"id","nvarsOrig","nclausesOrig","nvars","nclauses","reducedVars","reducedClauses","vars_clauses_ratio","POSNEG_RATIO_CLAUSE_mean","POSNEG_RATIO_CLAUSE_coeff_variation","POSNEG_RATIO_CLAUSE_entropy","VCG_CLAUSE_mean","VCG_CLAUSE_coeff_variation","VCG_CLAUSE_min","VCG_CLAUSE_max","VCG_CLAUSE_entropy","BINARYp","TRINARYp","VCG_VAR_mean","VCG_VAR_coeff_variation","VCG_VAR_min","VCG_VAR_max","VCG_VAR_entropy","POSNEG_RATIO_VAR_mean","POSNEG_RATIO_VAR_stdev","POSNEG_RATIO_VAR_min","POSNEG_RATIO_VAR_max","POSNEG_RATIO_VAR_entropy","HORNY_VAR_mean","HORNY_VAR_coeff_variation","HORNY_VAR_min","HORNY_VAR_max","HORNY_VAR_entropy","horn_clauses_fraction","VG_mean","VG_coeff_variation","VG_min","VG_max","CG_mean","CG_coeff_variation","CG_min","CG_max","CG_entropy","cluster_coeff_mean","cluster_coeff_coeff_variation","cluster_coeff_min","cluster_coeff_max","cluster_coeff_entropy","EBGlucose_1.0","SAT09referencesolverglucose_1.0","SAT09referencesolverprecosat_236","minisathackMiniSAT_2.2.0.agile.26","minisathackcir_minisat_2011.05.13_simp_","minisathackcontrasat_2011.03.02","minisathackminisat_psm_2011.04.01","rcl_2011.04.01","EBGlucose_1.0_success","SAT09referencesolverglucose_1.0_success","SAT09referencesolverprecosat_236_success","minisathackMiniSAT_2.2.0.agile.26_success","minisathackcir_minisat_2011.05.13_simp__success","minisathackcontrasat_2011.03.02_success","minisathackminisat_psm_2011.04.01_success","rcl_2011.04.01_success","Pre","Basic","KLB","CG","Class"
"./SAT09/APPLICATIONS/diagnosis/UCG-15-10p1.cnf",200003,1019221,102501,667154,0.9512,0.5277,0.1536,0.4095,0.9208,1.4231,0,0.4407,0,1e-04,1.0832,0.5497,0.863,0,0.7117,0,1e-04,3.0005,0.2293,0.1478,0,0.8,2.8965,0,0.8427,0,1e-04,2.67,0.7052,0,0.6325,0,1e-04,0,0.5858,0,3e-04,3.7551,0.1138,0.701,0.0135,0.5,2.8649,1009.9,646.046,345.038,377.53,714.409,280.967,474.105,687.37,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",5.06,0.11,28.45,30.72,"Lingeling_587f_fixed_"
"./SAT09/APPLICATIONS/diagnosis/UCG-15-5p0.cnf",162696,821000,85539,545816,0.902,0.5042,0.1567,0.4142,0.9167,1.4347,0,0.4535,0,1e-04,1.0922,0.555,0.8542,0,0.7083,0,1e-04,2.9889,0.2339,0.1447,0,0.7895,2.9386,0,0.8451,0,1e-04,2.6095,0.7034,0,0.6334,0,1e-04,1e-04,0.5838,0,3e-04,3.7559,0.1157,0.6941,0.0137,0.4697,2.8861,67.6047,55.8455,39.615,41.9766,48.0167,39.273,41.5427,58.4941,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",4.18,0.11,20.38,25.23,"Lingeling_587f_fixed_"
"./SAT09/APPLICATIONS/diagnosis/UCG-20-5p1.cnf",224986,1204430,121248,834371,0.8556,0.4435,0.1453,0.4002,0.9116,1.3999,0,0.4303,0,1e-04,1.0826,0.5174,0.8699,0,0.7474,0,1e-04,2.9932,0.2213,0.1481,0,0.84,2.8611,0,0.8472,0,1e-04,2.7188,0.6953,0,0.6558,0,1e-04,0,0.5877,0,2e-04,3.8653,0.1051,0.7659,0.0138,0.5,2.8415,500.423,377.45,147.851,345.317,532.858,224.914,406.138,223.779,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",5.91,0.16,40.81,47.94,"QuteRSat_2011.05.12_fixed_"
"./SAT09/APPLICATIONS/diagnosis/UR-10-10p1.cnf",131228,635871,65344,397606,1.0083,0.5992,0.1643,0.4223,0.9326,1.4473,0,0.4645,0,2e-04,1.076,0.5979,0.8484,0,0.7174,0,2e-04,2.8899,0.2344,0.1456,0,0.75,2.869,0,0.8655,0,1e-04,2.5958,0.7241,0,0.6499,0,2e-04,1e-04,0.6361,0,5e-04,3.6976,0.1227,0.6339,0.0135,0.4889,2.9299,35.1097,42.0846,83.1724,78.733,85.273,52.2551,54.8447,33.18,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",3.22,0.07,11.61,16.35,"minisathackEBMiniSAT_2011.03.02"
"./SAT09/APPLICATIONS/diagnosis/UR-20-10p0.cnf",258781,1372095,137484,943589,0.8823,0.4541,0.1457,0.4062,0.9063,1.4197,0,0.4279,0,1e-04,1.0951,0.5233,0.871,0,0.7342,0,1e-04,3.0074,0.2152,0.1483,0,0.8333,2.9439,0,0.847,0,0,2.7334,0.6964,0,0.6257,0,1e-04,0,0.571,0,2e-04,3.8408,0.1047,0.7279,0.0131,0.5,2.8851,5000,5000,2663.29,5000,5000,4734.67,5000,5000,"FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE",5.97,0.19,51.13,48.57,"QuteRSat_2011.05.12_fixed_"
"./SAT09/APPLICATIONS/diagnosis/UR-20-10p1.cnf",259234,1387934,137915,959954,0.8797,0.4458,0.1437,0.4038,0.9044,1.4213,0,0.4389,0,1e-04,1.1035,0.5147,0.8696,0,0.7413,0,1e-04,3.1284,0.227,0.1492,0,0.84,2.9565,0,0.8533,0,0,2.7349,0.6924,0,0.649,0,1e-04,0,0.5858,0,2e-04,3.9236,0.1042,0.7672,0.013,0.5,2.8816,5000,2893.27,3076.78,5000,2549.89,5000,2601.04,4071.63,"FALSE","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE",6.72,0.18,51.44,56.65,"MPhaseSAT64_2011.05.14_fixed_"
"./SAT09/APPLICATIONS/diagnosis/UTI-10-5t1.cnf",108508,527595,36036,229850,2.0111,1.2954,0.1568,0.3987,0.9805,1.4102,1e-04,0.4281,1e-04,3e-04,1.0342,0.6007,0.888,1e-04,0.628,0,3e-04,3.1054,0.2243,0.1515,0,1,3.1212,0,0.7649,0,2e-04,2.7796,0.7424,1e-04,0.5551,0,3e-04,1e-04,0.6346,0,8e-04,3.6735,0.1231,0.5722,0,0.6667,3.0026,1.63275,2.03269,5.50216,0.957853,1.65475,1.00585,2.04069,1.80272,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",1.88,0.04,3.54,7.92,"newJointClass"
"./SAT09/APPLICATIONS/diagnosis/UTI-20-10p0.cnf",259616,1374599,138309,942285,0.8771,0.4588,0.1468,0.4012,0.9157,1.4142,0,0.441,0,1e-04,1.092,0.5243,0.8684,0,0.7304,0,1e-04,3.068,0.2236,0.1493,0,0.8333,2.9027,0,0.8378,0,0,2.7578,0.6977,0,0.6447,0,1e-04,0,0.5811,0,2e-04,3.9005,0.1064,0.7487,0.0136,0.5,2.9002,851.657,1152.85,1830.76,2072.22,3300.58,1293.32,914.607,2492.59,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",6.85,0.18,51.74,50.87,"QuteRSat_2011.05.12_fixed_"
"./SAT09/APPLICATIONS/diagnosis/UTI-20-10p1.cnf",260342,1391257,138674,958485,0.8774,0.4515,0.1447,0.4003,0.9082,1.4155,0,0.4363,0,1e-04,1.1011,0.512,0.8693,0,0.7355,0,1e-04,3.1295,0.2267,0.1485,0,0.8462,2.9701,0,0.8431,0,0,2.7642,0.6907,0,0.6547,0,1e-04,0,0.5865,0,2e-04,3.9426,0.1047,0.7677,0.0131,0.5,2.89,2447.44,2133.72,3155.97,3130.92,682.661,2299.54,987.324,4178.19,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",6.99,0.2,52.03,55.21,"QuteRSat_2011.05.12_fixed_"
"./SAT09/APPLICATIONS/diagnosis/UTI-20-10t0.cnf",237336,1262609,69175,554949,2.431,1.2752,0.1247,0.3625,0.9665,1.2685,0,0.3325,0,1e-04,0.9574,0.5038,0.9377,0,0.645,0,1e-04,3.2614,0.2024,0.1632,0,1,3.2097,0,0.691,0,1e-04,3.0606,0.7152,0,0.5834,0,1e-04,1e-04,0.6134,0,3e-04,3.8775,0.098,0.7011,0,0.6667,2.8521,5.9421,9.05362,17.2384,5.54316,6.37203,5.98109,3.9144,9.11561,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",3.88,0.09,13.32,28.98,"newJointClass"
"./SAT09/APPLICATIONS/diagnosis/UTI-20-10t1.cnf",238008,1278025,69684,570444,2.4155,1.2404,0.1222,0.3621,0.959,1.2614,0,0.3362,0,1e-04,0.955,0.4945,0.9389,0,0.6511,0,1e-04,3.2991,0.2016,0.164,0,1,3.2567,0,0.6928,0,1e-04,3.0818,0.711,0,0.589,0,1e-04,1e-04,0.6138,0,3e-04,3.9263,0.0958,0.7131,0,0.6667,2.8194,4.92725,7.72083,17.3674,4.81227,3.10853,3.90341,6.21505,6.32904,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",3.71,0.09,13.49,31.61,"glueminisat_2.2.5"
"./SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_19_UNKNOWN.cnf",4020,466486,2624,464591,0.532,0.0041,0.0056,0.4301,0.5472,0.5335,0.0017,1.5232,8e-04,0.0217,0.3182,0.0132,0.9503,0.0017,1.1216,0,0.0064,3.9791,0.2365,0.326,0,0.9037,2.3509,0.0011,0.8479,0,0.0032,3.8026,0.9503,9e-04,1.0572,0,0.0029,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,5000,5000,1394.79,2009.81,182.236,13.4859,5000,5000,"FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE",5.24,0.07,0.31,129.95,"newJointClass"
"./SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_08_UNSAT.cnf",1278,68055,763,67183,0.675,0.013,0.0114,0.4564,0.5657,0.6857,0.0056,0.9288,0.0026,0.0315,0.5773,0.028,0.8911,0.0056,1.086,1e-04,0.0189,4.1294,0.2882,0.2792,0,0.9284,2.6677,0.0035,0.8587,1e-04,0.0096,4.0078,0.8911,0.0024,0.9001,1e-04,0.0068,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,5000,5000,1350.8,1290.69,5000,1510.87,2852.52,5000,"FALSE","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE",0.41,0.01,0.03,64.1,"RestartSAT_B95"
"./SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_09_UNKNOWN.cnf",1430,79453,871,78593,0.6418,0.0109,0.0111,0.448,0.5611,0.6598,0.0049,0.9915,0.0023,0.031,0.5416,0.0266,0.9016,0.0049,1.0847,1e-04,0.0166,4.0373,0.2629,0.2909,0,0.9188,2.3353,0.0031,0.8495,1e-04,0.0084,4.1667,0.9016,0.0022,0.9207,1e-04,0.0064,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,5000,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.48,0.01,0.03,61.37,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_15_SAT.cnf",2384,164746,1557,163852,0.5311,0.0055,0.0095,0.4162,0.5316,0.532,0.0027,1.2804,0.0013,0.0289,0.394,0.0214,0.9384,0.0027,1.0705,0,0.0097,3.7223,0.2323,0.3258,0,0.8811,2.2258,0.0018,0.8065,0,0.0049,3.781,0.9384,0.0016,1.0031,0,0.0049,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,1.38879,241.108,1.63675,0.773882,0.97885,0.823874,0.758884,644.776,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",1.07,0.02,0.08,76.21,"RestartSAT_B95"
"./SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_18_SAT.cnf",2888,218530,1927,217487,0.4987,0.0048,0.0089,0.4064,0.5166,0.4864,0.0022,1.39,0.001,0.028,0.3482,0.0194,0.9482,0.0022,1.0662,0,0.0081,3.5804,0.2315,0.343,0,0.8998,1.9915,0.0015,0.7924,0,0.0041,3.6364,0.9482,0.0013,1.0311,0,0.0044,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,4.99624,192.209,1.21381,1.09183,1.3258,1.15182,1.04284,1.24481,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",1.52,0.04,0.12,64.21,"newJointClass"
"./SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_09_UNSAT.cnf",1430,87044,871,86161,0.6418,0.0102,0.0101,0.4888,0.5762,0.7395,0.005,1.0399,0.0023,0.031,0.5424,0.0244,0.9015,0.005,1.1364,1e-04,0.0166,4.085,0.2672,0.2908,0,0.921,2.3619,0.0031,0.894,1e-04,0.0084,4.1937,0.9015,0.0021,0.9143,1e-04,0.0058,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,5000,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.65,0.02,0.03,61.43,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT11/application/fuhs/AProVE11/AProVE11-02.cnf",214734,743081,106815,552819,1.0103,0.3442,0.1932,0.381,0.5567,1.1591,0,0.2127,0,1e-04,0.9776,0.1172,0.6372,0,1.6971,0,0.0064,2.4524,0.031,0.0517,0,0.6667,1.1657,0,2.7371,0,0.0055,2.1867,0.5277,0,3.0724,0,0.0057,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,4.28435,5.8771,6.91195,2.51562,2.71059,2.28965,3.58046,4.49631,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",4.11,0.09,31.47,60.08,"minisathackEBMiniSAT_2011.03.02"
"./SAT11/application/fuhs/AProVE11/AProVE11-06.cnf",302076,1039056,159113,779069,0.8985,0.3337,0.2042,0.3706,0.6256,1.2067,0,0.2218,0,1e-04,1.0025,0.143,0.6863,0,1.3667,0,0.002,2.392,0.0406,0.0603,0,0.6667,1.4328,0,1.8316,0,0.0013,2.1397,0.5315,0,1.7768,0,0.0013,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,5000,5000,2329.02,1501.44,2723.85,3173.19,4455.05,4093.08,"FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",6.02,0.13,68.03,60.05,"minisathackreferenceminisat_2.2.0"
"./SAT11/application/fuhs/AProVE11/AProVE11-07.cnf",233177,782677,115445,549810,1.0198,0.4235,0.21,0.3663,0.6562,1.2385,0,0.2352,0,1e-04,1.0297,0.1576,0.7046,0,1.7504,0,0.0054,2.4639,0.0511,0.0677,0,0.7143,1.6587,0,2.3605,0,0.0039,2.1163,0.5439,0,2.1613,0,0.0039,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,4.32734,5.39218,16.5545,5.62015,4.11437,5.45217,6.48301,7.17891,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",4.44,0.08,35.85,60.05,"newJointClass"
"./SAT11/application/fuhs/AProVE11/AProVE11-09.cnf",68779,234693,34058,172139,1.0195,0.3634,0.1979,0.3613,0.6408,1.2407,1e-04,0.257,1e-04,4e-04,1.0487,0.1594,0.6767,1e-04,1.6616,0,0.0148,2.7394,0.0605,0.0757,0,0.6842,1.9089,1e-04,2.7306,0,0.0145,2.2667,0.5668,1e-04,2.6315,0,0.0147,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,1.19682,1.16582,1.52177,0.542916,0.58591,0.562914,1.12483,1.20382,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",1.29,0.03,3.21,60.04,"minisathackreferenceminisat_2.2.0"
"./SAT11/application/fuhs/AProVE11/AProVE11-10.cnf",289828,1008603,142884,755157,1.0284,0.3356,0.1892,0.3846,0.5413,1.1452,0,0.2117,0,1e-04,0.9672,0.1104,0.6279,0,2.2361,0,0.0074,2.5795,0.0342,0.056,0,0.6667,1.2747,0,3.138,0,0.0069,2.2536,0.5247,0,3.2568,0,0.007,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,9.02463,539.476,7.34688,9.8285,14.7818,7.61984,37.3293,5.71413,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",5.45,0.12,55,60.05,"minisathackLR_GL_SHR_2011.03.02"
"./SAT11/application/fuhs/AProVE11/AProVE11-11.cnf",96526,325263,50129,232037,0.9256,0.4018,0.216,0.3507,0.7506,1.2663,1e-04,0.2564,0,3e-04,1.0411,0.1823,0.7765,1e-04,1.1751,0,0.0056,2.4922,0.0764,0.0893,0,0.8788,2.1353,0,1.4876,0,0.0035,2.267,0.5384,0,1.1866,0,0.0029,2e-04,1.5984,0,0.0047,4.2808,0.2646,0.5364,0.0034,0.5818,3.8215,17.5473,21.9807,31.3692,12.6521,17.4613,22.2116,19.0331,15.9506,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",1.92,0.04,6.78,50.89,"minisathackEBMiniSAT_2011.03.02"
"./SAT11/application/fuhs/AProVE11/AProVE11-12.cnf",44805,149118,17914,81028,1.5011,0.8403,0.2211,0.3592,0.7492,1.2985,2e-04,0.2504,1e-04,7e-04,1.0665,0.1961,0.7625,2e-04,1.0207,1e-04,0.0113,2.4715,0.0756,0.0879,0,0.75,2.0783,1e-04,1.3762,0,0.0081,2.1687,0.5535,1e-04,1.2666,0,0.0093,5e-04,1.6417,1e-04,0.0096,4.0192,0.2847,0.4656,0.0035,0.619,3.7744,0.798877,2.42963,1.03684,0.381941,0.475927,0.395939,0.655899,0.757883,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",0.78,0.01,0.87,12.86,"minisathackEBMiniSAT_2011.03.02"
"./SAT11/application/fuhs/AProVE11/AProVE11-13.cnf",504189,1742927,249393,1300030,1.0217,0.3407,0.1918,0.3736,0.5296,1.1175,0,0.2115,0,1e-04,0.9888,0.1302,0.6138,0,4.5631,0,0.0185,2.3729,0.0301,0.0451,0,0.7143,1.1386,0,8.1433,0,0.0176,2.0604,0.5595,0,10.0365,0,0.0178,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,9.27259,17.1224,23.7044,5.03423,7.2029,5.97809,7.84081,9.79351,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",9.84,0.21,168.3,64.34,"minisathackEBMiniSAT_2011.03.02"
"./SAT11/application/fuhs/AProVE11/AProVE11-15.cnf",66715,228274,35008,172897,0.9057,0.3203,0.2025,0.3691,0.6201,1.2071,1e-04,0.2271,1e-04,3e-04,1.0107,0.1439,0.6685,1e-04,0.8164,0,0.0027,2.4922,0.0413,0.061,0,0.6667,1.4789,0,1.1414,0,0.0025,2.1971,0.5382,0,1.2044,0,0.0025,2e-04,1.0838,0,0.0038,4.1689,0.2881,0.4493,0.0033,0.5495,3.7252,17.1414,2.70359,5.19521,4.69129,12.2171,1.99969,2.90356,2.55661,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",1.29,0.03,3.32,14.62,"newJointClass"
"./SAT11/application/fuhs/AProVE11/AProVE11-16.cnf",84025,282766,42666,201739,0.9694,0.4016,0.2115,0.3588,0.7008,1.258,1e-04,0.2369,0,3e-04,1.0416,0.1658,0.7275,1e-04,1.0031,0,0.003,2.5299,0.0664,0.086,0,0.6923,1.9771,0,1.3508,0,0.0019,2.2655,0.5386,0,1.1875,0,0.0019,2e-04,1.3753,0,0.0038,4.1894,0.2799,0.4898,0.0044,0.6429,3.7925,1.78073,1.81272,2.24066,0.801877,0.952854,0.828873,1.50077,1.61275,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",1.66,0.03,4.93,27.84,"minisathackreferenceminisat_2.2.0"
"./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom12.cnf",17298,57292,6724,36664,1.5726,0.5626,0.1834,0.4436,0.685,1.5404,5e-04,0.706,3e-04,0.0045,1.392,0.1608,0.7304,5e-04,1.5582,2e-04,0.0064,2.6127,0.1963,0.2404,0,0.875,2.4469,2e-04,1.6963,0,0.0023,2.4074,0.3889,6e-04,1.3957,2e-04,0.0086,0.0031,0.8453,1e-04,0.039,5.2599,0.1018,0.7452,0.0085,0.6813,2.8892,1877.54,108.357,234.082,221.391,293.959,1568.76,71.4401,5000,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",0.31,0,0.14,44.96,"QuteRSat_2011.05.12_fixed_"
"./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom13.cnf",19995,66333,7780,42585,1.5701,0.5577,0.1827,0.4407,0.6827,1.5391,5e-04,0.7063,3e-04,0.004,1.3838,0.1544,0.7291,5e-04,1.6275,1e-04,0.006,2.5827,0.1952,0.2397,0,0.875,2.3887,2e-04,1.7789,0,0.0022,2.3827,0.3871,5e-04,1.4523,1e-04,0.008,0.0029,0.8519,1e-04,0.0364,5.2937,0.0992,0.776,0.0076,0.6882,2.8767,5000,3630.21,130.69,2603.46,343.827,637.792,2094.41,5000,"FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",0.36,0,0.18,44.57,"QuteRSat_2011.05.12_fixed_"
"./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom14.cnf",22886,76038,8915,48940,1.5671,0.5537,0.1822,0.4383,0.6813,1.5356,4e-04,0.7066,2e-04,0.0036,1.377,0.1483,0.7275,4e-04,1.6931,1e-04,0.0056,2.5486,0.1964,0.2407,0,0.875,2.3742,1e-04,1.8594,0,0.002,2.3667,0.3855,5e-04,1.5061,1e-04,0.0075,0.0027,0.8583,1e-04,0.0342,5.3384,0.0968,0.8054,0.0069,0.6942,2.8504,5000,5000,5000,5000,5000,1934.33,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE",0.41,0,0.23,59.09,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom15.cnf",25972,86411,10123,55718,1.5656,0.5509,0.1817,0.4362,0.6797,1.532,4e-04,0.7069,2e-04,0.0033,1.37,0.1424,0.7261,4e-04,1.7564,1e-04,0.0053,2.5211,0.1974,0.2415,0,0.8904,2.3483,1e-04,1.9377,0,0.0019,2.3559,0.3838,4e-04,1.5579,1e-04,0.0071,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,5000,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.47,0.01,0.29,60.01,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom16.cnf",29254,97456,11426,62993,1.5603,0.5471,0.1814,0.4341,0.6792,1.5289,3e-04,0.7075,2e-04,0.003,1.3644,0.1379,0.7246,3e-04,1.8178,1e-04,0.005,2.497,0.1988,0.2424,0,0.8947,2.3275,1e-04,2.0129,0,0.0018,2.342,0.3829,4e-04,1.6081,1e-04,0.0067,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,5000,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.53,0.01,0.36,60.02,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom17.cnf",32733,109177,12802,70699,1.5569,0.5443,0.1811,0.4323,0.6785,1.5266,3e-04,0.7084,2e-04,0.0027,1.3593,0.134,0.7237,3e-04,1.8771,1e-04,0.0047,2.4727,0.2,0.2432,0,0.875,2.2983,1e-04,2.086,0,0.0017,2.3327,0.382,3e-04,1.6558,1e-04,0.0063,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,5000,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.59,0.01,0.45,60.01,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom18.cnf",36410,121578,14260,78857,1.5533,0.5418,0.1808,0.4305,0.678,1.5243,3e-04,0.7096,1e-04,0.0025,1.3547,0.1305,0.7229,3e-04,1.9345,1e-04,0.0045,2.4545,0.2012,0.244,0,0.875,2.2958,1e-04,2.1569,0,0.0016,2.3203,0.3813,3e-04,1.7017,1e-04,0.006,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,5000,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.66,0.01,0.57,60.01,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom19.cnf",40286,134663,15806,87498,1.5488,0.539,0.1806,0.4287,0.6773,1.5239,2e-04,0.7111,1e-04,0.0023,1.3504,0.1279,0.7225,2e-04,1.9911,1e-04,0.0043,2.4355,0.2013,0.2438,0,0.875,2.2716,1e-04,2.2246,0,0.0015,2.3075,0.381,3e-04,1.7457,1e-04,0.0057,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,5000,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.74,0.01,0.7,60.01,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom20.cnf",44362,148436,17436,96592,1.5443,0.5367,0.1805,0.4272,0.677,1.5225,2e-04,0.7127,1e-04,0.0022,1.3466,0.1253,0.7219,2e-04,2.0456,1e-04,0.0041,2.4165,0.2024,0.2443,0,0.875,2.258,1e-04,2.2911,0,0.0015,2.2973,0.3808,2e-04,1.7878,1e-04,0.0054,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,5000,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.82,0.02,0.85,60.01,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom21.cnf",48639,162901,19145,106127,1.5406,0.535,0.1804,0.4259,0.6767,1.5208,2e-04,0.7144,1e-04,0.002,1.3427,0.1228,0.7214,2e-04,2.0987,1e-04,0.0039,2.3996,0.2035,0.2448,0,0.9121,2.2377,1e-04,2.3559,0,0.0014,2.2904,0.3805,2e-04,1.8283,1e-04,0.0052,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,5000,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.89,0.01,1.02,60.01,"CryptoMiniSat_Strange.Night2.st_fixed_"
