"id","MeanAttributeEntropy","NoiseToSignalRatio","NumberOfNumericFeatures","NumberOfBinaryFeatures","DecisionStumpKappa","Quartile3SkewnessOfNumericAtts","NumberOfMissingValues","J48.001.ErrRate","HoeffdingAdwin.changes","PercentageOfNumericFeatures","MeanSkewnessOfNumericAtts","MinStdDevOfNumericAtts","NaiveBayesErrRate","MinMutualInformation","MajorityClassPercentage","NumberOfSymbolicFeatures","J48.00001.ErrRate","MaxNominalAttDistinctValues","PercentageOfMissingValues","MinKurtosisOfNumericAtts","MaxKurtosisOfNumericAtts","EquivalentNumberOfAtts","DecisionStumpErrRate","RandomTreeDepth3ErrRate","MaxStdDevOfNumericAtts","NaiveBayesAdwin.changes","Quartile3AttributeEntropy","MeanKurtosisOfNumericAtts","MinorityClassPerentage","J48.00001.Kappa","REPTreeDepth2ErrRate","Quartile2KurtosisOfNumericAtts","REPTreeDepth3AUC","RandomTreeDepth2ErrRate","Quartile1AttributeEntropy","MeanMeansOfNumericAtts","MeanStdDevOfNumericAtts","REPTreeDepth1Kappa","Dimensionality","REPTreeDepth2AUC","MinAttributeEntropy","NaiveBayesDdm.changes","MinNominalAttDistinctValues","MinorityClassSize","Quartile2AttributeEntropy","Quartile1SkewnessOfNumericAtts","Quartile3StdDevOfNumericAtts","Quartile1MutualInformation","Quartile2SkewnessOfNumericAtts","MajorityClassSize","REPTreeDepth3ErrRate","MaxAttributeEntropy","RandomTreeDepth2Kappa","HoeffdingDDM.changes","Quartile3KurtosisOfNumericAtts","NaiveBayesKappa","HoeffdingDDM.warnings","Quartile2StdDevOfNumericAtts","MeanNominalAttDistinctValues","REPTreeDepth1ErrRate","MaxMeansOfNumericAtts","NumberOfInstances","RandomTreeDepth1Kappa","J48.001.AUC","MaxSkewnessOfNumericAtts","J48.0001.AUC","RandomTreeDepth3AUC","MeanMutualInformation","RandomTreeDepth1ErrRate","RandomTreeDepth2AUC","MinMeansOfNumericAtts","PercentageOfBinaryFeatures","NumberOfFeatures","NaiveBayesAUC","DefaultAccuracy","NaiveBayesDdm.warnings","Quartile3MeansOfNumericAtts","REPTreeDepth1AUC","MaxMutualInformation","RandomTreeDepth1AUC","J48.0001.Kappa","Quartile1MeansOfNumericAtts","RandomTreeDepth3Kappa","Quartile1StdDevOfNumericAtts","REPTreeDepth2Kappa","Quartile2MeansOfNumericAtts","J48.00001.AUC","Quartile2MutualInformation","J48.001.Kappa","PercentageOfInstancesWithMissingValues","NumberOfClasses","StdvNominalAttDistinctValues","ClassEntropy","Quartile1KurtosisOfNumericAtts","Quartile3MutualInformation","MinSkewnessOfNumericAtts","PercentageOfSymbolicFeatures","J48.0001.ErrRate","NumberOfInstancesWithMissingValues","REPTreeDepth3Kappa","DecisionStumpAUC","X2361_weka.OneR","X2362_weka.J48","X2364_weka.IBk","X2367_weka.REPTree","X2368_weka.RandomTree","X2370_weka.LMT","X2371_weka.HoeffdingTree","X2373_weka.JRip","X2381_weka.NaiveBayes","X2647_weka.Logistic","X2869_weka.SMO_PolyKernel","X2882_weka.SMO_RBFKernel","X2889_weka.IBk","X2891_weka.HyperPipes","X2893_weka.OLM","X2894_weka.FURIA","X2897_weka.ConjunctiveRule","X2898_weka.SimpleCart","X2900_weka.LADTree","X2903_weka.AdaBoostM1_DecisionStump","X2906_weka.Bagging_REPTree","X6250_weka.DecisionTable","X6352_weka.BayesNet","X6355_weka.AdaBoostM1_NaiveBayes","X6378_weka.LogitBoost_DecisionStump","X8990_weka.MultilayerPerceptron","X8994_weka.MultilayerPerceptron","X8995_weka.MultilayerPerceptron","X2361_weka.OneR_success","X2362_weka.J48_success","X2364_weka.IBk_success","X2367_weka.REPTree_success","X2368_weka.RandomTree_success","X2370_weka.LMT_success","X2371_weka.HoeffdingTree_success","X2373_weka.JRip_success","X2381_weka.NaiveBayes_success","X2647_weka.Logistic_success","X2869_weka.SMO_PolyKernel_success","X2882_weka.SMO_RBFKernel_success","X2889_weka.IBk_success","X2891_weka.HyperPipes_success","X2893_weka.OLM_success","X2894_weka.FURIA_success","X2897_weka.ConjunctiveRule_success","X2898_weka.SimpleCart_success","X2900_weka.LADTree_success","X2903_weka.AdaBoostM1_DecisionStump_success","X2906_weka.Bagging_REPTree_success","X6250_weka.DecisionTable_success","X6352_weka.BayesNet_success","X6355_weka.AdaBoostM1_NaiveBayes_success","X6378_weka.LogitBoost_DecisionStump_success","X8990_weka.MultilayerPerceptron_success","X8994_weka.MultilayerPerceptron_success","X8995_weka.MultilayerPerceptron_success","Class"
"125891",-1,21.571102,33,1,0,2.934566,0,0,1,97.058824,3.64214,0.058961,0.331788,0.002508,65.327151,1,0,-1,0,-1.855258,1657.911699,19.057465,0.346728,0.305513,1774590.089,1,1.757839,91.35875,34.672849,1,0.244719,0.184082,0.886716,0.343122,0.995975,106447.785866,123291.945561,0,0.017517,0.810389,0.963017,1,-1,673,1.532104,0.209412,222.893505,0.005379,0.850545,1268,0.146832,2.485861,0.015335,1,11.317679,0.387945,0,0.482352,-1,0.346728,1650738.705307,1941,0,1,39.252671,1,0.773509,0.051849,0.346728,0.709198,-0.131305,2.941176,34,0.877389,0.653272,0,121.024472,0.499629,0.216414,0.63861,1,0.204276,0.310458,0.27229,0.536545,0.610529,1,0.029603,1,0,2,-1,0.931112,-1.062447,0.07241,-0.927626,2.941176,0,0,0.705173,0.649386,0.634724,1,0.997424,1,0.940752,1,0.995878,1,0.58475,1,1,0.994848,0.994333,0.684183,0.655332,1,0.653272,1,1,0.853168,1,1,0.930963,0.991242,1,0.999485,0.999485,0.999485,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","newJointClass"
"125892",4.936399,0.162756,2,0,0.067775,-0.001229,0,0,0,50,-0.004707,0.288658,0,4.245431,6.347611,2,0,31,0,-1.200223,-1.199997,1,0.87307,0,0.289301,0,4.936399,-1.20011,3.051484,1,0,-1.20011,1,0,4.936399,0.500311,0.28898,1,8.7e-05,1,4.936399,19,31,1397,4.936399,-0.008184,0.289301,4.245431,-0.004707,2906,0,4.936399,1,19,-1.199997,1,9,0.28898,31,0,0.500983,45781,1,1,-0.001229,1,1,4.245431,0,1,0.499639,0,4,1,0.063476,9,0.500983,1,4.245431,1,1,0.499639,1,0.288658,1,0.500311,1,4.245431,1,0,20,0,4.245431,-1.200223,4.245431,-0.008184,50,0,0,1,0.563127,1,1,1,1,0.999825,1,1,1,1,1,1,1,1,0.998449,0.089382,1,0.12693,1,0.403202,0.12693,1,1,1,1,1,1,1,1,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","newJointClass"
"125894",0.800923,166.888267,9,2,0,5.708682,0,0.286449,0,81.818182,3.279523,0.318492,0.435678,0.004771,71.35506,2,0.286449,2,0,-0.569724,149.356594,181.129292,0.286449,0.32247,288.918529,0,0.800923,29.718552,28.64494,0,0.286449,11.220691,0.498503,0.286449,0.800923,60.144871,82.431577,0,0.018868,0.498503,0.800923,1,2,167,0.800923,-0.03641,212.779173,0.004771,3.201383,416,0.286449,0.800923,0,1,43.406256,0.241453,15,6.209522,2,0.286449,290.576329,583,0,0.498503,10.509998,0.498503,0.69926,0.004771,0.286449,0.688364,0.947064,18.181818,11,0.715009,0.713551,5,95.312178,0.498503,0.004771,0.647225,0,2.313979,0.130099,0.940485,0,6.48319,0.498503,0.004771,0,0,2,0,0.86409,-0.092041,0.004771,-0.284692,18.181818,0.286449,0,0,0.629664,0.679245,0.672384,0.646655,0.687822,0.656947,0.720412,0.713551,0.67753,0.557461,0.720412,0.713551,0.713551,0.670669,0.723842,0.658662,0.703259,0.713551,0.711835,0.703259,0.698113,0.701544,0.71012,0.675815,0.557461,0.708405,0.704974,0.715266,0.716981,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","newJointClass"
"125897",-1,21.571102,72,1,0,0.511245,0,0.063141,3,98.630137,0.085888,0.242858,0.303867,0.002508,93.685872,1,0.063141,-1,0,-0.977773,77.471702,19.057465,0.063141,0.063931,77.41011,9,1.757839,1.485972,6.314128,0,0.063141,0.201847,0.5,0.063141,0.995975,296.494606,7.570161,0,0.028808,0.5,0.963017,13,-1,160,1.532104,-0.653089,7.043593,0.005379,0.047112,2374,0.063141,2.485861,0,2,1.053276,0.164752,8,6.228337,-1,0.063141,10164.198442,2534,0,0.5,7.370639,0.5,0.781135,0.051849,0.063141,0.744511,-10.51141,1.369863,73,0.821751,0.936859,22,20.7842,0.5,0.216414,0.675244,0,1.837448,0.009143,1.166094,0,4.815863,0.5,0.029603,0,0,2,-1,0.33979,-0.263103,0.07241,-1.307326,1.369863,0.063141,0,0,0.732766,0.93528,0.922257,0.923047,0.932123,0.916338,0.940016,0.936859,0.924625,0.692186,0.935675,0.936859,0.936859,0.939621,0.937648,0.932518,0.943962,0.936859,0.937253,0.932912,0.933702,0.94041,0.93528,0.74191,0.692186,0.936859,0.933307,0.934886,0.933307,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","X2369_weka.RandomForest"
"125898",-1,21.571102,35,0,0.311383,3.916599,0,0,5,97.222222,2.38994,0.0573,0.035748,0.002508,27.234243,1,0,-1,0,-1.366438,298.575671,19.057465,0.547037,0.242239,930.919143,9,1.757839,17.686048,2.492944,1,0.390875,2.996814,0.933251,0.428504,0.995975,106.212907,60.498826,0.311383,0.016933,0.863908,0.963017,0,-1,53,1.532104,0.115675,17.192814,0.005379,1.65578,579,0.272342,2.485861,0.475707,0,15.084694,0.957441,0,2.949386,-1,0.547037,1702.877234,2126,0.27239,1,17.337132,1,0.959665,0.051849,0.553151,0.883863,0.003293,0,36,0.990853,0.272342,0,93.579492,0.74853,0.216414,0.778602,1,0.126058,0.706407,0.363094,0.516112,3.659925,1,0.029603,1,0,10,-1,2.913356,-0.296348,0.07241,-0.994242,2.777778,0,0,0.66888,0.74853,0.471778,1,1,0.99953,0.978833,1,1,1,0.964722,0.999059,1,1,1,0.984948,0.202258,1,0.452963,0.99953,1,0.452963,0.99953,0.972719,0.988711,0.990593,1,1,1,1,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","newJointClass"
"125899",-1,21.571102,20,1,0,0.000223,0,0.085185,0,95.238095,2.9e-05,0.288813,0.112963,0.002508,91.481481,1,0.085185,-1,0,-1.502778,-1.202017,19.057465,0.085185,0.094444,156.028843,0,1.757839,-1.218347,8.518519,0,0.085185,-1.203379,0.5,0.085185,0.995975,18.575019,10.68835,0,0.038889,0.5,0.963017,0,-1,46,1.532104,-0.000513,0.289053,0.005379,0,494,0.085185,2.485861,0,0,-1.202897,0.296034,2,0.288957,-1,0.085185,270.5,540,0,0.5,0.00127,0.5,0.751848,0.051849,0.085185,0.711979,0.499913,4.761905,21,0.850995,0.914815,6,0.500107,0.5,0.216414,0.663286,0,0.499988,0.015585,0.288872,0,0.500038,0.5,0.029603,0,0,2,-1,0.420191,-1.20369,0.07241,-0.00083,4.761905,0.085185,0,0,0.750418,0.9,0.914815,0.864815,0.909259,0.887037,0.909259,0.914815,0.888889,0.887037,0.909259,0.914815,0.914815,0.912963,0.6,0.085185,0.922222,0.914815,0.914815,0.903704,0.905556,0.924074,0.914815,0.9,0.901852,0.905556,0.883333,0.872222,0.887037,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","newJointClass"
"125901",-1,21.571102,14,1,0.12924,122.325372,0,0.202003,27,93.333333,71.727688,29.292603,0.463485,0.002508,55.12016,1,0.229573,-1,0,2055.696861,14973.179265,19.057465,0.411415,0.359012,5891.285043,26,1.757839,8901.155132,44.87984,0.530979,0.361682,9348.949044,0.67528,0.381108,0.995975,4316.882029,1767.288482,0.122626,0.001001,0.653738,0.963017,22,-1,6723,1.532104,22.472026,3343.823789,0.005379,84.599835,8257,0.326569,2.485861,0.233065,22,14965.658149,0.111304,10,627.155815,-1,0.40474,4644.022379,14980,0.148096,0.830512,122.371437,0.821413,0.678857,0.051849,0.406542,0.644431,4009.767694,6.666667,15,0.544116,0.551202,12,4466.128208,0.561388,0.216414,0.573361,0.561197,4193.079257,0.267362,37.984672,0.271386,4271.627603,0.806457,0.029603,0.589102,0,2,-1,0.992422,2712.472506,0.07241,-13.613343,6.666667,0.216222,0,0.328152,0.57309,0.625901,0.845394,0.835648,0.832377,0.832844,0.877236,0.643324,0.840521,0.46502,0.641789,0.551268,0.551202,0.822363,0.551135,0.564085,0.877704,0.608278,0.840387,0.691522,0.672363,0.898064,0.743591,0.681308,0.46502,0.691455,0.52757,0.509613,0.526101,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","X2369_weka.RandomForest"
"125902",-1,21.571102,51,0,0,10.450956,0,0.471396,17,98.076923,7.438544,0.839462,0.834586,0.002508,41.745669,1,0.514547,-1,0,-0.972489,2941.764147,19.057465,0.582543,0.55917,1.506366,14,1.757839,227.96568,7.943772,0.230293,0.569794,15.270044,0.650536,0.577313,0.995975,-0.000551,0.991644,0,0.0085,0.614779,0.963017,5,-1,486,1.532104,1.332608,1.003668,0.005379,3.141601,2554,0.545276,2.485861,0.091102,9,137.354915,0.05474,47,0.997193,-1,0.582543,0.052955,6118,0,0.739298,53.767262,0.731939,0.661686,0.051849,0.582543,0.630236,-0.040911,0,52,0.620497,0.417457,41,0.002846,0.499905,0.216414,0.596929,0.288295,-0.00816,0.134801,0.972786,0.037656,-0.002469,0.720188,0.029603,0.325014,0,6,-1,2.300007,1.3299,0.07241,-1.875151,1.923077,0.488722,0,0.179144,0.595804,0.464204,0.560314,0.588591,0.539555,0.55966,0.562112,0.417457,0.487414,0.173913,0.481203,0.449657,0.419418,0.550016,0.203334,0.278522,0.504086,0.417457,0.562929,0.470088,0.417293,0.604119,0.503432,0.423014,0.173913,0.498692,0.507355,0.520268,0.526643,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","X2369_weka.RandomForest"
"125905",-1,21.571102,4,1,0.622064,0.777944,0,0.021137,2,80,-0.119118,2.101013,0.158892,0.002508,55.539359,1,0.021137,-1,0,-0.754853,1.258375,19.057465,0.193149,0.066327,5.869047,2,1.757839,0.137609,44.460641,0.95718,0.114431,0.023457,0.940097,0.099125,0.995975,0.640515,3.780713,0.622064,0.003644,0.9102,0.963017,1,-1,610,1.532104,-0.863947,5.479293,0.005379,-0.271349,762,0.074344,2.485861,0.800525,1,1.065973,0.676362,0,3.576396,-1,0.193149,1.922353,1372,0.562054,0.985481,1.086982,0.985481,0.976408,0.051849,0.22449,0.933045,-1.191657,20,5,0.939607,0.555394,0,1.791172,0.834496,0.216414,0.814816,0.95718,-0.785309,0.867454,2.28645,0.769236,0.915681,0.985481,0.029603,0.95718,0,2,-1,0.991128,-0.676604,0.07241,-1.020753,20,0.021137,0,0.851504,0.834496,0.835277,0.988338,0.998542,0.983965,0.989796,0.999271,0.959184,0.976676,0.840379,0.991254,0.978863,0.865889,0.998542,0.682216,0.565598,0.99344,0.851312,0.98688,0.972303,0.941691,0.986152,0.951895,0.921283,0.981778,0.965743,1,1,1,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","newJointClass"
"125906",-1,21.571102,4,1,0,3.202679,0,0.237968,2,80,2.25706,5.839307,0.244652,0.002508,76.203209,1,0.237968,-1,0,-0.255677,15.737133,19.057465,0.237968,0.239305,1459.826781,1,1.757839,10.130699,23.796791,0,0.237968,12.52067,0.636487,0.241979,0.995975,356.994987,374.534549,0,0.006684,0.5,0.963017,0,-1,178,1.532104,1.029444,1100.964264,0.005379,2.539057,570,0.237968,2.485861,0.020631,0,15.737133,0.149662,6,16.236055,-1,0.237968,1378.676471,748,0,0.5,3.202679,0.5,0.707412,0.051849,0.237968,0.705943,5.514706,20,5,0.66678,0.762032,2,1042.577874,0.5,0.216414,0.679731,0,6.512701,0.188022,6.403329,0,21.894385,0.5,0.029603,0,0,2,-1,0.791645,2.134294,0.07241,0.747446,20,0.237968,0,0.123822,0.677765,0.766043,0.77139,0.727273,0.775401,0.723262,0.78877,0.762032,0.787433,0.754011,0.772727,0.762032,0.762032,0.775401,0.762032,0.701872,0.779412,0.762032,0.779412,0.790107,0.775401,0.791444,0.760695,0.744652,0.775401,0.778075,0.790107,0.787433,0.798128,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","newJointClass"
"125909",4.290536,2.33225,32,0,0.095481,1.067679,68100,0,8,91.428571,1.114558,0,0.247854,0.054777,24.320458,3,0,57,69.589209,-1.258508,88.234768,1.957457,0.712089,0.309728,21.925648,7,5.575768,4.477053,9.799714,1,0,-0.300106,1,0.699928,3.005303,2.897313,2.640795,1,0.012518,1,3.005303,5,6,274,4.290536,0.298765,2.898844,0.054777,0.665218,680,0,5.575768,0.10215,5,0.011797,0.692601,2,2.349033,24.333333,0,9.33387,2796,0.093842,1,6.523062,1,0.916674,1.287579,0.705293,0.65027,0.437625,0,35,0.954109,0.243205,6,3.978966,1,2.520382,0.601356,1,1.197059,0.615337,0.970661,1,3.008203,1,1.287579,1,99.964235,6,28.360771,2.520382,-0.551179,2.520382,0,8.571429,0,2795,1,0.598847,1,1,0.208512,1,0.884478,0.999285,0.998569,0.994278,0.83691,0.995351,1,0.964235,0.184907,0.978541,0.287196,0.999285,0.298999,1,0.569742,0.300787,1,1,0.912017,0.988913,0.984979,1,0.979614,1,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","newJointClass"
"125910",1.296948,22.583611,18,4,0.261188,1.301212,999,0.427778,0,45,1.187927,0.193354,0.32963,0,57.777778,22,0.427778,72,4.625,-1.749179,135.863848,17.865233,0.324074,0.374074,8728.998307,0,1.393806,10.22534,42.222222,0.075754,0.405556,1.429369,0.619721,0.396296,0.36056,2198.883738,506.960278,0.094402,0.074074,0.619721,0,1,2,228,1.125252,-0.183887,8.302573,0.00779,0.413595,312,0.405556,4.990636,0.166089,1,5.400897,0.324393,6,4.758435,8.157895,0.407407,37287.531481,540,0.01414,0.557966,11.48198,0.557966,0.678112,0.054994,0.464815,0.610555,0.038144,10,40,0.741003,0.577778,6,61.366191,0.579123,0.216414,0.546095,0.075754,2.129278,0.22321,1.095676,0.157332,32.837314,0.557966,0.0469,0.075754,48.703704,2,16.039061,0.982474,0.355101,0.093837,-1.941555,55,0.427778,263,0.157332,0.685694,0.648148,0.714815,0.705556,0.612963,0.672222,0.783333,0.577778,0.694444,0.687037,0.740741,0.722222,0.67037,0.685185,0.527778,0.42037,0.766667,0.651852,0.690741,0.67963,0.72963,0.646296,0.698148,0.711111,0.703704,0.712963,0.742593,0.746296,0.740741,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","X2904_weka.AdaBoostM1_J48"
"125911",-1,21.571102,32,0,0.223926,2.372399,0,0.497417,37,96.969697,0.95331,0.000954,0.582599,0.002508,29.879469,1,0.509268,-1,0,7.596197,193.779235,19.057465,0.550998,0.553226,0.013351,39,1.757839,47.792341,10.108376,0.306575,0.556872,32.212241,0.679812,0.562747,0.995975,0.00131,0.00534,0.21568,0.003342,0.656933,0.963017,100,-1,998,1.532104,-0.52896,0.008791,0.005379,0.251043,2950,0.552821,2.485861,0.219918,67,52.856346,0.229688,158,0.004345,-1,0.556872,0.011116,9873,0.157286,0.711926,7.170085,0.720498,0.715152,0.051849,0.601742,0.68154,-1.5e-05,0,33,0.718399,0.298795,155,0.00096,0.656933,0.216414,0.639414,0.326104,-1e-06,0.228049,0.001689,0.21568,1.2e-05,0.728747,0.029603,0.338944,0,5,-1,2.193424,10.685466,0.07241,-1.883474,3.030303,0.505925,0,0.227801,0.655103,0.409906,0.534488,0.648942,0.526993,0.503089,0.556265,0.424997,0.501064,0.419123,0.475742,0.451433,0.404234,0.582093,0.310949,0.279044,0.521219,0.445255,0.540261,0.478274,0.447179,0.602451,0.475843,0.469563,0.419123,0.498734,0.502076,0.496607,0.510382,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","X2369_weka.RandomForest"
"125913",-1,21.571102,11,1,0,5.692705,0,0.167518,0,91.666667,21.787029,0.631545,0.183038,0.002508,83.158106,1,0.168419,2,0,-1.045678,27126.613848,19.057465,0.168419,0.168244,7222259.538688,3,1.757839,3403.122584,16.841894,0,0.168469,12.440396,0.592082,0.168669,0.995975,2044850.520236,1016135.833155,0,3e-04,0.561037,0.963017,1,2,6728,1.532104,-0.447181,431349.646633,0.005379,2.817419,33220,0.167543,2.485861,0.021469,0,41.228826,0.022983,28,56355.45067,2,0.168419,16016715.903249,39948,0,0.511342,159.053648,0.5,0.622231,0.051849,0.168419,0.593875,1.463853,8.333333,12,0.599677,0.831581,11,157749.905052,0.5,0.216414,0.567405,0,1.995069,0.020258,17.003401,0.005973,28824.463953,0.5,0.029603,0.012167,0,2,0,0.654075,-0.975848,0.07241,-0.882097,8.333333,0.168419,0,0.020552,0.577419,0.829854,0.834235,0.741414,0.828853,0.743517,0.833283,0.831881,0.831281,0.816612,0.832282,0.831631,0.831581,0.82715,0.831506,0.768048,0.831581,0.831581,0.833984,0.832457,0.831581,0.831881,0.833884,0.833333,0.816612,0.831156,0.831431,0.831581,0.830505,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","newJointClass"
"125914",0.834996,15.063524,0,23,0.774098,0,0,0.072546,0,0,0,0,0.072094,0,55.694256,31,0.076255,3,0,0,0,19.057465,0.111081,0.175305,0,0,0.995608,0,44.305744,0.84501,0.087381,0,0.95457,0.17621,0.571059,0,0,0.774098,0.002804,0.952093,0.256139,0,2,4898,0.700371,0,0,0.001051,0,6157,0.082858,1.580462,0.633069,0,0,0.853443,10,0,2.266667,0.111081,0,11055,0.515776,0.957018,0,0.954916,0.905275,0.051981,0.23763,0.871164,0,74.193548,31,0.980496,0.556943,8,0,0.893482,0.499483,0.82305,0.84501,0,0.648277,0,0.822281,0,0.955073,0.004245,0.852093,0,2,0.449776,0.990624,0,0.039757,0,100,0.076255,0,0.83138,0.884853,0.888919,0.958571,0.972773,0.952601,0.962551,0.967526,0.9346,0.948801,0.929534,0.940208,0.938489,0.939575,0.946721,0.575577,0.844233,0.95441,0.888919,0.957033,0.930439,0.925011,0.959656,0.932067,0.929534,0.929896,0.927725,0.961284,0.959294,0.966079,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","X2369_weka.RandomForest"
"125915",3.267951,1.182994,77,3,0.16129,0.972162,1396,0,3,93.902439,0.784106,0.013233,0.144444,0.997772,13.888889,5,0,1080,1.576332,-0.741697,62.193334,1.999345,0.722222,0.599074,1.295169,3,7.807473,4.50568,9.722222,1,0.861111,0.879688,0.498421,0.692593,0.997772,0.671887,0.158214,0,0.075926,0.498421,0.997772,7,2,105,0.998608,0.029959,0.23057,0.997772,0.4581,150,0.861111,10.076816,0.203243,7,2.267021,0.834641,3,0.066432,271.5,0.861111,3.843934,1080,0.110188,1,4.730125,1,0.831089,1.497004,0.771296,0.773493,0.120889,3.658537,82,0.986115,0.138889,6,0.79243,0.498421,2.993027,0.665367,1,0.194287,0.311265,0.032241,0,0.378519,1,0.998608,1,48.888889,8,539,2.993027,0.200577,2.494631,-0.87958,6.097561,0,528,0,0.785105,0.138889,1,0.992593,0.138889,0.727778,1,0.873148,0.958333,0.875,0.999074,1,1,0.998148,0.930556,0.139815,0.978704,0.277778,0.138889,1,0.277778,0.138889,0.97963,0.949074,0.973148,1,0.183333,0.174074,0.156481,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","newJointClass"
