"id","nvarsOrig","nclausesOrig","nvars","nclauses","reducedVars","reducedClauses","vars_clauses_ratio","POSNEG_RATIO_CLAUSE_mean","POSNEG_RATIO_CLAUSE_coeff_variation","POSNEG_RATIO_CLAUSE_min","POSNEG_RATIO_CLAUSE_entropy","VCG_CLAUSE_mean","VCG_CLAUSE_coeff_variation","VCG_CLAUSE_min","VCG_CLAUSE_max","VCG_CLAUSE_entropy","BINARYp","TRINARYp","VCG_VAR_mean","VCG_VAR_coeff_variation","VCG_VAR_min","VCG_VAR_max","VCG_VAR_entropy","POSNEG_RATIO_VAR_mean","POSNEG_RATIO_VAR_stdev","POSNEG_RATIO_VAR_min","POSNEG_RATIO_VAR_max","POSNEG_RATIO_VAR_entropy","HORNY_VAR_mean","HORNY_VAR_coeff_variation","HORNY_VAR_min","HORNY_VAR_max","HORNY_VAR_entropy","horn_clauses_fraction","VG_mean","VG_coeff_variation","VG_min","VG_max","CG_mean","CG_coeff_variation","CG_min","CG_max","CG_entropy","cluster_coeff_mean","cluster_coeff_coeff_variation","cluster_coeff_min","cluster_coeff_max","cluster_coeff_entropy","eagleup","gnoveltyp2","marchrw","sapperlot","satime11","sattime","sattimep","sparrow","spear.hw","spear.sw","tnm","eagleup_success","gnoveltyp2_success","marchrw_success","sapperlot_success","satime11_success","sattime_success","sattimep_success","sparrow_success","spear.hw_success","spear.sw_success","tnm_success","Pre","Basic","KLB","CG","Class"
"SAT_RACE2006/SAT-Race-Benchmarks/velev-vliw-sat-4.0-b3.cnf",521046,13376161,483334,13289997,0.078,0.0065,0.0364,0.5834,0.6953,0,1.2842,0,3.7958,0,0.0138,0.9331,0.6356,0.9589,0,13.3816,0,0.0165,4.3576,0.4833,0.2698,0,1,4.1237,0,9.1964,0,0.0083,4.2334,0.9569,1e-04,1.3042,0,0.0089,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,23.95,1200,1200,1200,1200,67.17,35.23,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",130.6,2.01,573.11,260.41,"glucose2"
"SAT_RACE2006/SAT-Race-Benchmarks/velev-vliw-sat-4.0-b4.cnf",520721,13348117,483003,13262068,0.0781,0.0065,0.0364,0.5825,0.6963,0,1.285,0,3.7972,0,0.0138,0.9339,0.6348,0.9588,0,13.386,0,0.0165,4.354,0.4831,0.2696,0,1,4.1231,0,9.197,0,0.0083,4.23,0.9568,1e-04,1.3035,0,0.0089,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,32.43,1200,1200,1200,1200,62.26,50.84,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",129.6,2.14,571.87,275.33,"clasp2"
"SAT_RACE2006/SAT-Race-Benchmarks/velev-vliw-uns-2.0-iq4.cnf",106013,1598301,83095,1545697,0.2758,0.034,0.0538,0.754,0.5424,0,1.0556,0,1.979,0,0.0015,0.6368,0.897,0.9316,0,5.1526,0,0.0203,4.3959,0.3408,0.2635,0,0.9913,4.1776,0,4.562,0,0.0106,4.1061,0.9231,1e-04,3.5679,0,0.021,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",10.05,0.27,17.41,33.4,"lrglshr"
"SAT_RACE2006/SAT-Race-Benchmarks/velev-vliw-uns-4.0-9C1.cnf",96177,1814189,84942,1789068,0.1323,0.014,0.0475,0.529,0.7766,0,1.3557,0,2.5312,0,0.0261,0.9825,0.6199,0.9501,0,6.6383,0,0.0199,4.3618,0.4428,0.2523,0,1,4.0721,0,4.6846,0,0.0099,4.1956,0.9423,3e-04,1.3191,0,0.0171,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,909.3,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",10.73,0.26,18.13,20.49,"lrglshr"
"SAT_RACE2006/SAT-Race_TS_1/een-tipb-sr06-par1.cnf",163647,484831,289,1742,565.2526,277.3186,0.1659,0.4147,0.7735,0,1.3963,0.0107,0.3847,0.0069,0.0381,1.2077,0.2641,0.8289,0.0107,0.6467,0.0034,0.0448,3.177,0.1312,0.153,0,0.6667,2.804,0.005,0.6075,0.0011,0.0155,2.5765,0.5603,0.0084,0.6383,0.0023,0.0299,0.0201,0.6124,0.0034,0.1102,4.1171,0.2083,0.4279,0.0407,0.5679,3.4539,1200,1200,1200,2.2,1200,1200,1200,1200,3.94,2.45,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",1.98,0,0,0.1,"clasp2"
"SAT_RACE2006/SAT-Race_TS_1/een-tipb-sr06-tc6b.cnf",40196,115791,6113,30165,5.5755,2.8386,0.2027,0.4594,0.7935,0,1.6728,5e-04,0.4185,3e-04,0.0023,1.4933,0.3067,0.6982,5e-04,0.843,0,0.0083,3.1367,0.1895,0.1578,0,1,3.3051,2e-04,0.817,0,0.0041,2.5416,0.5482,5e-04,0.7722,0,0.0056,0.0013,0.8512,0,0.0153,4.4201,0.1654,0.5758,0,0.7222,3.5026,1200,1200,1200,0.66,1200,1200,1200,1200,0.59,0.48,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",0.5,0.01,0.09,2.45,"clasp2"
"SAT_RACE2006/SAT-Race_TS_1/goldb-heqc-desmul.cnf",28902,179895,27927,176978,0.0349,0.0165,0.1578,0.5025,0.7281,0,1.2679,1e-04,1.0239,1e-04,0.0177,1.0556,0.2282,0.6957,1e-04,5.0083,1e-04,0.0406,1.896,0.1709,0.0907,0,0.6667,2.0042,0,4.8421,0,0.0091,1.4572,0.2613,1e-04,3.6897,0,0.0104,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,26.72,1200,1200,1200,1200,48.48,57.23,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",0.79,0.02,1.94,20.1,"lrglshr"
"SAT_RACE2006/SAT-Race_TS_1/goldb-heqc-rotmul.cnf",5980,35229,5583,34168,0.0711,0.0311,0.1634,0.4951,0.7308,0,1.2661,6e-04,0.8698,4e-04,0.0328,1.0556,0.2259,0.6985,6e-04,1.9635,3e-04,0.0275,2.1184,0.1757,0.1102,0,0.6667,2.122,1e-04,1.8955,0,0.0068,1.6081,0.2501,5e-04,1.9856,2e-04,0.0096,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,15,1200,1200,1200,1200,36.18,107.3,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",0.12,0,0.09,20.01,"glueminisat"
"SAT_RACE2006/SAT-Race_TS_1/grieu-vmpc-s05-24s.cnf",576,67872,576,67872,0,0,0.0085,0.5001,0.771,0,1.0494,0.0046,0.2856,0.0035,0.0417,0.6749,0.3914,0.9993,0.0046,0.0058,0.0044,0.0046,0.7668,0.5229,0.0021,0.5163,0.5333,0.3614,0.0026,0.2364,0.0016,0.0035,4.141,0.5968,0.0025,0.086,0.0013,0.0026,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,39.47,33.29,113.23,187.83,14.78,297.15,128.1,3.34,"FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",0.12,0.01,0.03,20.01,"ebglucose"
"SAT_RACE2006/SAT-Race_TS_1/grieu-vmpc-s05-27r.cnf",729,96849,729,96849,0,0,0.0075,0.5944,0.5482,0,0.676,0.0036,0.288,0.0027,0.037,0.6742,0.3922,0.9994,0.0036,0.0048,0.0035,0.0036,0.7049,0.5246,0.0018,0.5188,0.5339,0.0208,0.0036,0.0049,0.0035,0.0036,0.7049,0.9994,0.002,0.0821,0.0011,0.0021,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,39.38,117.77,63.48,242.05,132.5,40.99,1200,64.53,"FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE",0.19,0.03,0.01,20.26,"ebglucose"
"SAT_RACE2006/SAT-Race_TS_1/hoons-vbmc-s04-05.cnf",8503,25116,1872,10749,3.5422,1.3366,0.1742,0.4452,0.8548,0,1.8563,0.0018,0.5517,0.0011,0.0128,1.6131,0.4138,0.6448,0.0018,0.9233,6e-04,0.0127,2.5722,0.1359,0.1054,0,0.6667,2.5999,7e-04,1.0879,2e-04,0.0052,1.8141,0.5305,0.0022,0.7244,6e-04,0.0073,0.0051,0.5833,7e-04,0.0199,4.2301,0.186,0.3419,0.0498,0.419,3.1588,1200,1200,1200,1.56,1200,1200,1200,1200,1.12,2.33,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",0.11,0,0.01,1.46,"glueminisat"
"SAT_RACE2006/SAT-Race_TS_1/hoons-vbmc-s04-07.cnf",25900,77643,6708,30568,2.8611,1.54,0.2194,0.4979,0.6908,0,1.4572,6e-04,1.263,3e-04,0.0045,1.1609,0.1826,0.8105,6e-04,1.552,2e-04,0.0094,1.7133,0.4118,0.278,0,0.6667,1.7183,2e-04,2.0137,1e-04,0.0035,1.2363,0.6059,0.001,1.5269,2e-04,0.0168,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,16.64,1200,1200,1200,1200,76.95,145.13,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",0.69,0.02,0.12,20.01,"qutersat"
"SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c10b.cnf",43517,129265,7397,52887,4.8831,1.4442,0.1399,0.3576,0.728,0,1.6982,5e-04,0.4858,3e-04,0.0042,1.5911,0.1277,0.5574,5e-04,1.4638,1e-04,0.0155,3.2397,0.1868,0.1546,0,0.9574,3.0595,2e-04,1.5994,0,0.0073,2.7705,0.5218,4e-04,1.2973,1e-04,0.0086,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,20.67,1200,1200,1200,1200,1200,156.15,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE",0.6,0,0.15,20.02,"glueminisat"
"SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c10ni_s.cnf",204664,609478,32398,257392,5.3172,1.3679,0.1259,0.3716,0.6889,0,1.845,1e-04,0.3789,1e-04,9e-04,1.6807,0.1144,0.4652,1e-04,1.9909,0,0.0126,2.8564,0.1791,0.1482,0,0.9699,2.794,0,2.3924,0,0.0062,2.4583,0.4647,1e-04,1.7676,0,0.0072,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,4.9,1200,1200,1200,1200,8.62,9.77,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",2.96,0.03,2.6,20.03,"picosat"
"SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c6id.cnf",82022,242044,14281,103811,4.7434,1.3316,0.1376,0.3705,0.7083,0,1.7797,3e-04,0.3734,1e-04,0.0019,1.6342,0.1229,0.4683,3e-04,1.3487,1e-04,0.0076,3.176,0.1837,0.156,0,0.9658,3.0004,1e-04,1.6339,0,0.0029,2.6294,0.4677,2e-04,1.2747,0,0.0081,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,25.18,1200,1200,1200,1200,188.55,42.5,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",1.38,0.02,0.53,20.02,"glucose2"
"SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c6n.cnf",37147,110077,6063,45259,5.1268,1.4322,0.134,0.3565,0.752,0,1.7799,7e-04,0.4502,3e-04,0.0048,1.6694,0.133,0.519,7e-04,1.2354,2e-04,0.0078,3.3843,0.1964,0.1602,0,0.9365,3.1568,3e-04,1.3564,0,0.0033,2.8918,0.5147,5e-04,1.1417,1e-04,0.0053,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,9.35,1200,1200,1200,1200,184.02,18.84,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",0.48,0.01,0.09,20.01,"glucose2"
"SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c6nid_s.cnf",148051,438562,24288,188188,5.0956,1.3304,0.1291,0.3739,0.7182,0,1.794,2e-04,0.382,1e-04,0.0011,1.6462,0.128,0.4478,2e-04,1.4161,0,0.004,2.9902,0.1805,0.1545,0,0.9699,2.8458,1e-04,1.7571,0,0.0018,2.5458,0.4629,1e-04,1.3527,0,0.0042,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,9.28,1200,1200,1200,1200,14.47,7.48,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",1.97,0.02,1.46,20.01,"rcl"
"SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c7_i.cnf",13023,38509,2345,15894,4.5535,1.4229,0.1475,0.3701,0.7522,0,1.8346,0.0017,0.5755,9e-04,0.0145,1.7118,0.1608,0.5576,0.0017,1.1242,4e-04,0.0187,3.5237,0.2062,0.1738,0,0.8909,3.3927,7e-04,1.1749,0,0.0097,2.9689,0.5427,0.0014,0.9875,3e-04,0.0127,0.0064,0.6915,4e-04,0.0365,5.3576,0.1897,0.4573,0.0219,0.7619,3.4508,1200,1200,1200,1.81,1200,1200,1200,1200,27.32,62.9,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",0.22,0,0.02,8.4,"glueminisat"
"SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c7idw.cnf",112620,333058,19907,145557,4.6573,1.2882,0.1368,0.3687,0.7061,0,1.756,2e-04,0.3767,1e-04,0.0019,1.6173,0.1234,0.4722,2e-04,1.5137,0,0.0084,3.0906,0.177,0.1522,0,0.968,2.9399,1e-04,1.8104,0,0.0042,2.602,0.4629,2e-04,1.4112,0,0.007,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,31.68,1200,1200,1200,1200,985.17,63.1,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",1.52,0.02,0.99,20.01,"glucose2"
"SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c8_i.cnf",14052,41596,2549,17225,4.5128,1.4149,0.148,0.3711,0.7521,0,1.8291,0.0016,0.5995,8e-04,0.0122,1.711,0.1588,0.5652,0.0016,1.1549,4e-04,0.0181,3.5793,0.2026,0.1737,0,0.9302,3.3936,6e-04,1.1838,0,0.0087,2.9407,0.5415,0.0013,1.009,3e-04,0.011,0.0061,0.7365,3e-04,0.0423,5.4062,0.1897,0.4685,0.0154,0.886,3.4771,1200,1200,1200,1.8,1200,1200,1200,1200,17.77,12.11,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",0.23,0,0.02,10.58,"glueminisat"
"SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c8b_i.cnf",32057,95005,5661,39647,4.6628,1.3963,0.1428,0.3586,0.7262,0,1.7195,7e-04,0.4809,4e-04,0.0048,1.6069,0.1282,0.5565,7e-04,1.3232,2e-04,0.0147,3.3463,0.1892,0.1606,0,0.957,3.1276,3e-04,1.4277,0,0.0066,2.8839,0.52,5e-04,1.189,1e-04,0.0082,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,10.97,1200,1200,1200,1200,262.93,65.63,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",0.39,0.01,0.08,20.01,"glueminisat"
"SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c8n.cnf",53697,159595,8609,64522,5.2373,1.4735,0.1334,0.3579,0.7359,0,1.7151,5e-04,0.4676,2e-04,0.0034,1.6056,0.1225,0.5486,5e-04,1.4488,1e-04,0.0101,3.1903,0.1981,0.1543,0,0.957,3.047,2e-04,1.5811,0,0.0044,2.7382,0.5312,4e-04,1.3257,1e-04,0.006,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,24.09,1200,1200,1200,1200,56.95,35.95,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",0.73,0.01,0.19,20.02,"glueminisat"
"SAT_RACE2006/SAT-Race_TS_1/manol-pipe-f6b.cnf",37002,109570,5663,41942,5.534,1.6124,0.135,0.3624,0.7696,0,1.8599,7e-04,0.4317,4e-04,0.0035,1.7093,0.156,0.5288,7e-04,1.2087,2e-04,0.0112,3.3624,0.2093,0.1549,0,0.9012,3.2062,3e-04,1.3722,0,0.0056,2.9031,0.535,6e-04,1.0963,1e-04,0.0099,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,1.95,1200,1200,1200,1200,2.93,1.91,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",0.48,0.01,0.08,20.01,"lrglshr"
"SAT_RACE2006/SAT-Race_TS_1/manol-pipe-f6n.cnf",37452,110920,5651,42101,5.6275,1.6346,0.1342,0.3607,0.77,0,1.8559,7e-04,0.4323,4e-04,0.0032,1.7058,0.155,0.5341,7e-04,1.208,2e-04,0.0096,3.3576,0.2087,0.1524,0,0.9481,3.1963,3e-04,1.3554,0,0.005,2.929,0.5398,6e-04,1.1052,1e-04,0.0093,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,2.44,1200,1200,1200,1200,3.74,2.5,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",0.5,0.01,0.1,20.01,"lrglshr"
"SAT_RACE2006/SAT-Race_TS_1/manol-pipe-g10idw.cnf",174122,516784,29303,223804,4.9421,1.3091,0.1309,0.3743,0.717,0,1.8022,1e-04,0.3887,1e-04,0.0013,1.6432,0.1375,0.4593,1e-04,1.4065,0,0.0025,3.0084,0.1721,0.1528,0,0.9658,2.7719,0,1.7832,0,0.0013,2.5964,0.4698,1e-04,1.3212,0,0.0017,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,88.05,1200,1200,1200,1200,1200,477.93,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE",2.4,0.06,2.18,20.03,"glucose2"
"SAT_RACE2006/SAT-Race_TS_1/manol-pipe-g6bid.cnf",40371,118192,7183,51335,4.6204,1.3024,0.1399,0.3699,0.7451,0,1.8442,5e-04,0.4023,3e-04,0.0024,1.712,0.1463,0.4688,5e-04,1.0724,1e-04,0.0056,3.3628,0.1936,0.1651,0,0.942,3.1643,2e-04,1.2556,0,0.0021,2.8368,0.4707,4e-04,1.0283,1e-04,0.0055,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,1.85,1200,1200,1200,1200,2.58,2.14,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",0.51,0.01,0.13,20.01,"lrglshr"
"SAT_RACE2006/SAT-Race_TS_1/manol-pipe-g7n.cnf",23936,70492,4123,29341,4.8055,1.4025,0.1405,0.359,0.7762,0,1.8284,0.001,0.4248,5e-04,0.0041,1.6942,0.1601,0.5356,0.001,1.1922,2e-04,0.0127,3.3805,0.1945,0.15,0,0.9365,3.2532,4e-04,1.2805,0,0.0048,2.9398,0.521,8e-04,1.0731,2e-04,0.0089,0.0039,0.6755,2e-04,0.0228,5.5122,0.1807,0.4603,0.0159,0.7091,3.428,1200,1200,1200,1.71,1200,1200,1200,1200,4.96,2.09,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",0.36,0.01,0.04,19.71,"lrglshr"
"SAT_RACE2006/SAT-Race_TS_1/narai-vpn-10s.cnf",2270930,8901946,624037,3193437,2.6391,1.7876,0.1954,0.4647,0.8575,0,1.6332,0,1.3183,0,8e-04,1.2829,0.4582,0.7765,0,21.041,0,0.0127,1.5685,0.3423,0.1631,0,0.9995,2.0392,0,12.5048,0,0.0038,2.0151,0.5406,0,5.7812,0,0.0089,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,151.65,1200,1200,1200,1200,363.64,377.65,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",468.13,2,940.81,140.93,"lrglshr"
"SAT_RACE2006/SAT-Race_TS_1/schup-l2s-s04-abp4.cnf",14809,48483,4673,22536,2.1691,1.1514,0.2074,0.4607,0.7834,0,1.4888,7e-04,0.8116,4e-04,0.0075,1.2677,0.3034,0.8133,7e-04,0.6535,3e-04,0.0043,3.0161,0.1741,0.1434,0,0.6364,2.8668,3e-04,0.7477,0,0.0025,2.4998,0.5331,8e-04,0.8051,2e-04,0.0051,0.0013,1.4745,2e-04,0.0379,3.9052,0.2261,0.3795,0.0025,0.5256,3.4899,1200,1200,1200,13.59,1200,1200,1200,1200,406.08,87.99,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",0.24,0,0.06,2.05,"precosat"
"SAT_RACE2006/SAT-Race_TS_1/simon-mixed-s02bis-01.cnf",2424,14812,2114,14244,0.1466,0.0399,0.1484,0.4665,0.9923,0,1.3864,0.0015,1.0211,9e-04,0.0114,0.9445,0.7751,0.8234,0.0015,1.552,6e-04,0.016,2.6774,0.1386,0.1231,0,0.7273,2.4435,6e-04,1.6283,1e-04,0.0072,2.2187,0.6226,0.0022,0.5487,0.0013,0.0099,0.0073,0.8718,5e-04,0.0363,4.807,0.1876,0.3127,0.0474,0.4242,3.1047,1200,1200,1200,166.5,1200,1200,1200,1200,418.74,450.22,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",0.17,0.01,0.02,10.27,"cryptominisat2011"
"SAT_RACE2006/SAT-Race_TS_1/simon-mixed-s02bis-03.cnf",20470,68561,17130,60467,0.195,0.1339,0.2833,0.4963,0.7168,0,1.0402,2e-04,0.9263,1e-04,0.0252,0.7012,0.2505,0.9665,2e-04,0.1032,0,2e-04,1.2957,0.0552,0.0643,0,1,1.0348,1e-04,0.2646,0,2e-04,1.7173,0.5545,3e-04,4.0963,0,0.0086,2e-04,0.9434,0,0.0286,1.7601,0.372,0.1193,0.0045,0.7143,2.2769,1200,1200,1200,16.34,1200,1200,1200,1200,285.16,64.38,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",0.32,0.01,0.74,0.76,"qutersat"
"SAT_RACE2006/SAT-Race_TS_1/simon-mixed-s02bis-05.cnf",2424,14812,2106,14230,0.151,0.0409,0.148,0.4568,1.0135,0,1.3838,0.0015,1.0215,9e-04,0.0114,0.9593,0.7723,0.8207,0.0015,1.5385,6e-04,0.0162,2.7096,0.135,0.1209,0,0.7037,2.4849,6e-04,1.5995,1e-04,0.0073,2.2387,0.6219,0.0022,0.5504,0.0013,0.01,0.0073,0.8627,6e-04,0.0364,4.8548,0.1848,0.3274,0.0476,0.3974,3.1226,1200,1200,1200,373.27,1200,1200,1200,1200,39.03,1200,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE",0.12,0,0.02,10.56,"ebminisat"
"SAT_RACE2006/SAT-Race_TS_1/stric-bmc-ibm-10.cnf",59056,323700,14956,116772,2.9486,1.7721,0.1281,0.3947,1.069,0,1.8207,2e-04,0.8855,1e-04,0.0027,1.395,0.6715,0.7416,2e-04,1.0664,1e-04,0.0022,3.8199,0.193,0.1674,0,0.7895,3.568,1e-04,1.074,0,0.0011,3.3014,0.6988,2e-04,0.8712,0,0.0023,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,1.47,1200,1200,1200,1200,1.73,1.68,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",1.01,0.02,0.56,20.01,"restartsat"
"SAT_RACE2006/SAT-Race_TS_1/stric-bmc-ibm-12.cnf",39598,194660,15176,109121,1.6093,0.7839,0.1391,0.349,1.097,0,1.7999,2e-04,0.7265,1e-04,0.0021,1.5086,0.5614,0.7507,2e-04,1.4103,1e-04,0.0044,3.5139,0.1921,0.1642,0,0.875,3.4094,1e-04,1.0531,0,0.0015,3.1495,0.6557,2e-04,1.1119,0,0.0032,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,2.16,1200,1200,1200,1200,7.22,7.53,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",0.86,0.03,0.58,20.01,"ebminisat"
"SAT_RACE2006/SAT-Race_TS_1/vange-color-inc-54.cnf",117426,469472,28777,166084,3.0806,1.8267,0.1733,0.4746,0.6301,0,1.2734,2e-04,0.5456,1e-04,3e-04,0.757,0.0026,0.5976,2e-04,4.1706,0,0.0222,1.0825,0.6241,0.2132,0,1,0.6838,0,5.3096,0,0.0028,0.5596,0.1582,1e-04,4.041,0,0.0167,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,5.5,1200,1200,1200,1200,13.09,6.03,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",3.79,0.03,2.03,20.45,"picosat"
