"id","nvarsOrig","nclausesOrig","nvars","nclauses","reducedVars","reducedClauses","vars_clauses_ratio","POSNEG_RATIO_CLAUSE_mean","POSNEG_RATIO_CLAUSE_coeff_variation","POSNEG_RATIO_CLAUSE_min","POSNEG_RATIO_CLAUSE_entropy","VCG_CLAUSE_mean","VCG_CLAUSE_coeff_variation","VCG_CLAUSE_min","VCG_CLAUSE_max","VCG_CLAUSE_entropy","TRINARYp","VCG_VAR_mean","VCG_VAR_coeff_variation","VCG_VAR_min","VCG_VAR_max","VCG_VAR_entropy","POSNEG_RATIO_VAR_mean","POSNEG_RATIO_VAR_stdev","POSNEG_RATIO_VAR_min","POSNEG_RATIO_VAR_max","POSNEG_RATIO_VAR_entropy","HORNY_VAR_mean","HORNY_VAR_coeff_variation","HORNY_VAR_min","HORNY_VAR_max","HORNY_VAR_entropy","horn_clauses_fraction","VG_mean","VG_coeff_variation","VG_min","VG_max","CG_mean","CG_coeff_variation","CG_min","CG_max","CG_entropy","cluster_coeff_mean","cluster_coeff_coeff_variation","cluster_coeff_min","cluster_coeff_max","cluster_coeff_entropy","MPhaseSAT_M_2011.02.16","MPhaseSAT_M_2011.02.16_success","Pre","Basic","KLB","CG","Class"
"SAT11/random/medium/unif-k5-r21.3-v175-c3727-S520872997-084.SATISFIABLE.cnf",175,3727,175,3727,0,0,0.047,0.3727,0.6475,0.2,0.8235,0.0286,0,0.0286,0.0286,0,0,0.0286,0.0992,0.0207,0.0357,3.6219,0.0866,0.0599,0,0.2857,2.9593,0.0051,0.2323,0.0019,0.0091,2.7945,0.1798,0.0427,0.0286,0.0386,0.0451,0.0697,0.0625,0.0545,0.0853,4.191,0.0701,0.0731,0.0547,0.0906,0.8893,1.18982,"TRUE",0,0,0,13.18,"SAT09referencesolvergnovelty.2_2009.03.22"
"SAT11/random/medium/unif-k5-r21.3-v175-c3727-S539832832-088.SATISFIABLE.cnf",175,3727,175,3727,0,0,0.047,0.3723,0.6557,0.2,0.8266,0.0286,0,0.0286,0.0286,0,0,0.0286,0.0972,0.0228,0.037,3.5846,0.0844,0.0616,0,0.3053,2.9893,0.0054,0.2145,0.0021,0.0086,2.8262,0.1873,0.0428,0.029,0.04,0.0456,0.0698,0.0622,0.0526,0.0859,4.1859,0.0703,0.0734,0.0562,0.0947,0.8921,3.51846,"TRUE",0,0,0,13.45,"SAT09referencesolverTNM_2009.03.22"
"SAT11/random/medium/unif-k5-r21.3-v175-c3727-S752966552-099.SATISFIABLE.cnf",175,3727,175,3727,0,0,0.047,0.3735,0.6486,0.2,0.8263,0.0286,0,0.0286,0.0286,0,0,0.0286,0.0902,0.0215,0.0346,3.5542,0.0752,0.056,0,0.2644,2.8985,0.0052,0.2217,0.0024,0.0107,2.7513,0.1814,0.0428,0.0278,0.0386,0.0456,0.0698,0.0574,0.0558,0.0829,4.1074,0.0702,0.0716,0.0559,0.0902,0.8702,1.23981,"TRUE",0,0,0,13.22,"SAT09referencesolvergnovelty.2_2009.03.22"
"SAT11/random/medium/unif-k5-r21.3-v175-c3727-S82160031-050.SATISFIABLE.cnf",175,3727,175,3727,0,0,0.047,0.3716,0.6604,0.2,0.8271,0.0286,0,0.0286,0.0286,0,0,0.0286,0.1005,0.0212,0.0365,3.5734,0.0835,0.0621,0,0.2471,3.0003,0.0053,0.2333,0.0021,0.0083,2.8542,0.1854,0.0427,0.0292,0.0386,0.0453,0.0698,0.0626,0.0547,0.0829,4.1946,0.0703,0.0703,0.0545,0.0899,0.8666,6.66898,"TRUE",0,0,0,13.39,"EagleUP_1.565.350"
"SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1007919187-045.UNKNOWN.cnf",50,1065,50,1065,0,0,0.0469,0.3679,0.6386,0.2,0.8061,0.1,0,0.1,0.1,0,0,0.1,0.1038,0.0714,0.1249,3.2775,0.0731,0.0509,0,0.1963,2.6719,0.0174,0.171,0.0085,0.0254,2.3105,0.1737,0.046,0,0.046,0.046,0.2305,0.0563,0.1878,0.2714,4.0027,0.2189,0.0359,0.1939,0.2467,1.2398,24.3633,"TRUE",0,0,0,3.34,"march_rw_2011.03.02"
"SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1054153452-040.UNKNOWN.cnf",50,1065,50,1065,0,0,0.0469,0.3671,0.65,0.2,0.8107,0.1,0,0.1,0.1,0,0,0.1,0.0758,0.0817,0.1192,3.0888,0.0776,0.0572,0.0088,0.2364,2.7733,0.0181,0.1843,0.0103,0.0272,2.4825,0.1812,0.046,0.004,0.0451,0.046,0.2292,0.0514,0.1878,0.2657,3.9174,0.2175,0.0362,0.1913,0.2414,1.2476,49.4975,"TRUE",0,0,0,3.26,"march_rw_2011.03.02"
"SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1139883571-082.UNKNOWN.cnf",50,1065,50,1065,0,0,0.0469,0.3882,0.642,0.2,0.8583,0.1,0,0.1,0.1,0,0,0.1,0.1118,0.0789,0.1258,3.3211,0.0661,0.0391,0,0.1875,2.5527,0.0195,0.1909,0.0131,0.03,2.4429,0.1953,0.046,0.004,0.0451,0.046,0.2318,0.0559,0.1944,0.2751,3.9974,0.2202,0.0354,0.1956,0.2462,1.2195,18.7681,"TRUE",0,0,0,3.33,"march_rw_2011.03.02"
"SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1449708927-022.UNKNOWN.cnf",50,1065,50,1065,0,0,0.0469,0.3728,0.6504,0.2,0.8253,0.1,0,0.1,0.1,0,0,0.1,0.1075,0.0789,0.1315,3.3538,0.0588,0.0526,0,0.24,2.5044,0.019,0.224,0.0094,0.0282,2.7163,0.1897,0.046,0,0.046,0.046,0.2315,0.0556,0.1934,0.2704,3.9923,0.2209,0.0339,0.201,0.2461,1.2006,19.432,"TRUE",0,0,0,3.32,"march_rw_2011.03.02"
"SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1491756361-004.UNKNOWN.cnf",50,1065,50,1065,0,0,0.0469,0.3754,0.6466,0.2,0.8298,0.1,0,0.1,0.1,0,0,0.1,0.078,0.0808,0.1146,2.9657,0.0874,0.0582,0,0.219,2.7196,0.0195,0.2128,0.0122,0.031,2.6797,0.1953,0.046,0,0.046,0.046,0.2291,0.056,0.1934,0.2695,3.9944,0.218,0.0357,0.1976,0.245,1.2202,42.0296,"TRUE",0,0,0,3.24,"march_rw_2011.03.02"
"SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1990278523-047.UNKNOWN.cnf",50,1065,50,1065,0,0,0.0469,0.372,0.6565,0.2,0.8264,0.1,0,0.1,0.1,0,0,0.1,0.0791,0.0826,0.1174,3.0229,0.0892,0.0519,0.0099,0.2273,2.7456,0.0201,0.1994,0.0113,0.0282,2.6574,0.2009,0.046,0,0.046,0.046,0.2296,0.0558,0.1897,0.2704,3.9874,0.2197,0.0349,0.1979,0.2476,1.2237,24.1413,"TRUE",0,0,0,3.27,"march_rw_2011.03.02"
"SAT11/random/medium/unif-k5-r21.3-v50-c1065-S370067727-038.UNKNOWN.cnf",50,1065,50,1065,0,0,0.0469,0.381,0.6465,0.2,0.8436,0.1,0,0.1,0.1,0,0,0.1,0.0949,0.0779,0.1202,3.1493,0.0665,0.0499,0,0.1786,2.6834,0.0197,0.1917,0.0122,0.03,2.5343,0.1972,0.046,0.004,0.0451,0.046,0.2308,0.055,0.1944,0.2714,3.9821,0.2199,0.0356,0.2004,0.2465,1.2271,18.7911,"TRUE",0,0,0,3.29,"march_rw_2011.03.02"
"SAT11/random/medium/unif-k5-r21.3-v50-c1065-S433637520-048.UNKNOWN.cnf",50,1065,50,1065,0,0,0.0469,0.3709,0.6761,0.2,0.8308,0.1,0,0.1,0.1,0,0,0.1,0.0819,0.0854,0.1183,3.1666,0.0686,0.0526,0,0.1852,2.6217,0.0168,0.2339,0.0103,0.0272,2.5668,0.1681,0.046,0,0.046,0.046,0.23,0.0502,0.1981,0.2657,3.8866,0.219,0.0357,0.1878,0.2417,1.2475,18.8371,"TRUE",0,0,0,3.28,"march_rw_2011.03.02"
"SAT11/random/medium/unif-k5-r21.3-v50-c1065-S505037856-056.UNKNOWN.cnf",50,1065,50,1065,0,0,0.0469,0.369,0.6491,0.2,0.815,0.1,0,0.1,0.1,0,0,0.1,0.0946,0.0808,0.1268,3.2879,0.0809,0.0607,0,0.2326,2.751,0.0182,0.2328,0.0085,0.0282,2.7114,0.1822,0.046,0,0.046,0.046,0.2302,0.0582,0.1878,0.2723,4.0394,0.2199,0.035,0.1977,0.2459,1.2348,18.8501,"TRUE",0,0,0,3.27,"march_rw_2011.03.02"
"SAT11/random/medium/unif-k5-r21.3-v50-c1065-S827703138-064.UNKNOWN.cnf",50,1065,50,1065,0,0,0.0469,0.3739,0.6286,0.2,0.8147,0.1,0,0.1,0.1,0,0,0.1,0.0993,0.0685,0.1221,3.132,0.0734,0.0686,0,0.2871,2.676,0.0193,0.2082,0.0113,0.0291,2.6534,0.1934,0.046,0.004,0.0451,0.046,0.2301,0.0588,0.1925,0.2714,4.039,0.2192,0.0358,0.197,0.2523,1.2343,24.1743,"TRUE",0,0,0,3.28,"march_rw_2011.03.02"
"SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1009664450-096.SATISFIABLE.cnf",75,1597,75,1597,0,0,0.047,0.3748,0.6436,0.2,0.8267,0.0667,0,0.0667,0.0667,0,0,0.0667,0.1029,0.0526,0.0845,3.4856,0.0842,0.0677,0,0.3333,2.944,0.0123,0.2339,0.0056,0.0188,2.791,0.1841,0.0462,0.006,0.0451,0.0463,0.1577,0.0626,0.1215,0.1922,4.141,0.1511,0.0456,0.1288,0.1757,1.1255,0.674897,"TRUE",0,0,0,5.26,"sparrow2011_sparrow2011_ubcsat1.2_2011.03.02"
"SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1129651135-081.SATISFIABLE.cnf",75,1597,75,1597,0,0,0.047,0.3791,0.6386,0.2,0.8342,0.0667,0,0.0667,0.0667,0,0,0.0667,0.0882,0.0488,0.0795,3.2768,0.0813,0.0572,0,0.2323,2.8087,0.0138,0.2168,0.0069,0.0219,2.7788,0.2066,0.0462,0.0067,0.0445,0.0463,0.1574,0.0563,0.1271,0.191,4.0308,0.1505,0.0455,0.1308,0.174,1.1282,0.643901,"TRUE",0,0,0,5.22,"EagleUP_1.565.350"
"SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1214523131-078.SATISFIABLE.cnf",75,1597,75,1597,0,0,0.047,0.3826,0.641,0.2,0.8443,0.0667,0,0.0667,0.0667,0,0,0.0667,0.1028,0.0445,0.0827,3.4105,0.0785,0.0614,0,0.2475,2.864,0.0127,0.2163,0.0075,0.0188,2.7259,0.191,0.0462,0.0085,0.0445,0.0463,0.1579,0.0615,0.1265,0.1904,4.1312,0.1511,0.0474,0.132,0.1748,1.1722,0.643901,"TRUE",0,0,0,5.26,"EagleUP_1.565.350"
"SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1227489160-001.UNKNOWN.cnf",75,1597,75,1597,0,0,0.047,0.3703,0.641,0.2,0.8138,0.0667,0,0.0667,0.0667,0,0,0.0667,0.1031,0.0488,0.0827,3.3053,0.0715,0.0548,0,0.2333,2.7619,0.0122,0.2138,0.0069,0.0182,2.6863,0.1835,0.0462,0.0066,0.0451,0.0463,0.1581,0.0586,0.1296,0.1897,4.0715,0.1515,0.0453,0.1295,0.177,1.104,49.2495,"TRUE",0,0,0,5.27,"march_rw_2011.03.02"
"SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1366648725-024.SATISFIABLE.cnf",75,1597,75,1597,0,0,0.047,0.3768,0.6603,0.2,0.84,0.0667,0,0.0667,0.0667,0,0,0.0667,0.0882,0.0539,0.0852,3.3702,0.0719,0.0492,0,0.1966,2.7095,0.0118,0.2372,0.0069,0.0207,2.7293,0.1772,0.0462,0.0066,0.0451,0.0463,0.1577,0.055,0.1309,0.1904,4.0134,0.1507,0.0456,0.1312,0.1736,1.1321,0.633902,"TRUE",0,0,0,5.32,"SAT09referencesolvergnovelty.2_2009.03.22"
"SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1431779634-058.UNKNOWN.cnf",75,1597,75,1597,0,0,0.047,0.3766,0.6499,0.2,0.8345,0.0667,0,0.0667,0.0667,0,0,0.0667,0.102,0.0539,0.0858,3.3656,0.0823,0.0701,0,0.2955,2.8776,0.0114,0.2267,0.0025,0.0175,2.6401,0.1716,0.0462,0.0073,0.0451,0.0463,0.1578,0.0635,0.1252,0.196,4.1578,0.1518,0.0452,0.1309,0.1733,1.1232,50.4263,"TRUE",0,0,0,5.25,"march_rw_2011.03.02"
"SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1508981094-051.UNKNOWN.cnf",75,1597,75,1597,0,0,0.047,0.3763,0.6337,0.2,0.8242,0.0667,0,0.0667,0.0667,0,0,0.0667,0.0864,0.0513,0.0808,3.2568,0.0827,0.0603,0,0.2661,2.7783,0.0126,0.2108,0.0056,0.0188,2.7019,0.1891,0.0463,0.0042,0.0457,0.0463,0.1573,0.0568,0.1302,0.1879,4.0471,0.151,0.048,0.1302,0.1763,1.1678,51.6072,"TRUE",0,0,0,5.22,"march_rw_2011.03.02"
"SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1636883934-028.SATISFIABLE.cnf",75,1597,75,1597,0,0,0.047,0.3768,0.6549,0.2,0.8376,0.0667,0,0.0667,0.0667,0,0,0.0667,0.0926,0.0488,0.082,3.3262,0.081,0.0604,0,0.271,2.8613,0.0119,0.2299,0.0056,0.0169,2.7736,0.1778,0.0461,0.0081,0.0445,0.0463,0.1576,0.0589,0.1302,0.1885,4.0815,0.1511,0.0463,0.1274,0.1756,1.1335,0.623904,"TRUE",0,0,0,5.22,"adaptg2wsat2011_2011.03.02"
"SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1713710439-035.UNKNOWN.cnf",75,1597,75,1597,0,0,0.047,0.3731,0.645,0.2,0.8231,0.0667,0,0.0667,0.0667,0,0,0.0667,0.0862,0.0526,0.0802,3.2902,0.0816,0.0597,0,0.2212,2.814,0.0126,0.2228,0.0069,0.0194,2.7408,0.1891,0.0462,0.0074,0.0445,0.0463,0.1574,0.057,0.1271,0.1879,4.0529,0.1508,0.0455,0.1315,0.175,1.1261,51.1702,"TRUE",0,0,0,5.21,"march_rw_2011.03.02"
"SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1750722942-074.UNKNOWN.cnf",75,1597,75,1597,0,0,0.047,0.3723,0.6382,0.2,0.8172,0.0667,0,0.0667,0.0667,0,0,0.0667,0.0923,0.0526,0.0883,3.2828,0.0744,0.0616,0,0.3786,2.7696,0.0128,0.2087,0.0063,0.02,2.6214,0.1916,0.0461,0.0091,0.0445,0.0463,0.1578,0.0565,0.1321,0.1847,4.0488,0.151,0.0458,0.1323,0.1749,1.1508,50.1764,"TRUE",0,0,0,5.23,"march_rw_2011.03.02"
"SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1825761395-059.UNKNOWN.cnf",75,1597,75,1597,0,0,0.047,0.3848,0.6323,0.2,0.8442,0.0667,0,0.0667,0.0667,0,0,0.0667,0.102,0.0463,0.082,3.4132,0.0783,0.0566,0,0.283,2.7391,0.0142,0.192,0.0075,0.02,2.7423,0.2123,0.0462,0.0066,0.0451,0.0463,0.1581,0.0586,0.1284,0.1897,4.0785,0.1516,0.0452,0.1305,0.1734,1.1141,50.3094,"TRUE",0,0,0,5.36,"march_rw_2011.03.02"
"SAT11/random/medium/unif-k5-r21.3-v75-c1597-S2038462183-033.SATISFIABLE.cnf",75,1597,75,1597,0,0,0.047,0.3801,0.6543,0.2,0.8454,0.0667,0,0.0667,0.0667,0,0,0.0667,0.0917,0.0507,0.0833,3.3368,0.074,0.0542,0,0.2381,2.7943,0.0133,0.2016,0.0056,0.0182,2.7126,0.1997,0.0462,0.0065,0.0451,0.0463,0.1579,0.0561,0.1265,0.1866,4.0382,0.1512,0.0449,0.1312,0.1724,1.1031,0.633902,"TRUE",0,0,0,5.26,"sattime2011_2011.03.02"
"SAT11/random/medium/unif-k5-r21.3-v75-c1597-S241605246-015.SATISFIABLE.cnf",75,1597,75,1597,0,0,0.047,0.3838,0.6444,0.2,0.8493,0.0667,0,0.0667,0.0667,0,0,0.0667,0.0809,0.0539,0.0808,3.2383,0.0768,0.0558,0,0.2353,2.7622,0.0123,0.2285,0.0056,0.0207,2.7973,0.1847,0.0461,0.0086,0.0451,0.0463,0.1575,0.0518,0.1334,0.1822,3.9656,0.1509,0.0455,0.1313,0.1735,1.1209,0.71389,"TRUE",0,0,0,5.22,"adaptg2wsat2011_2011.03.02"
"SAT11/random/medium/unif-k5-r21.3-v75-c1597-S25975519-056.SATISFIABLE.cnf",75,1597,75,1597,0,0,0.047,0.3753,0.6462,0.2,0.8294,0.0667,0,0.0667,0.0667,0,0,0.0667,0.0955,0.0551,0.0839,3.3826,0.0742,0.0537,0,0.211,2.8008,0.0115,0.1912,0.0075,0.0182,2.5647,0.1728,0.0462,0.0079,0.0445,0.0463,0.1581,0.0574,0.1284,0.196,4.0539,0.1512,0.0451,0.1316,0.1752,1.1154,0.6499,"TRUE",0,0,0,5.26,"SAT09referencesolvergnovelty.2_2009.03.22"
"SAT11/random/medium/unif-k5-r21.3-v75-c1597-S295912653-089.UNKNOWN.cnf",75,1597,75,1597,0,0,0.047,0.3723,0.6439,0.2,0.8205,0.0667,0,0.0667,0.0667,0,0,0.0667,0.1137,0.0457,0.0802,3.3738,0.0798,0.0676,0,0.2523,2.8443,0.0124,0.2237,0.0075,0.0207,2.7655,0.186,0.0462,0.0066,0.0451,0.0463,0.1583,0.0641,0.1259,0.1885,4.1583,0.152,0.0467,0.1312,0.1797,1.1625,49.7514,"TRUE",0,0,0,5.37,"march_rw_2011.03.02"
"SAT11/random/medium/unif-k5-r21.3-v75-c1597-S428924146-076.UNKNOWN.cnf",75,1597,75,1597,0,0,0.047,0.3803,0.6571,0.2,0.8473,0.0667,0,0.0667,0.0667,0,0,0.0667,0.1005,0.0501,0.0833,3.3501,0.0763,0.0609,0,0.2807,2.8709,0.0124,0.2181,0.0069,0.0194,2.7563,0.1853,0.0462,0.0057,0.0451,0.0463,0.1579,0.06,0.1271,0.1904,4.0986,0.1509,0.0452,0.1281,0.176,1.1239,54.2108,"TRUE",0,0,0,5.23,"march_rw_2011.03.02"
"SAT11/random/medium/unif-k5-r21.3-v75-c1597-S445191369-092.SATISFIABLE.cnf",75,1597,75,1597,0,0,0.047,0.3788,0.6411,0.2,0.8352,0.0667,0,0.0667,0.0667,0,0,0.0667,0.0846,0.0551,0.0808,3.3805,0.0815,0.0594,0,0.25,2.7542,0.0119,0.1937,0.0063,0.0182,2.6241,0.1791,0.0463,0.0056,0.0451,0.0463,0.1575,0.0563,0.1271,0.1841,4.0347,0.1509,0.0437,0.1306,0.177,1.0956,0.628904,"TRUE",0,0,0,5.21,"SAT09referencesolvergnovelty.2_2009.03.22"
"SAT11/random/medium/unif-k5-r21.3-v75-c1597-S602837755-005.UNKNOWN.cnf",75,1597,75,1597,0,0,0.047,0.3658,0.6553,0.2,0.8099,0.0667,0,0.0667,0.0667,0,0,0.0667,0.1007,0.0495,0.0827,3.4069,0.0771,0.0543,0,0.2308,2.7344,0.0124,0.2141,0.0069,0.0175,2.7287,0.1853,0.0462,0.0067,0.0445,0.0463,0.158,0.0594,0.1271,0.1879,4.0893,0.1514,0.045,0.1315,0.1725,1.1138,50.1254,"TRUE",0,0,0,5.27,"march_rw_2011.03.02"
"SAT11/random/medium/unif-k5-r21.3-v75-c1597-S60874767-043.UNKNOWN.cnf",75,1597,75,1597,0,0,0.047,0.3776,0.6473,0.2,0.8356,0.0667,0,0.0667,0.0667,0,0,0.0667,0.0854,0.052,0.0802,3.3032,0.0797,0.0616,0,0.2778,2.8222,0.0134,0.2018,0.0081,0.0207,2.7521,0.2004,0.0463,0.0046,0.0457,0.0463,0.1576,0.0566,0.1259,0.1929,4.0388,0.1508,0.0469,0.1274,0.1775,1.1508,51.6901,"TRUE",0,0,0,5.23,"march_rw_2011.03.02"
"SAT11/random/medium/unif-k5-r21.3-v75-c1597-S906725726-060.SATISFIABLE.cnf",75,1597,75,1597,0,0,0.047,0.3706,0.643,0.2,0.8156,0.0667,0,0.0667,0.0667,0,0,0.0667,0.0978,0.0513,0.0852,3.465,0.0687,0.0545,0,0.211,2.7621,0.0132,0.1974,0.0063,0.0194,2.7319,0.1979,0.0462,0.0066,0.0451,0.0463,0.158,0.0571,0.1309,0.1879,4.0546,0.1515,0.0462,0.1311,0.1776,1.1411,0.623904,"TRUE",0,0,0,5.28,"SAT09referencesolvergnovelty.2_2009.03.22"
"SAT11/random/medium/unif-k7-r89-v50-c4450-S1027567260-047.UNKNOWN.cnf",50,4450,50,4450,0,0,0.0112,0.3074,0.6981,0.1429,0.9946,0.14,0,0.14,0.14,0,0,0.14,0.0382,0.1272,0.1571,3.5134,0.037,0.0276,0,0.1348,2.0606,0.0094,0.1585,0.0061,0.0126,3.0424,0.0674,0.011,0,0.011,0.011,0.0093,0.23835,0.00325,0.0193,2.9696,0.1057,0.2419,0.0513,0.25545,2.25185,157.617,"TRUE",0,0,0,60.03,"SAT09referencesolvermarch_hi_hi"
"SAT11/random/medium/unif-k7-r89-v50-c4450-S1034575833-022.UNKNOWN.cnf",50,4450,50,4450,0,0,0.0112,0.314,0.6871,0.1429,1.0102,0.14,0,0.14,0.14,0,0,0.14,0.0397,0.1285,0.1593,3.5966,0.035,0.0242,0.0064,0.1192,2.0154,0.0091,0.1381,0.0061,0.0124,2.82,0.0649,0.011,0,0.011,0.011,0.0093,0.23835,0.00325,0.0193,2.9696,0.1057,0.2419,0.0513,0.25545,2.25185,169.628,"TRUE",0,0,0,60.09,"march_rw_2011.03.02"
"SAT11/random/medium/unif-k7-r89-v50-c4450-S1082084494-034.UNKNOWN.cnf",50,4450,50,4450,0,0,0.0112,0.3133,0.6876,0.1429,1.0083,0.14,0,0.14,0.14,0,0,0.14,0.0342,0.1306,0.1494,3.5966,0.0337,0.0243,0.0016,0.1149,2.0441,0.0092,0.1332,0.0063,0.0126,2.7105,0.0658,0.011,0,0.011,0.011,0.0093,0.23835,0.00325,0.0193,2.9696,0.1057,0.2419,0.0513,0.25545,2.25185,157.633,"TRUE",0,0,0,60.12,"SAT09referencesolvermarch_hi_hi"
"SAT11/random/medium/unif-k7-r89-v50-c4450-S1087312438-073.SATISFIABLE.cnf",50,4450,50,4450,0,0,0.0112,0.3142,0.681,0.1429,1.0074,0.14,0,0.14,0.14,0,0,0.14,0.0398,0.129,0.1544,3.482,0.0318,0.0213,0,0.0971,2.0097,0.0094,0.1347,0.0063,0.013,2.9315,0.0674,0.011,0,0.011,0.011,0.0093,0.23835,0.00325,0.0193,2.9696,0.1057,0.2419,0.0513,0.25545,2.25185,0.940856,"TRUE",0.01,0,0,60.03,"sparrow2011_sparrow2011_ubcsat1.2_2011.03.02"
"SAT11/random/medium/unif-k7-r89-v50-c4450-S1273410420-036.UNKNOWN.cnf",50,4450,50,4450,0,0,0.0112,0.3066,0.6903,0.1429,0.9895,0.14,0,0.14,0.14,0,0,0.14,0.0348,0.131,0.1506,3.4752,0.034,0.0281,0,0.1144,2.1005,0.0079,0.1471,0.0056,0.0106,2.5968,0.0562,0.011,0,0.011,0.011,0.0093,0.23835,0.00325,0.0193,2.9696,0.1057,0.2419,0.0513,0.25545,2.25185,159.658,"TRUE",0,0,0,60.01,"SAT09referencesolvermarch_hi_hi"
"SAT11/random/medium/unif-k7-r89-v50-c4450-S1374457799-001.UNKNOWN.cnf",50,4450,50,4450,0,0,0.0112,0.3118,0.688,0.1429,1.0046,0.14,0,0.14,0.14,0,0,0.14,0.0376,0.1261,0.1492,3.4265,0.0316,0.0217,0,0.103,1.9809,0.009,0.1263,0.0061,0.0115,2.7439,0.0643,0.011,0,0.011,0.011,0.0093,0.23835,0.00325,0.0193,2.9696,0.1057,0.2419,0.0513,0.25545,2.25185,157.993,"TRUE",0,0,0,60.13,"SAT09referencesolvermarch_hi_hi"
"SAT11/random/medium/unif-k7-r89-v50-c4450-S1430772875-039.SATISFIABLE.cnf",50,4450,50,4450,0,0,0.0112,0.313,0.6817,0.1429,1.0051,0.14,0,0.14,0.14,0,0,0.14,0.0356,0.1283,0.1485,3.5307,0.0321,0.0256,0.0016,0.1158,1.9694,0.0086,0.137,0.0052,0.011,2.8356,0.0611,0.011,0,0.011,0.011,0.0093,0.23835,0.00325,0.0193,2.9696,0.1057,0.2419,0.0513,0.25545,2.25185,0.836871,"TRUE",0,0,0,60.04,"EagleUP_1.565.350"
"SAT11/random/medium/unif-k7-r89-v50-c4450-S1496316430-079.SATISFIABLE.cnf",50,4450,50,4450,0,0,0.0112,0.3158,0.6865,0.1429,1.0161,0.14,0,0.14,0.14,0,0,0.14,0.0397,0.1265,0.1524,3.6138,0.0333,0.0224,0.0015,0.0971,2.0206,0.009,0.1289,0.0067,0.0117,2.8047,0.0645,0.011,0,0.011,0.011,0.0093,0.23835,0.00325,0.0193,2.9696,0.1057,0.2419,0.0513,0.25545,2.25185,1.53077,"TRUE",0,0,0,60.01,"SAT09referencesolvergnovelty.2_2009.03.22"
"SAT11/random/medium/unif-k7-r89-v50-c4450-S1786071619-083.SATISFIABLE.cnf",50,4450,50,4450,0,0,0.0112,0.3124,0.6803,0.1429,1.0024,0.14,0,0.14,0.14,0,0,0.14,0.0356,0.1283,0.1508,3.5097,0.034,0.0243,0.0017,0.0889,2.0701,0.0086,0.1591,0.0056,0.0121,2.9106,0.0611,0.011,0,0.011,0.011,0.0093,0.23835,0.00325,0.0193,2.9696,0.1057,0.2419,0.0513,0.25545,2.25185,0.842871,"TRUE",0.01,0,0,60.16,"SAT09referencesolvergnovelty.2_2009.03.22"
"SAT11/random/medium/unif-k7-r89-v50-c4450-S1788358104-029.SATISFIABLE.cnf",50,4450,50,4450,0,0,0.0112,0.3111,0.6665,0.1429,0.9902,0.14,0,0.14,0.14,0,0,0.14,0.0326,0.1303,0.1508,3.652,0.0368,0.0239,0.0016,0.1029,2.0427,0.0082,0.1232,0.0058,0.0103,2.7041,0.0584,0.011,0,0.011,0.011,0.0093,0.23835,0.00325,0.0193,2.9696,0.1057,0.2419,0.0513,0.25545,2.25185,0.941856,"TRUE",0,0,0,60.14,"SAT09referencesolvergnovelty.2_2009.03.22"
"SAT11/random/medium/unif-k7-r89-v50-c4450-S1880985555-004.UNKNOWN.cnf",50,4450,50,4450,0,0,0.0112,0.3136,0.6788,0.1429,1.0038,0.14,0,0.14,0.14,0,0,0.14,0.0307,0.1312,0.1501,3.5793,0.0321,0.0235,0,0.0777,1.9928,0.0089,0.1539,0.0056,0.0126,2.8891,0.0638,0.011,0,0.011,0.011,0.0093,0.23835,0.00325,0.0193,2.9696,0.1057,0.2419,0.0513,0.25545,2.25185,158.288,"TRUE",0,0,0,60.01,"SAT09referencesolvermarch_hi_hi"
"SAT11/random/medium/unif-k7-r89-v50-c4450-S2039518547-066.UNKNOWN.cnf",50,4450,50,4450,0,0,0.0112,0.3161,0.6809,0.1429,1.0143,0.14,0,0.14,0.14,0,0,0.14,0.0342,0.1281,0.1488,3.392,0.03,0.0227,0,0.1052,1.9584,0.0084,0.1378,0.0063,0.0112,2.7456,0.0602,0.011,0,0.011,0.011,0.0093,0.23835,0.00325,0.0193,2.9696,0.1057,0.2419,0.0513,0.25545,2.25185,158.052,"TRUE",0.01,0,0,60.14,"SAT09referencesolvermarch_hi_hi"
