"id","nvarsOrig","nclausesOrig","nvars","nclauses","reducedVars","reducedClauses","vars_clauses_ratio","POSNEG_RATIO_CLAUSE_mean","POSNEG_RATIO_CLAUSE_coeff_variation","POSNEG_RATIO_CLAUSE_min","POSNEG_RATIO_CLAUSE_entropy","VCG_CLAUSE_mean","VCG_CLAUSE_coeff_variation","VCG_CLAUSE_min","VCG_CLAUSE_max","VCG_CLAUSE_entropy","BINARYp","TRINARYp","VCG_VAR_mean","VCG_VAR_coeff_variation","VCG_VAR_min","VCG_VAR_max","VCG_VAR_entropy","POSNEG_RATIO_VAR_mean","POSNEG_RATIO_VAR_stdev","POSNEG_RATIO_VAR_min","POSNEG_RATIO_VAR_max","POSNEG_RATIO_VAR_entropy","HORNY_VAR_mean","HORNY_VAR_coeff_variation","HORNY_VAR_min","HORNY_VAR_max","HORNY_VAR_entropy","horn_clauses_fraction","VG_mean","VG_coeff_variation","VG_min","VG_max","CG_mean","CG_coeff_variation","CG_min","CG_max","CG_entropy","cluster_coeff_mean","cluster_coeff_coeff_variation","cluster_coeff_min","cluster_coeff_max","cluster_coeff_entropy","sapperlot","spear.hw","spear.sw","sapperlot_success","spear.hw_success","spear.sw_success","Pre","Basic","KLB","CG","Class"
"SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-27-step13.cnf",224000,5310000,214000,5290000,0.0492,0.0047,0.0404,0.5178,0.9598,0,0.8012,0,13.814,0,0.0174,0.1231,0.9842,0.9853,0,2.1775,0,7e-04,3.7374,0.5517,0.3198,0,1,3.1007,0,2.5294,0,7e-04,3.5187,0.9842,2e-04,1.085,0,8e-04,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,113.36,743.63,1200,"TRUE","TRUE","FALSE",148.12,0.87,133.99,20.48,"glucose2"
"SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-27-step14.cnf",250000,5950000,238000,5920000,0.0486,0.0044,0.0402,0.5179,0.9597,0,0.8004,0,13.266,0,0.0157,0.1222,0.9842,0.9853,0,2.1801,0,6e-04,3.7149,0.5524,0.32,0,0.9922,3.079,0,2.5235,0,6e-04,3.5036,0.9842,2e-04,1.0806,0,7e-04,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,154.05,231.29,497.89,"TRUE","TRUE","TRUE",146.63,0.93,160.77,20.34,"glucose2"
"SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-rovers-18-step11.cnf",29317,277000,26113,266000,0.1227,0.0435,0.0983,0.4784,1.0137,0,1.0571,1e-04,1.1962,1e-04,0.0069,0.4028,0.9287,0.9506,1e-04,1.2749,0,0.0017,3.1239,0.3849,0.3206,0,1,3.2613,1e-04,1.5672,0,0.0016,2.9204,0.9289,3e-04,0.9845,0,0.0017,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,34.17,70.02,846.17,"TRUE","TRUE","TRUE",1.16,0.03,1.71,20.02,"lrglshr"
"SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-bobsmhdlc2-tseitin.cnf",44692,130000,13945,68921,2.2049,0.8807,0.2023,0.4266,0.7917,0,1.4844,2e-04,0.3446,1e-04,0.0025,1.2788,0.2386,0.7257,2e-04,0.8554,1e-04,0.004,3.0454,0.1039,0.1197,0,0.7977,2.6337,1e-04,0.8279,0,0.0017,2.4085,0.4885,2e-04,0.773,1e-04,0.0027,5e-04,0.8677,1e-04,0.0057,4.3945,0.1514,0.5179,0.0174,0.6667,3.3703,1200,1200,1200,"FALSE","FALSE","FALSE",0.64,0.01,0.49,5.14,"glueminisat"
"SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtswvtms14x8p1-tseitin.cnf",96095,285000,14946,106000,5.4295,1.681,0.1404,0.5635,0.5997,0,1.7781,2e-04,0.4942,1e-04,0.0038,1.5535,0.1765,0.5855,2e-04,1.582,1e-04,0.0029,2.8215,0.1131,0.1379,0,0.8857,2.536,1e-04,1.2485,0,0.0012,2.4782,0.4848,2e-04,1.3455,0,0.0019,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,11.94,26.98,16.13,"TRUE","TRUE","TRUE",1.82,0.02,0.57,20.01,"glucose2"
"SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtviseisenberg1-tseitin.cnf",103000,307000,25127,145000,3.0841,1.1271,0.1738,0.5142,0.7078,0,1.7997,1e-04,0.4267,1e-04,7e-04,1.5375,0.2785,0.6664,1e-04,1.4458,0,0.0014,2.8469,0.1478,0.1406,0,0.7576,2.8663,0,1.157,0,4e-04,2.2615,0.4489,1e-04,1.425,0,0.0013,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,124,1200,1200,"TRUE","FALSE","FALSE",2.02,0.02,1.55,20.01,"glucose2"
"SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtvisns3p02-tseitin.cnf",164000,488000,28580,188000,4.7251,1.601,0.1523,0.5069,0.7219,0,1.7515,1e-04,0.3831,1e-04,0.0017,1.5573,0.2077,0.5821,1e-04,1.9902,0,0.0038,3.1164,0.1345,0.1257,0,1,2.9173,0,1.904,0,0.0014,2.6354,0.4732,1e-04,1.5878,0,0.0024,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,1200,1200,1200,"FALSE","FALSE","FALSE",3.35,0.04,2.05,20.02,"mphaseSATm"
"SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-bc57sensorsp3-tseitin.cnf",70297,194000,17110,78757,3.1085,1.4633,0.2172,0.4198,0.7532,0,1.5832,2e-04,1.1904,1e-04,0.0052,1.3986,0.1893,0.7605,2e-04,1.9942,0,0.0249,2.9191,0.1877,0.1369,0,1,2.9157,1e-04,1.6816,0,0.0154,2.4957,0.6102,3e-04,1.0571,0,0.0063,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,1.7,1.94,1.87,"TRUE","TRUE","TRUE",1.54,0.01,0.73,20.02,"glueminisat"
"SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-bjrb07amba2andenv-tseitin.cnf",70167,210000,16635,99876,3.218,1.0977,0.1666,0.4649,0.7574,0,1.8983,2e-04,0.4194,1e-04,7e-04,1.689,0.2421,0.5634,2e-04,2.2849,1e-04,0.0048,2.996,0.1837,0.1293,0,0.7143,3.1934,1e-04,2.1075,0,0.0016,2.2388,0.4528,2e-04,1.6796,1e-04,0.0032,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,13.97,11.25,10.48,"TRUE","TRUE","TRUE",1.3,0.02,0.69,20.01,"glucose2"
"SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtpmsns2-tseitin.cnf",88352,263000,23820,136000,2.7092,0.9375,0.1757,0.456,0.7582,0,1.7048,1e-04,0.3688,1e-04,0.0018,1.4907,0.2359,0.6345,1e-04,1.193,1e-04,0.0021,3.1253,0.1268,0.1192,0,0.8148,2.896,1e-04,1.2783,0,7e-04,2.6411,0.4676,1e-04,1.0172,0,0.0015,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,1200,1200,1200,"FALSE","FALSE","FALSE",1.34,0.02,1.41,20.01,"cryptominisat2011"
"SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtswvsam6x8p3-tseitin.cnf",154000,461000,24093,175000,5.3935,1.6362,0.1378,0.5453,0.6381,0,1.7862,2e-04,0.4904,1e-04,0.0028,1.5797,0.1794,0.5677,2e-04,1.806,0,0.0028,3.0252,0.1193,0.1227,0,0.9,2.5871,1e-04,1.2668,0,8e-04,2.537,0.4962,1e-04,1.4777,0,0.0017,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,7.95,22.72,16.01,"TRUE","TRUE","TRUE",2.93,0.03,1.46,20.02,"glucose2"
"SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtviseisenberg2-tseitin.cnf",115000,345000,28227,162000,3.0835,1.126,0.1738,0.5141,0.7079,0,1.7997,1e-04,0.4264,1e-04,6e-04,1.5374,0.2783,0.6662,1e-04,1.4466,0,0.0012,2.8481,0.1478,0.1405,0,0.7539,2.8674,0,1.1573,0,3e-04,2.2597,0.4486,1e-04,1.4257,0,0.0012,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,110.53,1200,1200,"TRUE","FALSE","FALSE",2.31,0.04,1.95,20.01,"qutersat"
"SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtvisns2p3-tseitin.cnf",116000,347000,20646,134000,4.6381,1.5886,0.1541,0.5177,0.6918,0,1.7363,2e-04,0.3571,1e-04,0.002,1.5238,0.2075,0.571,2e-04,1.6521,0,0.0036,3.0906,0.1395,0.1239,0,1,2.8824,1e-04,1.6554,0,0.0013,2.7406,0.4961,1e-04,1.3381,0,0.0021,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,35.77,116.19,305.82,"TRUE","TRUE","TRUE",2.14,0.02,1.05,20.01,"glucose2"
"SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libmsrpc_vc1225336-tseitin.cnf",207000,599000,42608,213000,3.8528,1.8173,0.2003,0.487,0.7358,0,1.4861,1e-04,0.5803,0,0.0015,1.3418,0.2605,0.7861,1e-04,2.9341,0,0.0104,2.5911,0.1091,0.1515,0,0.9365,2.1336,0,2.9475,0,0.0048,2.2405,0.579,1e-04,2.8496,0,0.0079,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,7.52,4.42,2.97,"TRUE","TRUE","TRUE",3.99,0.04,4.54,20.02,"picosat"
"SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbclient_vc1228502-tseitin.cnf",267000,768000,47208,236000,4.6487,2.2619,0.2004,0.4843,0.7402,0,1.4799,1e-04,0.6103,0,0.0014,1.3327,0.2604,0.7876,1e-04,3.3066,0,0.0085,2.5401,0.1025,0.1487,0,0.9692,2.0293,0,3.28,0,0.0055,2.1823,0.5949,1e-04,3.187,0,0.0074,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,12.27,6.64,3.98,"TRUE","TRUE","TRUE",5.26,0.05,5.42,20.02,"picosat"
"SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-countbits128-tseitin.cnf",95810,287000,35680,165000,1.6853,0.7388,0.2161,0.421,0.8865,0,1.3615,1e-04,0.7793,1e-04,0.0036,1.0765,0.4538,0.7422,1e-04,0.3436,0,8e-04,1.6058,0.0955,0.0978,0,0.9416,1.633,0,0.7372,0,8e-04,1.626,0.5989,2e-04,1.2953,0,8e-04,1e-04,0.9142,0,0.0046,2.6267,0.1629,0.3046,0.0035,0.619,2.4065,1200,1200,1200,"FALSE","FALSE","FALSE",2.58,0.04,3.14,2.42,"mphaseSATm"
"SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-ext_con_032_008_0256-tseitin.cnf",1295,22000,1123.5,18879,0.0399,0.0105,0.1415,0.47095,0.6495,0,0.9956,0.00335,0.2968,0.0018,0.0103,0.4279,0.083,0.8222,0.00335,0.2935,7e-04,0.0105,2.7384,0.21775,0.1483,0,0.7895,2.83515,0.0011,0.4026,1e-04,0.005,2.40475,0.50015,0.0035,0.2935,9e-04,0.0098,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,1.11,1200,1200,"TRUE","FALSE","FALSE",0.4,0,0,0,"ebglucose"
"SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-lfsr_004_127_112-tseitin.cnf",351000,879000,2404,66722,144.8,12.174,0.036,0.9137,0.2704,0,0.6359,0.0015,2.832,8e-04,0.0532,0.6114,0.8742,0.9372,0.0015,2.6418,1e-04,0.0219,3.5634,0.427,0.279,0.0039,0.9328,3.1155,8e-04,1.944,0,0.0076,3.2714,0.9383,0.0021,1.6773,1e-04,0.0169,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,25.46,11.54,113.68,"TRUE","TRUE","TRUE",1628.3,0.01,0.04,20.05,"ebminisat"
"SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-lfsr_008_063_080-tseitin.cnf",260000,657000,3796,61509,67.43,9.6744,0.0617,0.7163,0.5093,0,1.3543,0.0011,1.9281,5e-04,0.0329,1.2976,0.5851,0.8282,0.0011,3.602,1e-04,0.0674,2.9347,0.3145,0.2233,0,0.9081,2.7646,5e-04,2.9177,0,0.0459,2.761,0.8478,0.0012,2.4745,1e-04,0.0256,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,24.62,27.18,116.95,"TRUE","TRUE","TRUE",117.15,0.01,0.08,20.31,"lrglshr"
"SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-servers_slapd_a_vc149789-tseitin.cnf",360000,1080000,170000,708000,1.1192,0.5209,0.2402,0.3973,0.7422,0,1.135,0,0.2165,0,1e-04,0.9207,0.2762,0.8859,0,1.0386,0,0.0015,1.7187,0.0821,0.065,0,1,1.6253,0,1.118,0,7e-04,1.4897,0.5027,0,1.0531,0,0.0011,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,1200,1200,1200,"FALSE","FALSE","FALSE",4.57,0.12,69.91,20.06,"clasp2"
"SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-src_wget_vc18517-tseitin.cnf",180000,538000,60973,278000,1.9529,0.9382,0.2195,0.429,0.7544,0,1.2944,0,0.6089,0,0.0011,1.1049,0.2989,0.8358,0,1.6876,0,0.0038,2.1363,0.0871,0.0857,0,0.9568,1.7409,0,1.6966,0,0.0015,1.7779,0.5618,0,2.1062,0,0.0024,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,14.95,3.22,22.18,"TRUE","TRUE","TRUE",3.68,0.04,8.98,20.03,"picosat"
"SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/32/aes_32_1_keyfind_1.cnf",300,1016,146,660,1.0548,0.5394,0.2212,0.4475,0.7224,0,1.4585,0.0235,0.1794,0.0137,0.0342,0.9282,0.0364,0.5697,0.0235,0.3154,0.0106,0.0409,2.5754,0.0572,0.0746,0,0.25,1.7135,0.0097,0.3402,0.003,0.0182,2.0593,0.4303,0.0128,0.2842,0.0076,0.0212,0.0366,0.2282,0.0167,0.0561,3.0259,0.3477,0.1399,0.25,0.5205,2.8508,0,0.03,0.03,"TRUE","TRUE","TRUE",0,0,0,0.01,"lrglshr"
"SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/32/aes_32_2_keyfind_1.cnf",504,1840,298,1432,0.6913,0.2849,0.2081,0.4544,0.6663,0,1.4436,0.0118,0.169,0.0067,0.0168,0.8921,0.0223,0.5028,0.0118,0.3063,0.0049,0.0237,2.6786,0.0526,0.0707,0,0.25,1.793,0.0047,0.3406,0.0014,0.0091,2.1438,0.4064,0.0062,0.2847,0.0035,0.0105,0.0187,0.2189,0.0063,0.0356,3.1242,0.3247,0.1651,0.1882,0.5205,3.0533,15.87,10.11,80.41,"TRUE","TRUE","TRUE",0,0,0,0.06,"lingeling"
"SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/32/aes_32_3_keyfind_1.cnf",708,2664,450,2204,0.5733,0.2087,0.2042,0.4628,0.6186,0,1.4091,0.0078,0.1654,0.0044,0.0111,0.8766,0.0181,0.4828,0.0078,0.291,0.0032,0.0154,2.6635,0.0509,0.0691,0,0.25,1.782,0.0032,0.3008,9e-04,0.0059,2.0382,0.4079,0.0041,0.28,0.0023,0.0068,0.0124,0.2085,0.0041,0.0231,3.0849,0.3195,0.1705,0.1679,0.5205,3.0479,1200,1200,1200,"FALSE","FALSE","FALSE",0,0,0,0.1,"mxc09"
"SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/32/aes_32_4_keyfind_1.cnf",912,3488,602,2976,0.515,0.172,0.2023,0.4648,0.6051,0,1.3961,0.0059,0.1635,0.0033,0.0083,0.8682,0.0161,0.4731,0.0059,0.2828,0.0024,0.0114,2.6419,0.0501,0.0683,0,0.25,1.7705,0.0024,0.2931,7e-04,0.0044,1.9881,0.4036,0.003,0.2773,0.0017,0.005,0.0093,0.2021,0.003,0.0171,3.0454,0.317,0.1725,0.1679,0.5205,3.0201,1200,1200,1200,"FALSE","FALSE","FALSE",0,0,0,0.09,"mxc09"
"SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E02F17.cnf",6664,69700,5295,63826,0.2586,0.092,0.083,0.7273,0.557,0,0.9247,9e-04,0.5974,4e-04,0.0064,2.0685,0.2109,0.3812,9e-04,2.5291,1e-04,0.0107,1.8012,0.3877,0.207,0.25,0.9432,1.471,8e-04,2.8796,0,0.0104,1.8687,0.9406,5e-04,1.1089,3e-04,0.006,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,45.5,188.55,645.57,"TRUE","TRUE","TRUE",0.23,0,0.09,20.91,"qutersat"
"SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E02F22.cnf",13574,1300000,11448,1260000,0.1857,0.031,0.0091,0.9665,0.1733,0,0.2057,7e-04,0.4279,2e-04,0.0059,2.2041,0.0236,0.0449,7e-04,4.0332,0,0.0162,1.6086,0.3733,0.2282,0.1899,0.9989,1.1107,7e-04,4.3118,0,0.0162,1.6171,0.9749,0,1.2934,0,5e-04,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,694.16,394.98,425.95,"TRUE","TRUE","TRUE",22.87,0.28,3.05,25.66,"minisatpsm"
"SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E03N17.cnf",6664,93544,5039,61246,0.3225,0.5273,0.0823,0.7161,0.5637,0,0.9494,0.001,0.5982,4e-04,0.0085,1.9409,0.209,0.3925,0.001,2.5107,1e-04,0.0121,1.8872,0.3976,0.2025,0.1875,0.964,1.5619,9e-04,2.8529,0,0.0118,2.0064,0.9401,5e-04,1.0986,3e-04,0.006,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,4.05,4.17,9.78,"TRUE","TRUE","TRUE",0.36,0,0.08,21.84,"minisatpsm"
"SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E04F20.cnf",10420,484000,8687,465000,0.1995,0.0417,0.0187,0.9339,0.2472,0,0.3488,0.001,0.5649,2e-04,0.0082,2.3583,0.0489,0.0947,0.001,3.9475,0,0.0199,1.6859,0.375,0.2174,0.24,0.9977,1.2897,8e-04,4.443,0,0.0198,1.682,0.9517,1e-04,1.2183,0,0.001,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,227.63,1200,105.05,"TRUE","FALSE","TRUE",5.45,0.09,0.58,20.05,"rcl"
"SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E04N18.cnf",7794,120000,5821,86870,0.3389,0.3822,0.067,0.7688,0.4955,0,0.8407,0.001,0.5701,3e-04,0.0088,2.1862,0.1734,0.3276,0.001,2.7182,1e-04,0.0127,1.8377,0.4032,0.2116,0.2121,0.9688,1.4774,9e-04,3.006,0,0.0124,1.9837,0.9519,4e-04,1.1108,2e-04,0.0047,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,2.82,0.49,0.79,"TRUE","TRUE","TRUE",0.51,0.02,0.11,24.3,"newJointClass"
"SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E05X15.cnf",4740,41379,4043,39932,0.1724,0.0362,0.1013,0.6659,0.6395,0,1.0412,0.0012,0.7226,5e-04,0.0109,2.0501,0.2503,0.4874,0.0012,2.3027,2e-04,0.0129,1.7602,0.3748,0.2054,0.2143,0.9556,1.5172,9e-04,2.7757,1e-04,0.0124,1.6735,0.92,7e-04,1.109,5e-04,0.0077,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,14.25,37.93,95.27,"TRUE","TRUE","TRUE",0.2,0.01,0.05,21.21,"restartsat"
"SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/korf-15.cnf",4740,45569,3953,39088,0.1991,0.1658,0.1011,0.6721,0.6316,0,1.0303,0.0013,0.7076,5e-04,0.0114,2.0149,0.2501,0.4653,0.0013,2.6323,2e-04,0.0168,1.832,0.3707,0.1953,0.186,0.9634,1.5739,0.0011,3.1404,1e-04,0.0163,1.7559,0.9245,7e-04,1.0995,5e-04,0.0079,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,5.91,22.52,149.69,"TRUE","TRUE","TRUE",0.48,0.01,0.05,21.2,"qutersat"
"SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/korf-17.cnf",6664,89966,5924,88818,0.1249,0.0129,0.0667,0.7744,0.4974,0,0.8265,8e-04,0.5775,3e-04,0.0061,1.9286,0.1682,0.2892,8e-04,2.5287,1e-04,0.0103,1.7534,0.3727,0.2267,0.25,0.9723,1.267,7e-04,2.9518,0,0.0101,1.524,0.9342,4e-04,1.2324,2e-04,0.0043,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,1200,1200,1200,"FALSE","FALSE","FALSE",0.29,0.02,0.11,21.01,"clasp2"
"SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/korf-18.cnf",7794,187000,6866,185000,0.1352,0.0099,0.0371,0.8736,0.3541,0,0.5612,0.001,0.6135,3e-04,0.008,2.1227,0.0943,0.1793,0.001,3.5238,0,0.0185,1.7372,0.3662,0.2169,0.25,0.9934,1.2868,9e-04,4.0806,0,0.0183,1.5671,0.942,2e-04,1.2345,1e-04,0.0023,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,1110.1,1200,1200,"TRUE","FALSE","FALSE",0.9,0.05,0.19,20.35,"clasp2"
"SAT_Competition2011/SAT11/application/manthey/traffic/traffic_b_unsat.cnf",26061,743000,25957,743000,0.004,0,0.0349,0.0538,2.8639,0,0.4399,1e-04,0.1466,1e-04,2e-04,0.5907,0.0599,0.1821,1e-04,1.308,0,0.0011,5.1632,0.0223,0.0361,0,0.5,1.7163,0,2.322,0,6e-04,2.6061,0.1144,2e-04,0.9599,0,7e-04,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,795.4,705.02,661.58,"TRUE","TRUE","TRUE",1.74,0.11,1.78,20.05,"glucose2"
"SAT_Competition2011/SAT11/application/manthey/traffic/traffic_fb_unknown.cnf",35819,774000,33122,770000,0.0814,0.0045,0.043,0.0551,2.8407,0,0.4487,1e-04,0.1557,1e-04,2e-04,0.6269,0.0691,0.1927,1e-04,1.5018,0,0.001,4.8793,0.0301,0.0511,0,1,1.8378,0,2.3847,0,6e-04,2.4264,0.1242,1e-04,1.1167,0,7e-04,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,1200,381.97,454.13,"FALSE","TRUE","TRUE",1.75,0.11,2.81,20.05,"glucose2"
"SAT_Competition2011/SAT11/application/manthey/traffic/traffic_kkb_unknown.cnf",34510,702000,31688,698000,0.0891,0.0059,0.0454,0.0543,2.8746,0,0.4423,1e-04,0.157,1e-04,3e-04,0.627,0.0716,0.1929,1e-04,1.515,0,0.0011,4.8535,0.0314,0.0506,0,0.5556,1.8364,0,2.39,0,6e-04,2.3594,0.1254,1e-04,1.116,0,8e-04,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,652.51,577.93,549.83,"TRUE","TRUE","TRUE",1.69,0.12,2.57,20.05,"glucose2"
"SAT_Competition2011/SAT11/application/manthey/traffic/traffic_pcb_unknown.cnf",33320,767000,32389,766000,0.0287,0.0012,0.0423,0.0582,2.7297,0,0.4639,1e-04,0.1552,1e-04,2e-04,0.6334,0.0687,0.2017,1e-04,1.4947,0,0.001,4.8273,0.0514,0.076,0,0.5,2.055,0,2.267,0,6e-04,2.511,0.1283,1e-04,1.1309,0,7e-04,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,632.43,973.47,1149.6,"TRUE","TRUE","TRUE",1.83,0.12,2.73,20.05,"glucose2"
"SAT_Competition2011/SAT11/application/manthey/traffic/traffic_r_sat.cnf",98651,3360000,97480,3360000,0.012,0.002,0.029,0.0398,3.1488,0,0.3645,0,0.1277,0,7e-04,0.4928,0.0403,0.1416,0,1.3583,0,4e-04,5.5097,0.0232,0.0396,0,0.5,1.6893,0,2.3366,0,2e-04,2.6173,0.0879,0,1.2051,0,4e-04,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,7.54,36.63,96.07,"TRUE","TRUE","TRUE",7.95,0.51,23.65,20.2,"picosat"
"SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.120-NOTKNOWN.cnf",490000,8780000,344000,5920000,0.4244,0.4827,0.0581,0.786,0.5086,0,0.656,0,3.2944,0,0.0039,0.1822,0.9602,0.9977,0,1.8993,0,7e-04,1.9226,0.425,0.3246,0,0.9938,1.7796,0,2.1695,0,7e-04,1.8472,0.9602,1e-04,0.7131,0,9e-04,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,1200,1200,1200,"FALSE","FALSE","FALSE",13.81,0.83,294.02,20.36,"qutersat"
"SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.170-NOTKNOWN.cnf",693000,12400000,547000,9580000,0.2666,0.2984,0.0571,0.7893,0.5036,0,0.6491,0,3.3352,0,0.0024,0.1789,0.9607,0.9978,0,1.9072,0,4e-04,1.7591,0.4263,0.326,0,0.9938,1.6649,0,2.1746,0,4e-04,1.686,0.9607,1e-04,0.6947,0,6e-04,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,69.61,126.39,1200,"TRUE","TRUE","FALSE",21.85,1.82,746.55,20.67,"ebminisat"
