"id","nvarsOrig","nclausesOrig","nvars","nclauses","reducedVars","reducedClauses","vars_clauses_ratio","POSNEG_RATIO_CLAUSE_mean","POSNEG_RATIO_CLAUSE_coeff_variation","POSNEG_RATIO_CLAUSE_min","POSNEG_RATIO_CLAUSE_entropy","VCG_CLAUSE_mean","VCG_CLAUSE_coeff_variation","VCG_CLAUSE_min","VCG_CLAUSE_max","VCG_CLAUSE_entropy","BINARYp","TRINARYp","VCG_VAR_mean","VCG_VAR_coeff_variation","VCG_VAR_min","VCG_VAR_max","VCG_VAR_entropy","POSNEG_RATIO_VAR_mean","POSNEG_RATIO_VAR_stdev","POSNEG_RATIO_VAR_min","POSNEG_RATIO_VAR_max","POSNEG_RATIO_VAR_entropy","HORNY_VAR_mean","HORNY_VAR_coeff_variation","HORNY_VAR_min","HORNY_VAR_max","HORNY_VAR_entropy","horn_clauses_fraction","VG_mean","VG_coeff_variation","VG_min","VG_max","CG_mean","CG_coeff_variation","CG_min","CG_max","CG_entropy","cluster_coeff_mean","cluster_coeff_coeff_variation","cluster_coeff_min","cluster_coeff_max","cluster_coeff_entropy","eagleup","ebglucose","lrglshr","minisatpsm","rcl","restartsat","sapperlot","spear.hw","spear.sw","eagleup_success","ebglucose_success","lrglshr_success","minisatpsm_success","rcl_success","restartsat_success","sapperlot_success","spear.hw_success","spear.sw_success","Pre","Basic","KLB","CG","Class"
"SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v2100c215164g9.cnf",2100,215164,2030,212532,0.0345,0.0124,0.0096,0.9968,0.0143,0.8333,0.1932,0.0017,1.8071,0.001,0.0281,0.2047,0.9519,0.9519,0.0017,0.1934,0.001,0.0025,5.4935,0.1659,0.0376,0.0836,0.3068,2.7203,9e-04,0.181,6e-04,0.0015,4.9264,0.9519,0.002,0.198,0.001,0.0033,0.0159,0.5427,0.0093,0.0425,1.0278,0.1945,0.2754,0.065,0.4,0.8775,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",1.28,0.04,0.09,20.02,"mphaseSAT"
"SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v2400c266431g10.cnf",2400,266431,2325,263357,0.0323,0.0117,0.0088,0.9972,0.013,0.8182,0.1847,0.0014,1.8728,9e-04,0.0258,0.1955,0.9547,0.9547,0.0014,0.2031,7e-04,0.0025,5.6261,0.1646,0.0389,0.068,0.3148,2.7519,8e-04,0.1892,4e-04,0.0014,5.0532,0.9547,0.0018,0.2004,9e-04,0.0027,0.0159,0.5427,0.0093,0.0425,1.0278,0.1945,0.2754,0.065,0.4,0.8775,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",1.66,0.04,0.1,20.02,"mphaseSAT"
"SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v2400c266431g3.cnf",2400,266431,2325,263328,0.0323,0.0118,0.0088,0.9972,0.0129,0.75,0.1826,0.0014,1.8728,9e-04,0.0262,0.1943,0.9554,0.9554,0.0014,0.1842,8e-04,0.0021,5.5384,0.1701,0.0377,0.0795,0.3235,2.7294,8e-04,0.174,4e-04,0.0012,4.9922,0.9554,0.0018,0.1879,8e-04,0.0027,0.0159,0.5427,0.0093,0.0425,1.0278,0.1945,0.2754,0.065,0.4,0.8775,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",1.54,0.05,0.09,20.03,"mphaseSAT"
"SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g5.cnf",760,43649,720,42641,0.0556,0.0236,0.0169,0.9927,0.027,0.7143,0.2608,0.0045,1.3783,0.0028,0.0486,0.2767,0.9299,0.9299,0.0045,0.2241,0.0025,0.0076,4.9022,0.2071,0.0467,0.0922,0.36,2.9323,0.0026,0.2128,0.0014,0.0044,4.4576,0.9299,0.005,0.2101,0.0026,0.0087,0.0159,0.5427,0.0093,0.0425,1.0278,0.1945,0.2754,0.065,0.4,0.8775,1200,51.52,132.04,50.44,73.57,38.87,110.22,1186.24,1200,"FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",0.13,0,0.01,20.01,"mxc09"
"SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g7.cnf",760,43649,720,42658,0.0556,0.0232,0.0169,0.9927,0.0271,0.6,0.2634,0.0044,1.377,0.0028,0.0486,0.2786,0.9299,0.9299,0.0044,0.1965,0.0026,0.0069,4.8632,0.2069,0.0459,0.0977,0.3521,2.9119,0.0026,0.1889,0.0015,0.0039,4.3461,0.9299,0.005,0.2043,0.0028,0.0077,0.0159,0.5427,0.0093,0.0425,1.0278,0.1945,0.2754,0.065,0.4,0.8775,1200,155,44.85,203.65,605.73,86.25,872.24,271.4,1200,"FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",0.14,0.01,0.01,20.01,"satime11"
"SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g3.cnf",945,61409,900,60221,0.05,0.0197,0.0149,0.9938,0.0238,0.75,0.2445,0.0036,1.4653,0.0022,0.0433,0.2629,0.9344,0.9344,0.0036,0.1616,0.0021,0.0051,4.8663,0.1878,0.0381,0.0987,0.3059,2.7353,0.0021,0.1612,0.0012,0.0029,4.348,0.9344,0.0041,0.1495,0.0026,0.0062,0.0159,0.5427,0.0093,0.0425,1.0278,0.1945,0.2754,0.065,0.4,0.8775,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.21,0.01,0.01,20.13,"sparrow"
"SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g4.cnf",945,61409,900,60200,0.05,0.0201,0.015,0.9939,0.0236,0.8,0.2431,0.0036,1.4631,0.0022,0.0433,0.2605,0.9349,0.9349,0.0036,0.1759,0.002,0.0057,4.8,0.1933,0.0451,0.083,0.3475,2.9075,0.0021,0.1696,0.0011,0.0033,4.3346,0.9349,0.0041,0.2047,0.0019,0.0071,0.0159,0.5427,0.0093,0.0425,1.0278,0.1945,0.2754,0.065,0.4,0.8775,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.25,0.01,0.01,20.06,"tnm"
"SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g6.cnf",945,61409,900,60159,0.05,0.0208,0.015,0.9939,0.0236,0.7778,0.242,0.0036,1.4697,0.0022,0.0433,0.2624,0.935,0.935,0.0036,0.1757,0.0021,0.0055,4.874,0.1916,0.0401,0.0837,0.3585,2.7927,0.0021,0.1707,0.0012,0.0032,4.4041,0.935,0.0042,0.1973,0.002,0.0066,0.0159,0.5427,0.0093,0.0425,1.0278,0.1945,0.2754,0.065,0.4,0.8775,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.22,0,0.02,20.47,"mphaseSAT"
"SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g7.cnf",945,61409,900,60246,0.05,0.0193,0.0149,0.9939,0.0236,0.75,0.2427,0.0036,1.4666,0.0022,0.0433,0.2616,0.9349,0.9349,0.0036,0.1879,0.0019,0.0059,4.9117,0.1925,0.0444,0.105,0.4058,2.8313,0.0021,0.1826,0.0011,0.0035,4.4389,0.9349,0.0042,0.1704,0.0022,0.0069,0.0159,0.5427,0.0093,0.0425,1.0278,0.1945,0.2754,0.065,0.4,0.8775,1200,652.96,1200,1200,1200,1200,1200,1200,1200,"FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.29,0,0.02,20.26,"satime11"
"SAT_Competition2011/SAT09/CRAFTED/sgi/new-difficult-23-189-21-75.cnf",483,25396,462,24913,0.0455,0.0194,0.0185,0.9983,0.0122,0.875,0.104,0.0059,1.7007,0.0043,0.0952,0.1592,0.9725,0.9725,0.0059,0.1432,0.0041,0.0086,3.71,0.4265,0.0766,0.2672,0.7606,2.7913,0.0042,0.1841,0.0026,0.0067,3.1503,0.9725,0.0185,0,0.0185,0.0185,0.0159,0.5427,0.0093,0.0425,1.0278,0.1945,0.2754,0.065,0.4,0.8775,1200,1200,1166.06,44.88,1200,1200,1200,1200,1200,"FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE",0.05,0,0.01,20.29,"sol"
"SAT_Competition2011/SAT09/CRAFTED/sgi/satsgi-n26himBHm28-p0-q293.cnf",728,18954,702,18226,0.037,0.0399,0.0385,1,0,1,0,0.0042,2.3509,0.0028,0.0769,0.0895,0.9822,0.9822,0.0042,0,0.0042,0.0042,0,0.3421,0,0.3421,0.3421,0,0.0028,0,0.0028,0.0028,0,0.9822,0.0385,0,0.0385,0.0385,0.0159,0.5427,0.0093,0.0425,1.0278,0.1945,0.2754,0.065,0.4,0.8775,0.01,0.06,0.01,0.1,0.16,0.01,0.02,0.01,0.01,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",0.06,0,0.01,20.09,"picosat"
"SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m27-q225-n25-p15-s58217873.cnf",550,35586,525,35036,0.0476,0.0157,0.015,0.9973,0.0159,0.8667,0.1769,0.0052,1.5366,0.0038,0.0971,0.237,0.9669,0.9669,0.0052,0.139,0.0033,0.0065,4.4421,0.4225,0.0888,0.1231,0.5959,3.3946,0.0037,0.1988,0.0017,0.0049,4.3437,0.9669,0.0104,0.1401,0.0078,0.015,0.0159,0.5427,0.0093,0.0425,1.0278,0.1945,0.2754,0.065,0.4,0.8775,1200,13.82,6.47,12.77,66.37,13.61,4.03,663.98,1200,"FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",0.09,0,0.01,20.01,"sattime"
"SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m27-q225-n25-p30-s70617701.cnf",671,50773,646,50102,0.0387,0.0134,0.0129,0.9979,0.0123,0.8667,0.1337,0.0046,1.8272,0.0031,0.0805,0.1845,0.9668,0.9668,0.0046,0.1947,0.0023,0.0062,4.6442,0.323,0.0628,0.1,0.4657,2.8638,0.003,0.2179,0.0014,0.0043,4.2032,0.9668,0.0129,0,0.0129,0.0129,0.0159,0.5427,0.0093,0.0425,1.0278,0.1945,0.2754,0.065,0.4,0.8775,1200,341.48,17.26,49.95,165.42,1018.7,1200,1200,1200,"FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE",0.16,0,0.01,20.32,"sattimep"
"SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m27-q255-n25-p15-s2076598.cnf",545,29734,520,29189,0.0481,0.0187,0.0178,0.9998,0.0048,0.8462,0.0223,0.0047,1.6828,0.0038,0.1,0.1118,0.9871,0.9871,0.0047,0.1849,0.0028,0.0071,4.4672,0.5953,0.0792,0.3793,0.8506,3.108,0.0038,0.226,0.002,0.0061,4.3907,0.9871,0.0178,0,0.0178,0.0178,0.0159,0.5427,0.0093,0.0425,1.0278,0.1945,0.2754,0.065,0.4,0.8775,1200,1200,1080.49,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.05,0,0.01,20.52,"tnm"
"SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m27-q255-n25-p30-s39712998.cnf",666,45238,641,44572,0.039,0.0149,0.0144,0.9984,0.011,0.8947,0.11,0.0044,1.8403,0.0031,0.0811,0.1742,0.972,0.972,0.0044,0.2101,0.0022,0.0063,4.7883,0.3759,0.067,0.2021,0.5072,2.9852,0.003,0.2524,0.0014,0.0047,4.6093,0.972,0.0144,0,0.0144,0.0144,0.0159,0.5427,0.0093,0.0425,1.0278,0.1945,0.2754,0.065,0.4,0.8775,1200,1200,1200,1200,315.27,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE",0.12,0.01,0.01,21.25,"sol"
"SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q326.25-n30-p15-s44266159.cnf",792,67279,762,66487,0.0394,0.0119,0.0115,0.998,0.0127,0.8571,0.1561,0.0038,1.7983,0.0026,0.0787,0.2214,0.9682,0.9682,0.0038,0.1289,0.0025,0.0048,4.75,0.35,0.0748,0.1359,0.5058,3.2079,0.0025,0.1754,0.001,0.0035,4.6597,0.9682,0.0103,0.1865,0.0028,0.0114,0.0159,0.5427,0.0093,0.0425,1.0278,0.1945,0.2754,0.065,0.4,0.8775,1200,1200,708.17,615.47,294.48,1200,1200,1200,1200,"FALSE","FALSE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE",0.21,0,0.02,20.81,"sol"
"SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q326.25-n30-p30-s48700942.cnf",943,93431,913,92488,0.0329,0.0102,0.0099,0.9984,0.01,0.875,0.1196,0.0032,1.9806,0.0022,0.0679,0.1744,0.9713,0.9713,0.0032,0.2146,0.0014,0.0045,5.1203,0.3237,0.0722,0.1457,0.5447,3.2793,0.0021,0.233,9e-04,0.0032,4.7226,0.9713,0.0099,0,0.0099,0.0099,0.0159,0.5427,0.0093,0.0425,1.0278,0.1945,0.2754,0.065,0.4,0.8775,1200,1200,793.97,1200,2.12,1200,1200,1200,1200,"FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE",0.34,0.01,0.03,20.01,"newJointClass"
"SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q369.75-n30-p15-s59317012.cnf",894,82294,864,81400,0.0347,0.011,0.0106,0.9977,0.0126,0.8667,0.1689,0.0037,1.9397,0.0023,0.0718,0.2492,0.962,0.962,0.0037,0.1419,0.0024,0.0046,4.971,0.2317,0.0659,0.0608,0.372,3.1807,0.0022,0.1752,0.0014,0.0031,4.6972,0.962,0.0102,0.1096,0.003,0.0106,0.0159,0.5427,0.0093,0.0425,1.0278,0.1945,0.2754,0.065,0.4,0.8775,1200,1200,2.55,1200,1200,1200,628.65,1200,1200,"FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE",0.35,0.01,0.02,20.61,"sol"
"SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q369.75-n30-p30-s25693430.cnf",952,84809,922,83857,0.0325,0.0114,0.011,0.9987,0.009,0.8947,0.1006,0.0031,2.0143,0.0022,0.0672,0.1547,0.9747,0.9747,0.0031,0.2345,0.0013,0.0045,4.9766,0.3567,0.072,0.189,0.6157,3.2238,0.0021,0.259,8e-04,0.0033,4.2932,0.9747,0.011,0,0.011,0.011,0.0159,0.5427,0.0093,0.0425,1.0278,0.1945,0.2754,0.065,0.4,0.8775,1200,1200,414.62,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.28,0.01,0.02,20.01,"sol"
"SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m37-q446.25-n35-p15-s25120921.cnf",1106,129272,1071,128166,0.0327,0.0086,0.0084,0.9984,0.0101,0.8824,0.1399,0.0028,1.989,0.0019,0.0672,0.2079,0.9714,0.9714,0.0028,0.1529,0.0013,0.0036,5.1389,0.3272,0.0631,0.1588,0.5246,3.2305,0.0018,0.1716,8e-04,0.0025,4.9206,0.9714,0.0083,0,0.0083,0.0083,0.0159,0.5427,0.0093,0.0425,1.0278,0.1945,0.2754,0.065,0.4,0.8775,1200,89.33,1104.86,1200,527.14,1200,1200,1200,1200,"FALSE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE",0.5,0.02,0.03,21.84,"sol"
"SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m37-q446.25-n35-p30-s33692332.cnf",1285,166723,1250,165438,0.028,0.0078,0.0076,0.9991,0.0072,0.9048,0.0877,0.0023,2.1151,0.0016,0.0576,0.1304,0.9793,0.9793,0.0023,0.2287,7e-04,0.0031,5.296,0.387,0.0744,0.2164,0.6682,3.1627,0.0016,0.256,5e-04,0.0023,5.0256,0.9793,0.0075,0,0.0075,0.0075,0.0159,0.5427,0.0093,0.0425,1.0278,0.1945,0.2754,0.065,0.4,0.8775,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.64,0.02,0.05,24.23,"sol"
"SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m37-q505.75-n35-p15-s48276711.cnf",1244,150604,1209,149360,0.0289,0.0083,0.0081,0.9989,0.0079,0.913,0.1092,0.0024,2.0942,0.0017,0.0596,0.1582,0.9765,0.9765,0.0024,0.161,0.0012,0.0031,5.1733,0.3521,0.0755,0.1391,0.5352,3.2677,0.0016,0.1993,7e-04,0.0023,4.9783,0.9765,0.0077,0.1247,0.0016,0.0081,0.0159,0.5427,0.0093,0.0425,1.0278,0.1945,0.2754,0.065,0.4,0.8775,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.62,0.03,0.04,20.18,"sol"
"SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m37-q505.75-n35-p30-s59841049.cnf",1295,148400,1260,147105,0.0278,0.0088,0.0086,0.9988,0.0079,0.9231,0.1062,0.0024,2.1832,0.0016,0.0571,0.1366,0.9742,0.9742,0.0024,0.2428,0.001,0.0035,4.7775,0.294,0.0714,0.102,0.4354,2.8969,0.0015,0.2718,6e-04,0.0024,4.0895,0.9742,0.0086,0,0.0086,0.0086,0.0159,0.5427,0.0093,0.0425,1.0278,0.1945,0.2754,0.065,0.4,0.8775,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.7,0.03,0.04,20.01,"sol"
"SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q585-n40-p15-s54275047.cnf",1590,272291,1550,270701,0.0258,0.0059,0.0057,0.9989,0.0074,0.9091,0.1228,0.0019,2.2071,0.0013,0.0529,0.163,0.9757,0.9757,0.0019,0.154,9e-04,0.0025,5.5258,0.3082,0.0721,0.1498,0.6061,3.2939,0.0013,0.1771,5e-04,0.0017,5.3021,0.9757,0.0057,0,0.0057,0.0057,0.0159,0.5427,0.0093,0.0425,1.0278,0.1945,0.2754,0.065,0.4,0.8775,1200,371.75,1200,1200,1200,1200,1200,1200,1200,"FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",1.38,0.03,0.08,21.71,"sparrow"
"SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q585-n40-p30-s19690873.cnf",1638,253275,1598,251637,0.025,0.0065,0.0064,0.9991,0.0066,0.9167,0.0977,0.0018,2.2519,0.0013,0.0513,0.142,0.979,0.979,0.0018,0.2295,7e-04,0.0026,5.7931,0.3454,0.0724,0.1684,0.5797,3.1954,0.0012,0.2592,4e-04,0.0019,5.5454,0.979,0.0063,0,0.0063,0.0063,0.0159,0.5427,0.0093,0.0425,1.0278,0.1945,0.2754,0.065,0.4,0.8775,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",1.23,0.04,0.07,21.96,"sol"
"SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q663-n40-p15-s72490337.cnf",1649,256038,1609,254389,0.0249,0.0065,0.0063,0.9993,0.0058,0.9259,0.0772,0.0017,2.2384,0.0012,0.051,0.1149,0.9824,0.9824,0.0017,0.1781,7e-04,0.0023,5.4229,0.4041,0.0836,0.1386,0.6008,3.3761,0.0012,0.221,4e-04,0.0017,4.9009,0.9824,0.0063,0,0.0063,0.0063,0.0159,0.5427,0.0093,0.0425,1.0278,0.1945,0.2754,0.065,0.4,0.8775,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",1.09,0.03,0.09,27.05,"sol"
"SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q663-n40-p30-s67876261.cnf",1634,212885,1594,211251,0.0251,0.0077,0.0075,0.9991,0.0068,0.9231,0.1065,0.0019,2.3039,0.0013,0.0514,0.1506,0.9772,0.9772,0.0019,0.2476,8e-04,0.0029,5.7095,0.3036,0.0818,0.0909,0.5306,3.3837,0.0012,0.2773,5e-04,0.0022,5.4059,0.9772,0.0075,0,0.0075,0.0075,0.0159,0.5427,0.0093,0.0425,1.0278,0.1945,0.2754,0.065,0.4,0.8775,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",1.04,0.03,0.07,20.76,"sol"
"SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q742.5-n45-p15-s28972035.cnf",1985,409171,1940,407186,0.0232,0.0049,0.0048,0.9991,0.0062,0.9259,0.0992,0.0015,2.3189,0.001,0.0474,0.1502,0.9787,0.9787,0.0015,0.173,5e-04,0.002,5.5129,0.32,0.0628,0.132,0.4825,2.9191,0.001,0.1972,3e-04,0.0014,5.4133,0.9787,0.0048,0,0.0048,0.0048,0.0159,0.5427,0.0093,0.0425,1.0278,0.1945,0.2754,0.065,0.4,0.8775,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2.46,0.05,0.13,20.04,"sol"
"SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q742.5-n45-p30-s17570390.cnf",2088,405748,2043,403660,0.022,0.0052,0.0051,0.9993,0.0056,0.9286,0.0859,0.0014,2.3907,0.001,0.045,0.1259,0.9808,0.9808,0.0014,0.2363,5e-04,0.0021,5.9715,0.3328,0.0786,0.1208,0.5608,3.237,0.001,0.2713,3e-04,0.0015,5.8049,0.9808,0.0051,0,0.0051,0.0051,0.0159,0.5427,0.0093,0.0425,1.0278,0.1945,0.2754,0.065,0.4,0.8775,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2.17,0.06,0.13,20.03,"sol"
"SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q841.5-n45-p15-s16393788.cnf",1981,333838,1936,331857,0.0232,0.006,0.0058,0.9995,0.0049,0.931,0.0631,0.0014,2.3114,0.001,0.0475,0.1075,0.9856,0.9856,0.0014,0.192,7e-04,0.002,5.652,0.4411,0.0971,0.2244,0.6644,3.3315,0.001,0.2484,4e-04,0.0016,5.5624,0.9856,0.0058,0,0.0058,0.0058,0.0159,0.5427,0.0093,0.0425,1.0278,0.1945,0.2754,0.065,0.4,0.8775,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",1.25,0.05,0.09,20.02,"sol"
"SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q841.5-n45-p30-s84954709.cnf",2115,356340,2070,354225,0.0217,0.006,0.0058,0.9993,0.0052,0.9394,0.0801,0.0014,2.4442,0.001,0.0444,0.1024,0.9818,0.9818,0.0014,0.2536,5e-04,0.0021,4.9822,0.341,0.075,0.0993,0.5203,2.9496,9e-04,0.2844,3e-04,0.0015,4.4148,0.9818,0.0058,0,0.0058,0.0058,0.0159,0.5427,0.0093,0.0425,1.0278,0.1945,0.2754,0.065,0.4,0.8775,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",1.78,0.05,0.11,27.39,"sol"
"SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m52-q1041.25-n50-p15-s99099953.cnf",2444,498568,2394,496124,0.0209,0.0049,0.0048,0.9994,0.005,0.9394,0.0868,0.0012,2.4667,8e-04,0.0426,0.1235,0.9829,0.9829,0.0012,0.1693,5e-04,0.0017,5.8426,0.3575,0.0766,0.1628,0.6236,3.3344,8e-04,0.2038,3e-04,0.0013,5.6581,0.9829,0.0048,0,0.0048,0.0048,0.0159,0.5427,0.0093,0.0425,1.0278,0.1945,0.2754,0.065,0.4,0.8775,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2.72,0.06,0.18,20.03,"gnoveltyp2"
"SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m52-q1041.25-n50-p30-s30907550.cnf",2561,490309,2511,487748,0.0199,0.0053,0.0051,0.9994,0.0049,0.9412,0.0895,0.0012,2.5629,8e-04,0.0406,0.1198,0.9819,0.9819,0.0012,0.2668,4e-04,0.0019,6.1822,0.3131,0.079,0.122,0.5465,3.3492,8e-04,0.2906,3e-04,0.0014,5.8565,0.9819,0.0051,0,0.0051,0.0051,0.0159,0.5427,0.0093,0.0425,1.0278,0.1945,0.2754,0.065,0.4,0.8775,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",3.24,0.09,0.2,32.65,"sol"
"SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m52-q918.75-n50-p15-s98191766.cnf",2377,566749,2327,564372,0.0215,0.0042,0.0041,0.9992,0.0056,0.9333,0.0989,0.0013,2.4079,9e-04,0.0438,0.1454,0.9802,0.9802,0.0013,0.1595,6e-04,0.0017,5.8786,0.3192,0.0733,0.1204,0.4761,3.2172,8e-04,0.1917,3e-04,0.0012,5.7387,0.9802,0.0041,0,0.0041,0.0041,0.0159,0.5427,0.0093,0.0425,1.0278,0.1945,0.2754,0.065,0.4,0.8775,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",4.12,0.1,0.2,20.06,"sol"
"SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m52-q918.75-n50-p30-s52376212.cnf",2548,582679,2498,580131,0.02,0.0044,0.0043,0.9995,0.0044,0.931,0.0718,0.0011,2.4659,8e-04,0.0408,0.1032,0.9855,0.9855,0.0011,0.253,3e-04,0.0016,6.2244,0.4056,0.0652,0.2469,0.5558,3.2003,8e-04,0.2818,2e-04,0.0012,6.0237,0.9855,0.0043,0,0.0043,0.0043,0.0159,0.5427,0.0093,0.0425,1.0278,0.1945,0.2754,0.065,0.4,0.8775,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",3.08,0.09,0.17,22.16,"mphaseSAT"
