"id","nvarsOrig","nclausesOrig","nvars","nclauses","reducedVars","reducedClauses","vars_clauses_ratio","POSNEG_RATIO_CLAUSE_mean","POSNEG_RATIO_CLAUSE_coeff_variation","POSNEG_RATIO_CLAUSE_min","POSNEG_RATIO_CLAUSE_entropy","VCG_CLAUSE_mean","VCG_CLAUSE_coeff_variation","VCG_CLAUSE_min","VCG_CLAUSE_max","VCG_CLAUSE_entropy","BINARYp","TRINARYp","VCG_VAR_mean","VCG_VAR_coeff_variation","VCG_VAR_min","VCG_VAR_max","VCG_VAR_entropy","POSNEG_RATIO_VAR_mean","POSNEG_RATIO_VAR_stdev","POSNEG_RATIO_VAR_min","POSNEG_RATIO_VAR_max","POSNEG_RATIO_VAR_entropy","HORNY_VAR_mean","HORNY_VAR_coeff_variation","HORNY_VAR_min","HORNY_VAR_max","HORNY_VAR_entropy","horn_clauses_fraction","VG_mean","VG_coeff_variation","VG_min","VG_max","CG_mean","CG_coeff_variation","CG_min","CG_max","CG_entropy","cluster_coeff_mean","cluster_coeff_coeff_variation","cluster_coeff_min","cluster_coeff_max","cluster_coeff_entropy","QuteRSat_2011.05.12_fixed_","RestartSAT_B95","SAT07referencesolverminisat_SAT2007","SApperloT2010_2011.05.15_fixed_","glucose_2","jMiniSat_2011","sathys_2011.04.01","QuteRSat_2011.05.12_fixed__success","RestartSAT_B95_success","SAT07referencesolverminisat_SAT2007_success","SApperloT2010_2011.05.15_fixed__success","glucose_2_success","jMiniSat_2011_success","sathys_2011.04.01_success","Pre","Basic","KLB","CG","Class"
"./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v760c43649gyes6.cnf",760,43649,720,42889,0.0556,0.0177,0.0168,0.9923,0.0277,0.8182,0.2699,0.0045,1.3838,0.0028,0.0486,0.2824,0.9259,0.9259,0.0045,0.1427,0.0029,0.0062,4.5976,0.1784,0.0453,0.0756,0.3136,2.9039,0.0026,0.135,0.0016,0.0036,4.0649,0.9259,0.0057,0.1609,0.0031,0.008,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,1228.44,434.103,324.063,"FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE",0.16,0,0.01,60.14,"sattime_2011.03.02"
"./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v760c43649gyes8.cnf",760,43649,720,42889,0.0556,0.0177,0.0168,0.9924,0.0276,0.8,0.2692,0.0046,1.3926,0.0028,0.0486,0.2866,0.9258,0.9258,0.0046,0.1338,0.0032,0.0061,4.5612,0.1731,0.0425,0.0802,0.3039,2.8374,0.0026,0.1321,0.0017,0.0035,4.0211,0.9258,0.006,0.1627,0.0034,0.0098,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.17,0,0.01,60.01,"Sol_2011.04.04"
"./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes1.cnf",945,61409,900,60464,0.05,0.0156,0.0149,0.9937,0.0239,0.8462,0.2474,0.0037,1.4728,0.0022,0.0433,0.2642,0.933,0.933,0.0037,0.1514,0.0024,0.0055,4.8047,0.1769,0.0491,0.0752,0.3737,2.9364,0.0021,0.1433,0.0014,0.0032,4.2225,0.933,0.0047,0.1686,0.0024,0.0071,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.24,0.01,0.02,60.01,"sattime_2011.03.02"
"./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes10.cnf",945,61409,900,60464,0.05,0.0156,0.0149,0.9937,0.024,0.8,0.249,0.0037,1.4782,0.0022,0.0433,0.267,0.9322,0.9322,0.0037,0.1558,0.0025,0.0051,4.8069,0.1689,0.042,0.0701,0.3089,2.8278,0.0021,0.1515,0.0013,0.0029,4.2763,0.9322,0.0048,0.1753,0.0028,0.0074,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,3564.04,4397.19,5000,5000,5000,"FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE",0.25,0,0.02,60.14,"sattime_2011.03.02"
"./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes7.cnf",945,61409,900,60464,0.05,0.0156,0.0149,0.9938,0.0237,0.8462,0.2453,0.0036,1.4759,0.0022,0.0433,0.2632,0.9335,0.9335,0.0036,0.1542,0.0023,0.005,4.826,0.1783,0.0423,0.0795,0.3136,2.8428,0.0021,0.1512,0.0013,0.0029,4.2751,0.9335,0.0048,0.1851,0.0025,0.0076,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.24,0.01,0.03,60.13,"sattime._2011.03.02"
"./SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v1820c171155g5.cnf",1820,171155,1755,169335,0.037,0.0107,0.0104,0.9963,0.0159,0.8824,0.2063,0.0019,1.7418,0.0011,0.0302,0.2171,0.9474,0.9474,0.0019,0.1417,0.0012,0.0027,5.1504,0.1534,0.0358,0.0725,0.2954,2.6752,0.0011,0.1354,7e-04,0.0015,4.5816,0.9474,0.0025,0.1694,0.0015,0.004,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.97,0.02,0.06,60.15,"sattime._2011.03.02"
"./SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v2400c266431g6.cnf",2400,266431,2325,264031,0.0323,0.0091,0.0088,0.9971,0.0132,0.8889,0.1885,0.0015,1.8814,9e-04,0.0262,0.1983,0.9533,0.9533,0.0015,0.1651,9e-04,0.0022,5.4357,0.1453,0.0326,0.0604,0.2837,2.5929,8e-04,0.1569,5e-04,0.0012,4.8657,0.9533,0.002,0.1948,9e-04,0.0033,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",1.74,0.04,0.1,60.41,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v2400c266431g9.cnf",2400,266431,2325,264031,0.0323,0.0091,0.0088,0.9971,0.0132,0.8947,0.1887,0.0015,1.8777,9e-04,0.0262,0.1971,0.9534,0.9534,0.0015,0.1671,8e-04,0.0021,5.4664,0.1477,0.0338,0.0604,0.2912,2.625,8e-04,0.1576,5e-04,0.0012,4.8788,0.9534,0.0019,0.1904,9e-04,0.0031,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",1.75,0.04,0.11,60.02,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v760c43649g2.cnf",760,43649,720,42889,0.0556,0.0177,0.0168,0.9923,0.0277,0.8333,0.2703,0.0046,1.3923,0.0028,0.0486,0.2874,0.9256,0.9256,0.0046,0.1645,0.0029,0.0064,4.7382,0.1734,0.0439,0.073,0.3293,2.8604,0.0026,0.1582,0.0016,0.0038,4.2025,0.9256,0.0059,0.1849,0.0034,0.0098,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.16,0,0.01,60.04,"SAT09referencesolverclasp_1.2.0.SAT09.32"
"./SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v760c43649g7.cnf",760,43649,720,42889,0.0556,0.0177,0.0168,0.9923,0.0276,0.8182,0.2697,0.0045,1.3868,0.0028,0.0486,0.2836,0.9261,0.9261,0.0045,0.1324,0.0029,0.0065,4.5152,0.1767,0.0416,0.0854,0.3026,2.8138,0.0026,0.1355,0.0016,0.0037,4.0288,0.9261,0.0058,0.1671,0.0034,0.009,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,1432.31,5000,5000,2605.9,5000,5000,"FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE",0.16,0,0.02,60.01,"sattime_2011.03.02"
"./SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v760c43649g9.cnf",760,43649,720,42889,0.0556,0.0177,0.0168,0.9924,0.0276,0.8333,0.2696,0.0046,1.3894,0.0028,0.0486,0.2854,0.926,0.926,0.0046,0.1272,0.0031,0.0069,4.5026,0.1751,0.0423,0.0769,0.3366,2.8324,0.0026,0.1301,0.0018,0.0041,3.9957,0.926,0.0059,0.1548,0.0032,0.0092,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,1027.94,5000,5000,"FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE",0.15,0.01,0.01,60.01,"sattime._2011.03.02"
"./SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v945c61409g3.cnf",945,61409,900,60464,0.05,0.0156,0.0149,0.9936,0.024,0.8333,0.2505,0.0037,1.4728,0.0022,0.0433,0.2657,0.932,0.932,0.0037,0.1683,0.0024,0.0056,4.8583,0.1705,0.0441,0.0795,0.3261,2.8704,0.0021,0.1569,0.0013,0.0032,4.3132,0.932,0.0047,0.1907,0.0028,0.0071,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.25,0.01,0.02,60.51,"sattime_2011.03.02"
"./SAT09/CRAFTED/rbsat/random/forced/rbsat-v1150c84314gyes1.cnf",945,61409,900,60200,0.05,0.0201,0.015,0.9939,0.0236,0.8,0.2431,0.0036,1.4631,0.0022,0.0433,0.2605,0.9349,0.9349,0.0036,0.1759,0.002,0.0057,4.8,0.1933,0.0451,0.083,0.3475,2.9075,0.0021,0.1696,0.0011,0.0033,4.3346,0.9349,0.0041,0.2047,0.0019,0.0071,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,2102.66,5000,5000,3326.33,1017.34,5000,681.019,"TRUE","FALSE","FALSE","TRUE","TRUE","FALSE","TRUE",0.24,0,0.02,60.01,"sattime_2011.03.02"
"./SAT09/CRAFTED/rbsat/random/forced/rbsat-v1375c111739gyes10.cnf",2100,215164,2030,212446,0.0345,0.0128,0.0096,0.9969,0.0142,0.8,0.1919,0.0016,1.8079,0.001,0.0281,0.2043,0.9523,0.9523,0.0016,0.1721,8e-04,0.0026,5.3448,0.1682,0.0363,0.0856,0.3231,2.6827,9e-04,0.1646,4e-04,0.0015,4.8172,0.9523,0.002,0.1721,0.001,0.0033,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",1.25,0.03,0.07,60.02,"sattime_2011.03.02"
"./SAT09/CRAFTED/rbsat/random/forced/rbsat-v1820c171155gyes3.cnf",1375,111739,1320,109969,0.0417,0.0161,0.012,0.9956,0.0184,0.8,0.222,0.0025,1.6249,0.0015,0.0348,0.2317,0.944,0.944,0.0025,0.2318,0.0014,0.0041,5.3811,0.1824,0.0448,0.0831,0.3757,2.8657,0.0014,0.2213,8e-04,0.0023,4.8362,0.944,0.0029,0.2133,0.0016,0.0047,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.53,0.01,0.03,60.68,"sattime_2011.03.02"
"./SAT09/CRAFTED/rbsat/random/forced/rbsat-v2100c215164gyes2.cnf",2400,266431,2325,263277,0.0323,0.012,0.0088,0.9972,0.013,0.75,0.1833,0.0014,1.8716,9e-04,0.0258,0.194,0.9552,0.9552,0.0014,0.1811,8e-04,0.0021,5.5209,0.1685,0.0363,0.0794,0.3028,2.697,8e-04,0.1717,4e-04,0.0012,4.9595,0.9552,0.0017,0.188,9e-04,0.0027,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",1.66,0.04,0.09,60.02,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT09/CRAFTED/rbsat/random/forced/rbsat-v2100c215164gyes7.cnf",2640,305320,2560,301942,0.0313,0.0112,0.0085,0.9974,0.0124,0.8571,0.1806,0.0013,1.9057,8e-04,0.0242,0.1903,0.956,0.956,0.0013,0.1826,8e-04,0.0021,5.5455,0.1618,0.0355,0.0769,0.2857,2.6704,7e-04,0.1723,5e-04,0.0012,4.9937,0.956,0.0016,0.1963,8e-04,0.0026,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2.01,0.05,0.12,60.02,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT09/CRAFTED/rbsat/random/forced/rbsat-v2400c266431gyes1.cnf",1375,111739,1320,109939,0.0417,0.0164,0.012,0.9956,0.0183,0.8,0.2195,0.0025,1.6247,0.0015,0.0356,0.2296,0.9446,0.9446,0.0025,0.1587,0.0011,0.0037,5.0442,0.1852,0.0423,0.0855,0.3518,2.7956,0.0014,0.1559,7e-04,0.0023,4.5398,0.9446,0.0029,0.1779,0.0012,0.0042,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.52,0.02,0.03,60.11,"sattime_2011.03.02"
"./SAT09/CRAFTED/rbsat/random/forced/rbsat-v2400c266431gyes6.cnf",2640,305320,2560,301912,0.0313,0.0113,0.0085,0.9973,0.0125,0.8333,0.1811,0.0013,1.9071,8e-04,0.0246,0.1918,0.9558,0.9558,0.0013,0.1731,6e-04,0.0019,5.5296,0.1599,0.0377,0.078,0.3409,2.7072,7e-04,0.1634,4e-04,0.0011,4.9686,0.9558,0.0016,0.1877,7e-04,0.0025,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2.05,0.04,0.11,60.02,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT09/CRAFTED/rbsat/random/forced/rbsat-v2400c266431gyes7.cnf",2100,215164,2030,212478,0.0345,0.0126,0.0096,0.9969,0.0142,0.8,0.1921,0.0016,1.8075,0.001,0.0276,0.2045,0.9523,0.9523,0.0016,0.1886,8e-04,0.0026,5.3919,0.1681,0.0363,0.0634,0.3039,2.694,9e-04,0.1807,5e-04,0.0015,4.8958,0.9523,0.002,0.1979,9e-04,0.0032,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",1.26,0.04,0.08,62,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT09/CRAFTED/rbsat/random/forced/rbsat-v2640c305320gyes10.cnf",945,61409,900,60191,0.05,0.0202,0.015,0.9939,0.0237,0.7143,0.2437,0.0036,1.4622,0.0022,0.0433,0.2593,0.9349,0.9349,0.0036,0.2208,0.0015,0.0055,5.1041,0.1979,0.055,0.0823,0.4393,2.9591,0.0021,0.2065,0.001,0.0033,4.5789,0.9349,0.0041,0.2234,0.0016,0.006,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,2541.68,5000,5000,3330.18,1651.44,244.941,1008.32,"TRUE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE",0.24,0.01,0.01,60.08,"sattime_2011.03.02"
"./SAT09/CRAFTED/rbsat/random/forced/rbsat-v2640c305320gyes2.cnf",1820,171155,1755,168781,0.037,0.0141,0.0104,0.9964,0.0157,0.8333,0.2012,0.0019,1.7337,0.0011,0.0302,0.2129,0.9494,0.9494,0.0019,0.1671,0.0011,0.0029,5.2316,0.174,0.0381,0.0753,0.3043,2.7378,0.0011,0.1589,6e-04,0.0016,4.72,0.9494,0.0022,0.1919,0.0011,0.0039,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.92,0.03,0.06,60.02,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT09/CRAFTED/rbsat/random/forced/rbsat-v2640c305320gyes3.cnf",2400,266431,2325,263417,0.0323,0.0114,0.0088,0.9972,0.013,0.8182,0.184,0.0014,1.8771,9e-04,0.0258,0.1949,0.9548,0.9548,0.0014,0.1777,9e-04,0.0023,5.4654,0.1625,0.035,0.0709,0.2795,2.662,8e-04,0.1671,5e-04,0.0013,4.9047,0.9548,0.0018,0.1917,0.001,0.0029,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",1.69,0.03,0.11,60.02,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT09/CRAFTED/rbsat/random/forced/rbsat-v2640c305320gyes5.cnf",1150,84314,1100,82811,0.0455,0.0181,0.0133,0.9949,0.0207,0.7143,0.2317,0.003,1.5477,0.0018,0.0391,0.2433,0.9405,0.9405,0.003,0.1887,0.0018,0.0045,5.0931,0.1931,0.0494,0.0821,0.381,2.9779,0.0017,0.1744,0.0011,0.0026,4.5368,0.9405,0.0034,0.2012,0.0019,0.0055,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.37,0.01,0.02,60.11,"sattime_2011.03.02"
"./SAT09/CRAFTED/rbsat/random/forced/rbsat-v945c61409gyes5.cnf",2400,266431,2325,263300,0.0323,0.0119,0.0088,0.9972,0.013,0.8462,0.184,0.0014,1.8737,9e-04,0.0262,0.195,0.9549,0.9549,0.0014,0.1947,9e-04,0.0023,5.5511,0.1646,0.034,0.0786,0.2912,2.6368,8e-04,0.1855,5e-04,0.0013,5.0203,0.9549,0.0018,0.2053,9e-04,0.0029,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",1.68,0.04,0.1,60.03,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v1150c84314g1.cnf",2400,266431,2325,263357,0.0323,0.0117,0.0088,0.9972,0.013,0.8182,0.1847,0.0014,1.8728,9e-04,0.0258,0.1955,0.9547,0.9547,0.0014,0.2031,7e-04,0.0025,5.6261,0.1646,0.0389,0.068,0.3148,2.7519,8e-04,0.1892,4e-04,0.0014,5.0532,0.9547,0.0018,0.2004,9e-04,0.0027,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",1.67,0.05,0.1,60.02,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v1150c84314g7.cnf",526,146535,426,96618,0.2347,0.5166,0.0044,0.3979,0.623,0,2.0344,0.0146,0.4113,0.0047,0.054,1.2623,0.0203,0.0205,0.0146,0.5896,5e-04,0.0444,4.9323,0.2395,0.3456,0,0.9465,2.6207,0.0041,0.842,2e-04,0.0426,4.1841,0.3379,0.0017,0.3649,2e-04,0.0027,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2.96,0.02,0.03,60.32,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v1375c111739g4.cnf",945,61409,900,60246,0.05,0.0193,0.0149,0.9939,0.0236,0.75,0.2427,0.0036,1.4666,0.0022,0.0433,0.2616,0.9349,0.9349,0.0036,0.1879,0.0019,0.0059,4.9117,0.1925,0.0444,0.105,0.4058,2.8313,0.0021,0.1826,0.0011,0.0035,4.4389,0.9349,0.0042,0.1704,0.0022,0.0069,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,3557.27,5000,5000,5000,1275.86,5000,5000,"TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE",0.23,0.01,0.02,60.01,"sattime_2011.03.02"
"./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v1375c111739g6.cnf",574,118394,362,53231,0.5856,1.2242,0.0068,0.4192,0.5631,0,2.0155,0.0152,0.3084,0.0055,0.0552,1.3963,0.0236,0.0236,0.0152,0.8653,0,0.0807,3.5717,0.1999,0.3534,0,1,1.5106,0.006,1.0511,0,0.0767,3.4291,0.4588,0.0023,0.6024,3e-04,0.006,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,4234.42,4086.97,5000,3061.89,5000,5000,"FALSE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE",1.89,0.01,0.01,62.06,"SAT09referencesolverclasp_1.2.0.SAT09.32"
"./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v2100c215164g4.cnf",728,18954,702,18226,0.037,0.0399,0.0385,1,0,1,0,0.0042,2.3509,0.0028,0.0769,0.0895,0.9822,0.9822,0.0042,0,0.0042,0.0042,0,0.3421,0,0.3421,0.3421,0,0.0028,0,0.0028,0.0028,0,0.9822,0.0385,0,0.0385,0.0385,0.004,3.6471,0.0014,0.1111,0.7701,0.0578,0.3431,0.001,0.0769,0.7701,0.088986,0.015996,0.141977,0.019996,0.039993,0.268958,0.050992,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",0.05,0,0.01,38.24,"PicoSAT_941"
"./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v2100c215164g9.cnf",1375,111739,1320,109920,0.0417,0.0165,0.012,0.9956,0.0185,0.6,0.2249,0.0025,1.6272,0.0015,0.0348,0.2362,0.9439,0.9439,0.0025,0.2128,0.0011,0.0042,5.3062,0.1807,0.0408,0.0811,0.3544,2.7898,0.0014,0.2033,7e-04,0.0024,4.7853,0.9439,0.003,0.2091,0.0014,0.0048,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.54,0.01,0.07,60.01,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v2400c266431g10.cnf",2400,266431,2325,263328,0.0323,0.0118,0.0088,0.9972,0.0129,0.75,0.1826,0.0014,1.8728,9e-04,0.0262,0.1943,0.9554,0.9554,0.0014,0.1842,8e-04,0.0021,5.5384,0.1701,0.0377,0.0795,0.3235,2.7294,8e-04,0.174,4e-04,0.0012,4.9922,0.9554,0.0018,0.1879,8e-04,0.0027,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",1.66,0.04,0.1,60.02,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v2400c266431g3.cnf",945,61409,900,60159,0.05,0.0208,0.015,0.9939,0.0236,0.7778,0.242,0.0036,1.4697,0.0022,0.0433,0.2624,0.935,0.935,0.0036,0.1757,0.0021,0.0055,4.874,0.1916,0.0401,0.0837,0.3585,2.7927,0.0021,0.1707,0.0012,0.0032,4.4041,0.935,0.0042,0.1973,0.002,0.0066,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.24,0.01,0.02,60.51,"MPhaseSAT_2011.02.15"
"./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g5.cnf",2100,215164,2030,212532,0.0345,0.0124,0.0096,0.9968,0.0143,0.8333,0.1932,0.0017,1.8071,0.001,0.0281,0.2047,0.9519,0.9519,0.0017,0.1934,0.001,0.0025,5.4935,0.1659,0.0376,0.0836,0.3068,2.7203,9e-04,0.181,6e-04,0.0015,4.9264,0.9519,0.002,0.198,0.001,0.0033,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",1.27,0.03,0.08,61.57,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g7.cnf",1150,84314,1100,82815,0.0455,0.0181,0.0133,0.9949,0.0207,0.7778,0.2333,0.003,1.5532,0.0018,0.0391,0.247,0.9399,0.9399,0.003,0.1761,0.0017,0.0043,5.0656,0.1853,0.0404,0.1011,0.337,2.7829,0.0017,0.1688,0.001,0.0025,4.5253,0.9399,0.0036,0.1824,0.0016,0.0054,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,1591.84,5000,5000,"FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE",0.37,0.01,0.02,60.62,"sattime_2011.03.02"
"./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g3.cnf",2100,215164,2030,212438,0.0345,0.0128,0.0096,0.9969,0.0142,0.8571,0.1922,0.0016,1.8073,0.001,0.0281,0.2041,0.9523,0.9523,0.0016,0.2156,8e-04,0.0028,5.5834,0.1696,0.0385,0.0721,0.3161,2.7466,9e-04,0.2049,4e-04,0.0016,5.0572,0.9523,0.002,0.1992,0.001,0.0031,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",1.25,0.03,0.07,60.03,"CryptoMiniSat_Strange.Night2.st_fixed_"
