"id","nvarsOrig","nclausesOrig","nvars","nclauses","reducedVars","reducedClauses","Pre.featuretime","vars.clauses.ratio","POSNEG.RATIO.CLAUSE.mean","POSNEG.RATIO.CLAUSE.coeff.variation","POSNEG.RATIO.CLAUSE.entropy","VCG.CLAUSE.mean","VCG.CLAUSE.coeff.variation","VCG.CLAUSE.min","VCG.CLAUSE.max","VCG.CLAUSE.entropy","BINARY.","TRINARY.","Basic.featuretime","VCG.VAR.mean","VCG.VAR.coeff.variation","VCG.VAR.min","VCG.VAR.max","VCG.VAR.entropy","POSNEG.RATIO.VAR.mean","POSNEG.RATIO.VAR.stdev","POSNEG.RATIO.VAR.min","POSNEG.RATIO.VAR.max","POSNEG.RATIO.VAR.entropy","HORNY.VAR.mean","HORNY.VAR.coeff.variation","HORNY.VAR.min","HORNY.VAR.max","HORNY.VAR.entropy","horn.clauses.fraction","VG.mean","VG.coeff.variation","VG.min","VG.max","KLB.featuretime","CG.mean","CG.coeff.variation","CG.min","CG.max","CG.entropy","cluster.coeff.mean","cluster.coeff.coeff.variation","cluster.coeff.min","cluster.coeff.max","cluster.coeff.entropy","CG.featuretime","ADS.cryptominisat","ADS.cryptominisat.autotune","ADS.dccaSatToRiss","ADS.glucose.adapt","ADS.glucose.community.switching","BreakIDGlucose2","CCAglucose2015","GlueMiniSat_2.2.10","GlueMiniSat_2.2.10.5","Nigma.1.2.86","glucose.default","glueminisat.Actmini","multi.sat.g2_0","multi.sat.g2_2","ratselfax_cnf_215_final","riss_505_1","riss_505_2","satUZK.seq","ADS.cryptominisat_success","ADS.cryptominisat.autotune_success","ADS.dccaSatToRiss_success","ADS.glucose.adapt_success","ADS.glucose.community.switching_success","BreakIDGlucose2_success","CCAglucose2015_success","GlueMiniSat_2.2.10_success","GlueMiniSat_2.2.10.5_success","Nigma.1.2.86_success","glucose.default_success","glueminisat.Actmini_success","multi.sat.g2_0_success","multi.sat.g2_2_success","ratselfax_cnf_215_final_success","riss_505_1_success","riss_505_2_success","satUZK.seq_success","Class"
"manthey_single-ordered-initialized-w46-b8.cnf",10672,87322,6501,73012,0.641594,0.195995,0.18,0.08904,0.544956,0.569351,0.995351,0.000565,0.832609,0.000308,0.008153,0.880905,0.212855,0.894141,0.02,0.000565,2.592559,0.000123,0.013217,1.108783,0.617978,0.160145,0,0.916667,1.202418,0.000269,3.37547,1.4e-05,0.008533,0.794351,0.654386,0.000592,2.243808,0.000123,0.012025,0.04,-1,0,-1,0,-512,-1,0,-1,0,0,20.02,904.48,899.796,1815.66,474.125,805.22,476.95,1002.71,872.981,833.745,598.295,488.792,814.448,635.371,779.787,3600,972.922,915.404,1229.57,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","newJointClass"
"manthey_single-ordered-initialized-w46-b9.cnf",12213,99800,7863,84487,0.553224,0.181247,0.24,0.093068,0.548921,0.56694,0.852704,0.000466,0.881354,0.000254,0.006868,0.851175,0.214258,0.908069,0,0.000466,2.670681,0.000107,0.012463,1.246042,0.620178,0.152988,0,0.907216,1.159662,0.000223,3.587159,1.2e-05,0.008427,0.743885,0.655675,0.000516,2.299216,0.000118,0.011955,0.08,-1,0,-1,0,-512,-1,0,-1,0,0,20.02,913.681,937.57,1850.26,629.447,1110.38,548.933,975.187,826.831,805.372,515.527,589.179,756.811,817.162,785.173,3600,1033.01,1266.96,1657.11,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","COMiniSatPS_Main_Sequence"
"manthey_single-ordered-initialized-w48-b6.cnf",8352,68487,4211,55182,0.983377,0.241111,0.14,0.076311,0.530018,0.590071,1.039917,0.000888,0.76968,0.000475,0.012824,0.960356,0.207441,0.849208,0,0.000888,2.421128,0.000163,0.014914,1.106441,0.617269,0.182499,0.001215,0.91133,1.02376,0.000412,2.919222,1.8e-05,0.008427,0.937417,0.648001,0.000804,2.108643,0.000127,0.011634,0.04,-1,0,-1,0,-512,-1,0,-1,0,0,20.04,314.998,327.954,1545.83,221.763,238.695,208.064,702.408,285.13,278.828,240.085,216.215,332.418,267.864,320.505,3600,329.265,319.776,328.118,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","or.tools"
"manthey_single-ordered-initialized-w48-b7.cnf",9912,81505,5580,67156,0.776344,0.213667,0.16,0.08309,0.538578,0.575697,1.026035,0.000664,0.80743,0.000358,0.010215,0.914533,0.210286,0.875275,0.02,0.000664,2.547876,0.000134,0.01364,1.226978,0.617296,0.167596,0.001093,0.89372,1.189953,0.000313,3.196656,1.5e-05,0.008309,0.849579,0.652942,0.000654,2.212195,0.000119,0.011615,0.04,-1,0,-1,0,-512,-1,0,-1,0,0,20.02,933.381,1067.85,1947.95,644.551,1024.42,636.185,1096.89,789.961,760.996,677.995,635.821,807.079,769.619,861.962,3600,1000.68,988.562,1006.67,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","minisat_BCD"
"manthey_single-ordered-initialized-w48-b8.cnf",11520,94764,7004,79420,0.644774,0.193201,0.2,0.088189,0.544184,0.569618,0.99656,0.000527,0.860182,0.000286,0.008138,0.879914,0.212088,0.893553,0.02,0.000527,2.640963,0.000113,0.012705,1.019014,0.621535,0.157726,0,0.876777,1.102858,0.00025,3.437829,1.3e-05,0.008197,0.783597,0.655276,0.000553,2.286615,0.000113,0.011559,0.06,-1,0,-1,0,-512,-1,0,-1,0,0,20.02,89.6811,76.9352,1266.3,83.8754,10.7887,109.913,518.314,4.83754,4.67711,12.0372,114.083,50.221,93.4224,28.4826,3600,17.8763,65.8686,163.137,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","COMiniSatPS_Subdwarf"
"manthey_single-ordered-initialized-w48-b9.cnf",13176,108264,8471,91820,0.555424,0.17909,0.28,0.092257,0.548207,0.567265,0.849672,0.000434,0.90889,0.000236,0.006729,0.847964,0.213603,0.907983,0,0.000434,2.722219,9.8e-05,0.01198,1.265233,0.622681,0.1505,0.003484,0.860465,1.185598,0.000207,3.653569,1.1e-05,0.008103,0.73413,0.656992,0.000483,2.341989,0.000109,0.011501,0.1,-1,0,-1,0,-512,-1,0,-1,0,0,20.12,1903.58,1901.99,2368.62,1304.69,1767.22,1249.24,1548.38,1586.38,1673.4,1045.17,1259.68,1529.19,1559.85,1534.27,3600,2218.6,2467.1,3029.32,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","or.tools"
"manthey_single-ordered-initialized-w50-b6.cnf",9000,74139,4549,59973,0.978457,0.236206,0.14,0.075851,0.529202,0.590382,1.037788,0.000822,0.760156,0.00044,0.011871,0.957272,0.20636,0.848882,0,0.000822,2.474434,0.00015,0.014323,1.07442,0.619452,0.180444,0.001164,0.914692,0.97684,0.000382,2.979247,1.7e-05,0.008087,0.908528,0.647942,0.000742,2.152767,0.000117,0.011172,0.04,-1,0,-1,0,-512,-1,0,-1,0,0,20.06,468.88,536.301,1857.08,323.919,374.025,324.237,814.249,448.967,471.313,360.368,329.389,565.048,460.339,566.542,3600,527.953,488.238,516.129,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","or.tools"
"manthey_single-ordered-initialized-w50-b7.cnf",10675,88199,6038,72989,0.76797,0.208388,0.18,0.082725,0.537702,0.57603,1.023237,0.000612,0.784935,0.000331,0.00944,0.910715,0.209114,0.875159,0.02,0.000612,2.608884,0.000123,0.013098,1.262606,0.617511,0.165903,0.001047,0.932039,1.217374,0.00029,3.264455,1.4e-05,0.007974,0.818566,0.652838,0.000601,2.259366,0.00011,0.011152,0.04,-1,0,-1,0,-512,-1,0,-1,0,0,20.02,1619.05,1681.97,2448.25,1075.04,1511.41,1103.57,1463.36,1490.84,1296.06,1201.4,1110.24,1559.9,1257.35,1606.77,3600,1687.58,1813.82,1748.66,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","or.tools"
"manthey_single-ordered-initialized-w52-b6.cnf",9672,80015,4890,64924,0.977914,0.232441,0.14,0.075319,0.528467,0.590669,1.03562,0.000765,0.761148,0.000409,0.011452,0.954743,0.205486,0.848484,0,0.000765,2.524324,0.000139,0.013785,1.048863,0.62105,0.178209,0.001117,0.917808,0.945411,0.000356,3.035036,1.5e-05,0.007778,0.886668,0.648127,0.000691,2.19473,0.000108,0.010751,0.04,-1,0,-1,0,-512,-1,0,-1,0,0,20.04,754.333,816.846,2185.89,520.573,699.41,532.104,971.755,683.771,683.683,654.781,538.286,791.132,733.376,840.206,3600,829.812,891.714,838.447,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","or.tools"
"manthey_single-ordered-initialized-w54-b9.cnf",16281,135720,10552,116313,0.54293,0.166852,0.36,0.090721,0.545824,0.568142,0.846745,0.000349,0.905677,0.00019,0.005781,0.843891,0.21069,0.906863,0.02,0.000349,2.890209,7.7e-05,0.010704,1.212588,0.629792,0.144779,0,0.921053,1.125413,0.000167,3.865856,9e-06,0.007222,0.674059,0.657682,0.000387,2.480487,8.6e-05,0.010265,0.16,-1,0,-1,0,-512,-1,0,-1,0,0,20.18,53.6891,50.5487,1512.48,42.5625,4.43087,68.061,514.547,65.4611,70.5118,98.389,78.0577,34.3524,217.703,235.189,917.142,250.813,104.746,72.1111,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","newJointClass"
"minandmaxor128.cnf",249327,746444,76979,397738,2.238896,0.876723,4.3,0.193542,0.495854,0.719227,1.476989,4.5e-05,0.879237,2.6e-05,0.003326,1.385115,0.282872,0.778802,0.04,4.5e-05,2.505437,1.8e-05,0.00178,2.286623,0.161938,0.187189,0,0.976923,2.293486,1.7e-05,1.896426,3e-06,0.000895,1.975472,0.536157,4e-05,2.87462,1.3e-05,0.001916,6.92,-1,0,-1,0,-512,-1,0,-1,0,0,20.02,3600,2593.15,3600,3600,3600,3600,3131.24,3124.57,3174.35,3600,3600,3600,3600,3600,3600,3600,3600,3600,"FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","minisat_BCD"
"minxorminand064.cnf",40042,119357,4857,48581,7.244184,1.456866,0.74,0.099977,0.637799,0.535158,1.995719,0.000885,0.889429,0.000412,0.02656,1.810061,0.39219,0.522818,0,0.000885,1.492691,0.000144,0.007122,3.308075,0.198105,0.263438,0,0.925926,2.672844,0.000202,1.446253,2.1e-05,0.002655,2.647578,0.456742,0.000931,1.056336,0.000103,0.005311,0.06,-1,0,-1,0,-512,-1,0,-1,0,0,20.02,204.293,182.468,763.42,155.27,238.077,159.949,625.385,242.644,246.294,222.309,173.577,246.594,539.961,449.69,3600,160.086,176.248,189.723,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","COMiniSatPS_Main_Sequence"
"mrpp_4x4#10_20.cnf",4528,28326,2135,21720,1.120843,0.304144,0.08,0.098297,0.399306,0.73401,1.812907,0.001838,0.231266,0.000937,0.00281,1.289761,0.032459,0.362661,0,0.001838,0.590183,0.000322,0.004052,3.234627,0.27083,0.157485,0,0.724138,3.283652,0.000482,0.442663,9.2e-05,0.001013,2.557487,0.327486,0.001695,0.286443,0.00023,0.002624,0.02,0.003292,0.381784,0.000138,0.007459,4.423454,0.367106,0.290318,0.078161,0.888889,3.576563,3.14,7.64042,7.70301,322.06,1.79638,1.33988,2.33283,502.974,4.89106,4.96346,2.9904,1.8893,8.60558,2.42858,1.38878,3600,1.93441,3.00006,8.57848,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","or.tools"
"mrpp_4x4#10_9.cnf",1976,12310,859,8333,1.300349,0.477259,0.02,0.103084,0.406004,0.740118,1.800837,0.004469,0.243873,0.002328,0.006985,1.323489,0.054242,0.400216,0,0.004469,0.627184,0.00084,0.01056,3.549645,0.269432,0.159032,0,0.724138,3.627424,0.001214,0.45497,0.00024,0.00264,2.659109,0.340094,0.004091,0.346469,6e-04,0.00684,0,0.008117,0.429426,0.00036,0.019441,4.5575,0.363623,0.30291,0.078161,0.888889,3.66744,1.12,2.09416,2.15826,291.352,0.51305,0.300557,0.884653,500.504,0.568438,0.572902,301.371,0.528591,0.642718,2.06702,1.6289,421.21,0.559578,0.770277,2.17171,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","Glucose_nbSat"
"mrpp_4x4#12_12.cnf",2672,16408,1197,11737,1.232247,0.397972,0.04,0.101985,0.411295,0.743889,1.822695,0.003253,0.2382,0.001671,0.005013,1.317697,0.047031,0.370452,0,0.003253,0.623309,0.000596,0.007498,3.524239,0.272509,0.15529,0,0.724138,3.489881,0.000847,0.486953,0.00017,0.001874,2.60745,0.32717,0.002991,0.33041,0.000426,0.004856,0,0.005945,0.404697,0.000256,0.013803,4.501647,0.369864,0.290394,0.076577,0.888889,3.623906,1.5,34.419,28.5201,1363.96,16.3928,17.6441,213.205,519.311,16.6759,15.8824,332.333,16.0927,9.74005,3600,184.232,3600,165.609,78.3313,102.915,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","newJointClass"
"mrpp_4x4#4_24.cnf",5048,27895,2217,21443,1.276951,0.300891,0.06,0.10339,0.427274,0.742177,1.82423,0.001749,0.2397,0.000902,0.002706,1.330979,0.060346,0.356853,0,0.001749,0.49818,0.000373,0.003358,3.233856,0.263096,0.156334,0,0.661972,3.355323,0.000456,0.429694,9.3e-05,0.001026,2.564445,0.332043,0.001551,0.251509,0.000373,0.002192,0.02,0.002932,0.359341,0.000233,0.006109,4.280526,0.373735,0.248471,0.111111,0.888889,3.481164,2.22,0.259578,0.263506,0.300696,0.141523,0.232895,0.437407,0.223214,0.420184,0.400642,0.202653,0.142131,0.087423,0.160674,0.392213,3600,0.846667,0.643155,0.966812,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","Glucose_nbSat"
"mrpp_4x4#4_4.cnf",748,3859,215,1629,2.47907,1.368938,0,0.131983,0.478704,0.74191,1.673745,0.016517,0.240166,0.009302,0.032558,1.250579,0.096992,0.480049,0,0.016517,0.50618,0.004297,0.040516,3.638139,0.259556,0.186222,0,0.764706,3.760427,0.005179,0.473463,0.001228,0.012277,2.704609,0.383057,0.013899,0.368578,0.004911,0.02701,0,0.026218,0.442439,0.003069,0.074893,4.277061,0.392639,0.240331,0.122807,0.733333,3.622939,0.08,0.025004,0.025181,0.023301,0.009817,0.013876,0.02511,0.022267,0.010843,0.010797,209.623,0.010062,0.013483,0.010158,0.011208,0.034141,0.08148,0.069352,0.241177,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","newJointClass"
"mrpp_4x4#4_5.cnf",963,5077,315,2620,2.057143,0.937786,0,0.120229,0.459351,0.750042,1.737304,0.011596,0.242163,0.006349,0.019048,1.289584,0.085115,0.440076,0,0.011596,0.520597,0.003053,0.026718,3.773919,0.270409,0.177904,0,0.657143,3.860651,0.003408,0.457699,0.000763,0.008397,2.717982,0.366031,0.009919,0.351489,0.003053,0.017557,0,0.018918,0.434833,0.001908,0.049237,4.412896,0.386632,0.245072,0.111111,0.892857,3.616211,0.16,0.032104,0.032897,0.026777,0.013313,0.023323,0.069144,0.026532,0.016459,0.016376,0.103996,0.013515,0.016871,0.018077,0.015621,0.070034,0.106872,0.092015,0.374187,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","Glucose_nbSat"
"mrpp_4x4#6_16.cnf",3328,17876,1446,13684,1.301521,0.306343,0.04,0.105671,0.419059,0.744477,1.818221,0.002692,0.229287,0.001383,0.004149,1.285165,0.036612,0.361809,0,0.002692,0.511799,0.000804,0.005262,3.158625,0.255773,0.154711,0,0.661972,3.353172,0.000697,0.452769,0.000146,0.001462,2.558141,0.323151,0.002409,0.26357,0.000731,0.003435,0,0.004587,0.356,0.000438,0.009573,4.280524,0.373278,0.255091,0.105911,0.888889,3.512532,1.4,0.266961,0.268986,0.380377,0.261033,0.166116,0.470766,0.171384,0.115835,0.110689,302.858,0.268097,0.076506,0.259142,0.164829,119.011,0.507174,0.522024,0.811789,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","newJointClass"
"mrpp_4x4#6_20.cnf",4188,22548,1846,17576,1.268689,0.282886,0.06,0.10503,0.417797,0.743735,1.821028,0.002117,0.227661,0.001083,0.00325,1.281062,0.033739,0.355655,0,0.002117,0.507981,0.000626,0.004096,3.061081,0.256039,0.154076,0,0.661972,3.245325,0.000545,0.451315,0.000114,0.001138,2.540164,0.321461,0.001898,0.254697,0.000569,0.002674,0.02,0.003607,0.348594,0.000341,0.007453,4.247105,0.373599,0.253341,0.105911,0.888889,3.492618,2.02,0.41852,0.418602,0.379457,0.279396,0.198003,0.594348,0.382953,0.380139,0.36466,302.507,0.272927,0.347974,0.444938,0.391815,3600,1.07563,1.04796,0.916969,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","COMiniSatPS_Subdwarf"
"mrpp_4x4#6_5.cnf",963,5002,341,2903,1.824047,0.723045,0,0.117465,0.441888,0.752721,1.744931,0.010722,0.2455,0.005865,0.017595,1.299821,0.080951,0.455391,0,0.010722,0.554871,0.003789,0.024802,3.636263,0.257827,0.165021,0,0.661972,3.853486,0.003066,0.467535,0.000689,0.006889,2.640372,0.353427,0.00932,0.349656,0.003445,0.01619,0,0.018001,0.452467,0.001722,0.045126,4.441347,0.372316,0.273942,0.08172,0.888889,3.693501,0.24,0.040481,0.040381,0.028028,0.014216,0.021926,0.037383,0.028033,0.016189,0.015817,300.53,0.014418,0.01923,0.02042,0.020744,0.103327,0.107155,0.095561,0.367101,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","COMiniSatPS_Subdwarf"
"mrpp_4x4#8_8.cnf",1744,11025,736,7138,1.369565,0.54455,0.02,0.10311,0.418656,0.759914,1.810628,0.005146,0.25686,0.002717,0.008152,1.36983,0.08812,0.403474,0,0.005146,0.628799,0.000981,0.012328,3.668906,0.289097,0.16276,0,0.724138,3.735971,0.001384,0.475976,0.00028,0.003082,2.671708,0.345055,0.004691,0.344574,7e-04,0.007985,0,0.009202,0.446353,0.00056,0.022695,4.610604,0.373141,0.295733,0.082353,0.888889,3.69567,0.9,0.227166,0.22472,50.5626,0.139431,0.14776,0.18546,96.9457,0.116642,0.114253,300.744,0.14444,0.148951,0.08229,0.161486,1.00929,0.341711,0.267679,0.751766,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","COMiniSatPS_Subdwarf"
"mrpp_6x6#10_10.cnf",4931,32639,2144,22792,1.299907,0.432038,0.08,0.094068,0.399552,0.766263,1.820356,0.001818,0.239512,0.000933,0.002799,1.333202,0.054581,0.356221,0,0.001818,0.566541,0.000351,0.003949,3.77642,0.262739,0.158527,0,0.741176,3.752499,0.000453,0.460399,8.8e-05,0.000965,2.671355,0.314409,0.001643,0.276555,0.000219,0.002545,0.02,0.003173,0.386355,0.000176,0.007327,4.582966,0.373013,0.273937,0.048626,0.679956,3.568376,3.08,0.73371,0.738291,16.4807,0.30991,0.453982,0.691008,17.1747,0.603305,0.598654,0.35798,0.316319,0.775824,0.839799,0.65056,43.8612,0.939393,1.04233,1.44891,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","newJointClass"
"mrpp_6x6#10_8.cnf",3893,25742,1630,17009,1.388344,0.513434,0.06,0.095832,0.40077,0.777049,1.814907,0.002366,0.24434,0.001227,0.003681,1.344417,0.065671,0.369275,0,0.002366,0.575554,0.00047,0.005291,3.83192,0.263605,0.158366,0,0.741176,3.771065,0.000597,0.46722,0.000118,0.001352,2.697155,0.319596,0.002136,0.292084,0.000294,0.00341,0,0.004125,0.402836,0.000235,0.009818,4.618692,0.373113,0.278564,0.048626,0.679956,3.605023,2.16,0.393656,0.376251,65.3173,0.129656,0.258089,0.439833,36.5863,0.216064,0.223055,300.322,0.130904,0.243857,0.439018,0.208331,3.80169,0.569129,0.495487,0.833953,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","newJointClass"
"mrpp_6x6#12_16.cnf",8045,52216,3642,38813,1.208951,0.345322,0.16,0.093835,0.402694,0.755358,1.831235,0.00109,0.228883,0.000549,0.001647,1.303299,0.035246,0.329374,0,0.00109,0.567252,0.000232,0.002319,3.727111,0.268501,0.155739,0,0.741176,3.67635,0.000263,0.486458,5.2e-05,0.000567,2.612659,0.301986,0.000993,0.260191,0.00018,0.001494,0.02,0.001925,0.361128,0.000129,0.004303,4.540171,0.380014,0.258777,0.062389,0.733333,3.520755,5.5,9.75337,9.49637,331.026,3.22072,6.31344,10.7777,503.238,14.6194,15.2213,5.69211,8.63988,19.9274,8.2327,9.23813,3600,5.99336,6.39698,11.5502,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","COMiniSatPS_Subdwarf"
"mrpp_6x6#12_8.cnf",3893,25537,1551,15788,1.509994,0.617494,0.06,0.098239,0.4099,0.769476,1.813705,0.002479,0.243597,0.001289,0.003868,1.341007,0.065176,0.371865,0,0.002479,0.574958,0.00038,0.005701,4.015108,0.264924,0.161992,0,0.741176,3.913857,0.000636,0.467914,0.000127,0.001457,2.719642,0.32379,0.002222,0.313946,0.000317,0.003674,0,0.004317,0.411834,0.000253,0.010578,4.676562,0.375349,0.26891,0.062389,0.733333,3.615056,1.94,0.140855,0.145259,0.087605,0.055745,0.106629,0.163262,0.087047,0.061797,0.063321,0.03576,0.057276,0.074359,0.11737,0.136516,0.151017,0.394826,0.494864,3.17378,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","newJointClass"
"mrpp_6x6#14_24.cnf",12197,77598,5746,61542,1.122694,0.260895,0.22,0.093367,0.396532,0.746744,1.830332,7e-04,0.219666,0.000348,0.001044,1.270862,0.020815,0.308586,0.02,7e-04,0.566991,0.000114,0.001462,3.457068,0.258448,0.154101,0,0.741176,3.438966,0.000161,0.535696,3.2e-05,0.000374,2.519126,0.282685,0.000644,0.241723,8.1e-05,0.000942,0.04,0.00125,0.335949,6.5e-05,0.002714,4.445977,0.382138,0.252577,0.078992,0.668016,3.475637,9.06,75.3592,66.2301,392.809,94.4604,91.5968,90.3575,558.686,146.348,154.132,7.0862,63.9032,138.161,50.9977,53.9293,3600,30.9568,58.3316,390.642,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","newJointClass"
"mrpp_6x6#16_12.cnf",6401,50677,2959,32961,1.163231,0.537484,0.12,0.089773,0.403139,0.756501,1.831188,0.001324,0.248063,0.000676,0.002028,1.368158,0.070538,0.34647,0.02,0.001324,0.651155,0.000243,0.003216,3.833817,0.281409,0.16082,0,0.782178,3.761382,0.000322,0.516087,9.1e-05,0.000758,2.675522,0.312066,0.001232,0.317423,0.000152,0.002063,0,0.002436,0.413241,0.000121,0.006037,4.722522,0.379154,0.288139,0.060317,0.888889,3.624459,5.4,8.69451,9.21363,368.141,5.6267,5.61356,3.64494,502.145,4.977,5.05812,6.63275,4.16246,29.0942,13.4244,13.2326,3600,8.44506,14.4206,10.9964,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","newJointClass"
"mrpp_6x6#16_24.cnf",13061,101632,6451,72980,1.024647,0.392601,0.38,0.088394,0.401928,0.749056,1.837707,0.000616,0.242529,0.00031,0.00093,1.3589,0.061894,0.322307,0,0.000616,0.649982,0.00011,0.001452,3.595345,0.286543,0.155485,0,0.782178,3.521178,0.000144,0.545317,4.1e-05,0.000343,2.645611,0.301082,0.000575,0.29244,6.9e-05,0.000932,0.06,0.001142,0.385718,5.5e-05,0.002727,4.611778,0.387149,0.272667,0.060317,0.888889,3.560607,14.4,210.87,266.056,461.81,274.618,449.594,176.091,591.84,272.515,259.38,79.751,198.622,446.889,317.151,140.73,3600,36.9234,164.123,729.185,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","newJointClass"
